"Name","ID","Name","State","Notes","User","Tags","Created","Runtime","Sweep","agent.eps_eval","agent.eps_final","agent.eps_init","algo.amortization_decay_constant","algo.amortization_loss_weight","algo.batch_size","algo.clip_grad_norm","algo.discount","algo.double_dqn","algo.eps_steps","algo.learning_rate","algo.min_steps_learn","algo.model_nce_weight","algo.model_rl_weight","algo.n_step_return","algo.nce_loss_weight","algo.pri_alpha","algo.pri_beta_steps","algo.prioritized_replay","algo.replay_ratio","algo.replay_size","algo.reward_loss_weight","algo.target_update_interval","algo.target_update_tau","alternating","amortization_decay_constant","amortization_loss_weight","async_sample","aug_prob","augmentation","batch_b","batch_size","batch_t","beluga","buffered_nce","c1","classifier","control","cosine_nce","debug","debug_cuda_idx","der","detach_model","dirichlet_alpha","dueling","dynamics_blocks","encoder","env.episodic_lives","env.game","env.grayscale","env.imagesize","env.num_img_obs","env.stack_actions","eps_steps","eval_augmentation","eval_env.episodic_lives","eval_env.game","eval_env.grayscale","eval_env.horizon","eval_env.imagesize","eval_env.num_img_obs","eval_env.stack_actions","eval_imagesize","eval_simulations","fasteval","film","frame_dropout","game","global_local_nce","global_nce","gpu_per_run","grad_scale_factor","grayscale","hard_neg_factor","hyperthread_offset","imagesize","jumps","keep_last_frame","latent_size","learn_model","local_nce","max_grad_norm","model.dueling","model.framestack","model_nce_weight","model_rl_weight","momentum_encoder","n_cpu_core","n_gpu","n_socket","n_step","n_steps","nce","nce_loss_decay_steps","nce_loss_weight","nce_loss_weight_final","nce_type","no_rl_augmentation","no_search_control","noisy_nets","norm_type","num_simulations","optim.eps","padding","q_dirichlet","replay_ratio","reward_loss_weight","run_slot","runner.log_interval_steps","runner.n_steps","sample_gpu_per_run","sampler.batch_B","sampler.batch_T","sampler.eval_max_steps","sampler.eval_max_trajectories","sampler.eval_n_envs","sampler.max_decorrelation_steps","search_epsilon","seed","set_affinity","shared_encoder","stack_actions","tag","target_augmentation","target_encoder_sn","target_update_interval","target_update_tau","time_contrastive","transition_model","use_all_targets","virtual_loss_c","virtual_threads","visit_temp","AmortizationLoss","CumCompletedTrajs","CumEvalTime","CumReplayRatio","CumSteps","CumTime (s)","CumTrainTime","CumUpdates","DiscountedReturn","DiscountedReturnAverage","DiscountedReturnMax","DiscountedReturnMedian","DiscountedReturnMin","DiscountedReturnStd","GameScore","GameScoreAverage","GameScoreBest","GameScoreDERNormalized","GameScoreDERNormalizedBest","GameScoreMax","GameScoreMedian","GameScoreMin","GameScoreNatureNormalized","GameScoreNatureNormalizedBest","GameScoreNormalized","GameScoreNormalizedBest","GameScoreStd","Iteration","Length","LengthAverage","LengthMax","LengthMedian","LengthMin","LengthStd","ModelNCELoss","NCEAcc","NCELoss","NonzeroRewards","NonzeroRewardsAverage","NonzeroRewardsMax","NonzeroRewardsMedian","NonzeroRewardsMin","NonzeroRewardsStd","ReplayRatio","Return","ReturnAverage","ReturnMax","ReturnMedian","ReturnMin","ReturnStd","RewardLoss","StepsInEval","StepsPerSecond","TrajsInEval","UpdatesPerSecond","cum_steps","gradNorm","gradNormAverage","gradNormMax","gradNormMedian","gradNormMin","gradNormStd","loss","lossAverage","lossMax","lossMedian","lossMin","lossStd","modelGradNorm","modelLoss","modelRLLoss","tdAbsErr","tdAbsErrAverage","tdAbsErrMax","tdAbsErrMedian","tdAbsErrMin","tdAbsErrStd"
"apricot-frost-24445","p6gp8f4n","apricot-frost-24445","finished","-","maxa-schwarzer","","2020-06-11T15:47:17.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","0","0.25","0","1","nature","true","boxing","1","84","","0","","0","false","boxing","1","27000","84","","0","84","0","1","0","0","boxing","1","0","","0.5","1","0","","84","5","1","256","true","0","10","false","","1","0","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","bn","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","uat_fixed","0","0","2000","1","0","standard","1","1","3","0.5","0","","","","","","","","0.32442555990756133","0.32442555990756133","2.200130570008962","0.1895684535391613","-1.1767505337136197","1.2036968482842292","5.76","5.76","5.76","56.6","56.6","23","4.5","-13","0.07894002789400278","0.07894002789400278","0.4716666666666667","0.4716666666666667","5.838013360724691","","1781.02","1781.02","1785","1781","1777","2.293381782433967","0.7481331877857447","","","64.52","","","","","","","6.04","","","","","","","","","","","100000","1.327842659962177","","","","","","0.9399509176313876","","","","","","1.1957947617202995","","0","","","","","",""
"devoted-pine-24463","pmyenaz7","devoted-pine-24463","finished","-","maxa-schwarzer","","2020-06-11T15:48:59.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","0","0.25","0","1","nature","true","up_n_down","1","84","","0","50000","0","false","up_n_down","1","27000","84","","0","84","0","1","0","0","up_n_down","1","0","","0.5","1","0","","84","5","1","256","true","0","10","false","","1","0","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","bn","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","448","","0","0","uat_fixed","0","0","2000","1","0","standard","1","1","3","0.5","0","","","","","","","","5.623215915133389","5.623215915133389","6.751120068549806","5.672082841557299","4.571623508159242","0.32010013879753496","5530.8","5530.8","5530.8","2.131996587030717","2.131996587030717","9850","5080","1260","0.6307777749728625","0.6307777749728625","0.4478037240810767","0.4478037240810767","2196.5275686865393","","1772.62","1772.62","3080","1763","847","572.977849135549","0.6367481095150113","","","105.19","","","","","","","105.19","","","","","","","","","","","100000","1.921734541542083","","","","","","0.9628726388156414","","","","","","1.0748534357577562","","0","","","","","",""
"splendid-wildflower-24480","tumyrge8","splendid-wildflower-24480","finished","-","maxa-schwarzer","","2020-06-11T15:50:28.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","0","0.25","0","1","nature","true","assault","1","84","","0","50000","0","false","assault","1","27000","84","","0","84","0","1","0","0","assault","1","0","","0.5","1","0","","84","5","1","256","true","0","10","false","","1","0","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","bn","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","446","","0","0","uat_fixed","0","0","2000","1","0","standard","1","1","3","0.5","0","","","","","","","","3.4579789989237457","3.4579789989237457","4.916880811075017","3.5424350412486425","2.018905646524313","0.6642183612971526","453.49","453.49","453.49","1.1067528735632184","1.1067528735632184","808","441","189","0.0736753172224702","0.0736753172224702","0.4447459584295611","0.4447459584295611","122.84628565813456","","859.83","859.83","1676","827.5","312","225.5994705224283","0.5307301645150408","","","21.6","","","","","","","21.6","","","","","","","","","","","100000","0.9820588521074504","","","","","","0.7461956708423794","","","","","","1.0785027635201812","","0","","","","","",""
"fanciful-silence-24411","exrosxlp","fanciful-silence-24411","finished","-","maxa-schwarzer","","2020-06-11T15:44:00.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","0","0.25","0","1","nature","true","crazy_climber","1","84","","0","","0","false","crazy_climber","1","27000","84","","0","84","0","1","0","0","crazy_climber","1","0","","0.5","1","0","","84","5","1","256","true","0","10","false","","1","0","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","bn","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","445","","0","0","uat_fixed","0","0","2000","1","0","standard","1","1","3","0.5","0","","","","","","","","4.375789534491403","4.375789534491403","5.969696256656861","3.8125992502129313","2.946794325020992","0.9436678683058408","21260","21260","21260","1.9389246595618712","1.9389246595618712","38300","15850","6000","0.10142514941082532","0.10142514941082532","0.4183616845450299","0.4183616845450299","9779.04903352059","","3498.24","3498.24","10106","3128","1671","1402.4431476534085","0.49953844749182463","","","178.15","","","","","","","178.15","","","","","","","","","","","100000","0.7673756544291973","","","","","","0.6968491043314338","","","","","","0.47122829270288347","","0","","","","","",""
"silvery-sound-24400","37q5ysx0","silvery-sound-24400","finished","-","maxa-schwarzer","","2020-06-11T15:42:56.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","0","0.25","0","1","nature","true","breakout","1","84","","0","","0","false","breakout","1","27000","84","","0","84","0","1","0","0","breakout","1","0","","0.5","1","0","","84","5","1","256","true","0","10","false","","1","0","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","bn","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","445","","0","0","uat_fixed","0","0","2000","1","0","standard","1","1","3","0.5","0","","","","","","","","2.2399661930437795","2.2399661930437795","2.393261913040609","2.2410096498276184","2.0782446703140898","0.07777401989528017","13.23","13.23","13.23","57.65000000000002","57.65000000000002","17","16","8","0.028861076345431794","0.028861076345431794","0.40034722222222224","0.40034722222222224","3.5351237602098173","","522.19","522.19","648","595","363","97.7005317283381","0.4301536317266524","","","11.67","","","","","","","11.67","","","","","","","","","","","100000","1.000724827697873","","","","","","0.35013665979281067","","","","","","0.6236868664950133","","0","","","","","",""
"dutiful-music-24410","qwiqe0nd","dutiful-music-24410","finished","-","maxa-schwarzer","","2020-06-11T15:43:54.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","0","0.25","0","1","nature","true","crazy_climber","1","84","","0","","0","false","crazy_climber","1","27000","84","","0","84","0","1","0","0","crazy_climber","1","0","","0.5","1","0","","84","5","1","256","true","0","10","false","","1","0","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","bn","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","446","","0","0","uat_fixed","0","0","2000","1","0","standard","1","1","3","0.5","0","","","","","","","","1.9105577042793176","1.9105577042793176","6.0430898731484195","1.5749103401027127","1.4443655438755385","0.9068446461808664","20751","20751","20751","1.844749111900533","1.844749111900533","37700","24600","4000","0.09649882648987394","0.09649882648987394","0.39804143096104017","0.39804143096104017","8644.18295734189","","3136.09","3136.09","6674","2781.5","1774","865.809957149951","0.5173865573495626","","","174.79","","","","","","","174.79","","","","","","","","","","","100000","0.79520288875103","","","","","","0.7290693722203374","","","","","","0.4852504619412124","","0","","","","","",""
"denim-music-24450","wvfw7t2j","denim-music-24450","finished","-","maxa-schwarzer","","2020-06-11T15:47:44.000Z","4","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","0","0.25","0","1","nature","true","kung_fu_master","1","84","","0","","0","false","kung_fu_master","1","27000","84","","0","84","0","1","0","0","kung_fu_master","1","0","","0.5","1","0","","84","5","1","256","true","0","10","false","","1","0","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","bn","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","446","","0","0","uat_fixed","0","0","2000","1","0","standard","1","1","3","0.5","0","","","","","","","","0.7154174854903449","0.7154174854903449","1.2903037540215654","0.7377647128227904","0.42673928700694513","0.1519805076814884","9009","9009","9009","0.6211490956585933","0.6211490956585933","23400","9400","3400","0.380266388544858","0.380266388544858","0.3892952157239587","0.3892952157239587","4550.69434262509","","1662.85","1662.85","3473","1813.5","1032","546.3513041075312","0.3795517453830689","","","54.42","","","","","","","54.42","","","","","","","","","","","100000","0.9603193805798887","","","","","","0.8610836205706001","","","","","","0.7842339592829347","","0","","","","","",""
"stellar-mountain-24358","aotsl0qo","stellar-mountain-24358","finished","-","maxa-schwarzer","","2020-06-11T15:38:46.000Z","4","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","0","0.25","0","1","nature","true","pong","1","84","","0","","0","false","pong","1","27000","84","","0","84","0","1","0","0","pong","1","0","","0.5","1","0","","84","5","1","256","true","0","10","false","","1","0","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","bn","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","447","","0","0","uat_fixed","0","0","2000","1","0","standard","1","1","3","0.5","0","","","","","","","","-0.06254598634459234","-0.06254598634459234","0.20055561558907584","0.1369006646118848","-0.6067700637068606","0.24430983953749383","-7.14","-7.14","-7.14","9.685714285714294","9.685714285714294","-3","-8","-11","0.34242424242424246","0.34242424242424246","0.38413597733711047","0.38413597733711047","2.894892053255181","","2601.71","2601.71","3047","2544.5","2067","265.307530801521","1.3133907504850353","","","34.86","","","","","","","-7.14","","","","","","","","","","","100000","1.8766978779569723","","","","","","1.1635215362067126","","","","","","1.766686143580672","","0","","","","","",""
"snowy-plasma-24356","3zw67lt2","snowy-plasma-24356","finished","-","maxa-schwarzer","","2020-06-11T15:38:35.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","0","0.25","0","1","nature","true","pong","1","84","","0","","0","false","pong","1","27000","84","","0","84","0","1","0","0","pong","1","0","","0.5","1","0","","84","5","1","256","true","0","10","false","","1","0","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","bn","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","uat_fixed","0","0","2000","1","0","standard","1","1","3","0.5","0","","","","","","","","-0.4747771131885573","-0.4747771131885573","-0.1829103382815379","-0.222856117267894","-0.8929025126974715","0.28816828852553683","-7.22","-7.22","-7.22","9.62857142857144","9.62857142857144","-3","-7","-13","0.3404040404040405","0.3404040404040405","0.3818696883852692","0.3818696883852692","3.1259558538149577","","3165.44","3165.44","3526","3263","2454","305.4075087485571","1.311715669496783","","","34.78","","","","","","","-7.22","","","","","","","","","","","100000","1.1721998178162516","","","","","","1.1307426550589803","","","","","","1.7093455498660248","","0","","","","","",""
"cerulean-butterfly-24401","5vttq94z","cerulean-butterfly-24401","finished","-","maxa-schwarzer","","2020-06-11T15:43:01.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","0","0.25","0","1","nature","true","breakout","1","84","","0","","0","false","breakout","1","27000","84","","0","84","0","1","0","0","breakout","1","0","","0.5","1","0","","84","5","1","256","true","0","10","false","","1","0","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","bn","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","446","","0","0","uat_fixed","0","0","2000","1","0","standard","1","1","3","0.5","0","","","","","","","","2.2803580220795605","2.2803580220795605","2.405618009968568","2.2824536437745633","2.075224653307725","0.0874316756028642","12.35","12.35","12.35","53.250000000000014","53.250000000000014","17","12","9","0.026658322903629537","0.026658322903629537","0.3697916666666667","0.3697916666666667","1.9968725547715855","","528.99","528.99","608","538","433","33.029227965545914","0.4403855205483735","","","11.39","","","","","","","11.39","","","","","","","","","","","100000","0.7532740340471268","","","","","","0.35998096583113076","","","","","","0.6034463742896915","","0","","","","","",""
"breezy-spaceship-24459","kexl2t04","breezy-spaceship-24459","finished","-","maxa-schwarzer","","2020-06-11T15:48:37.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","0","0.25","0","1","nature","true","up_n_down","1","84","","0","50000","0","false","up_n_down","1","27000","84","","0","84","0","1","0","0","up_n_down","1","0","","0.5","1","0","","84","5","1","256","true","0","10","false","","1","0","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","bn","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","445","","0","0","uat_fixed","0","0","2000","1","0","standard","1","1","3","0.5","0","","","","","","","","5.825177500742392","5.825177500742392","6.125896395983504","5.866084657078468","5.331041231239225","0.20472363184417464","4170.8","4170.8","4170.8","1.55179180887372","1.55179180887372","7610","4185","1580","0.4591169565546664","0.4591169565546664","0.32593774081972793","0.32593774081972793","1273.0786935613994","","2015.51","2015.51","6478","1889","725","1076.5860253133512","0.6899599052958191","","","117.08","","","","","","","117.08","","","","","","","","","","","100000","1.6620764617800712","","","","","","0.995291974528134","","","","","","1.1503255635663867","","0","","","","","",""
"ancient-cloud-24456","qy4pis4k","ancient-cloud-24456","finished","-","maxa-schwarzer","","2020-06-11T15:48:21.000Z","4","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","0","0.25","0","1","nature","true","kung_fu_master","1","84","","0","50000","0","false","kung_fu_master","1","27000","84","","0","84","0","1","0","0","kung_fu_master","1","0","","0.5","1","0","","84","5","1","256","true","0","10","false","","1","0","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","bn","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","447","","0","0","uat_fixed","0","0","2000","1","0","standard","1","1","3","0.5","0","","","","","","","","1.265051762198882","1.265051762198882","1.4580206634621298","1.2614211173271448","1.0417511411439486","0.10017839952121728","7485","7485","7485","0.512968852040092","0.512968852040092","11600","7700","4400","0.3140386328574843","0.3140386328574843","0.3214949861641264","0.3214949861641264","1361.350432475048","","2048.54","2048.54","2550","2081.5","1420","246.28152265243125","0.42533071568459274","","","71.95","","","","","","","71.95","","","","","","","","","","","100000","0.8873679552987218","","","","","","0.8665413487330079","","","","","","0.6400216882005334","","0","","","","","",""
"peach-durian-24425","3uaai8tq","peach-durian-24425","finished","-","maxa-schwarzer","","2020-06-11T15:45:21.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","0","0.25","0","1","nature","true","kangaroo","1","84","","0","","0","false","kangaroo","1","27000","84","","0","84","0","1","0","0","kangaroo","1","0","","0.5","1","0","","84","5","1","256","true","0","10","false","","1","0","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","bn","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","446","","0","0","uat_fixed","0","0","2000","1","0","standard","1","1","3","0.5","0","","","","","","","","0.20127851496709884","0.20127851496709884","0.34361811393484465","0.19867166450307877","0.01341215248492637","0.02885520478035123","1008","1008","1008","1.3144507080984464","1.3144507080984464","3000","1000","200","0.14294258373205743","0.14294258373205743","0.3204827355011733","0.3204827355011733","398.91853805006355","","647.16","647.16","1279","620","563","119.66601188307396","0.6234099464818835","","","5.04","","","","","","","5.04","","","","","","","","","","","100000","0.5002408800274134","","","","","","0.40522549854442474","","","","","","0.5902836268290877","","0","","","","","",""
"comfy-galaxy-24449","0ut4laxf","comfy-galaxy-24449","finished","-","maxa-schwarzer","","2020-06-11T15:47:39.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","0","0.25","0","1","nature","true","kung_fu_master","1","84","","0","","0","false","kung_fu_master","1","27000","84","","0","84","0","1","0","0","kung_fu_master","1","0","","0.5","1","0","","84","5","1","256","true","0","10","false","","1","0","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","bn","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","445","","0","0","uat_fixed","0","0","2000","1","0","standard","1","1","3","0.5","0","","","","","","","","0.7592807596309392","0.7592807596309392","1.2876833822668017","0.6976292906553276","0.1572158841106591","0.4267274902881504","7411","7411","7411","0.5077160055651778","0.5077160055651778","14900","7400","3900","0.3108228494448428","0.3108228494448428","0.3182028490332684","0.3182028490332684","2480.1973711783503","","1702.05","1702.05","2736","1661","1304","310.8614603002437","0.37790182739347217","","","56.11","","","","","","","56.11","","","","","","","","","","","100000","0.957677493813634","","","","","","0.8157645234555007","","","","","","0.7591102440476417","","0","","","","","",""
"rare-serenity-24478","1khk1ktx","rare-serenity-24478","finished","-","maxa-schwarzer","","2020-06-11T15:50:19.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","0","0.25","0","1","nature","true","frostbite","1","84","","0","50000","0","false","frostbite","1","27000","84","","0","84","0","1","0","0","frostbite","1","0","","0.5","1","0","","84","5","1","256","true","0","10","false","","1","0","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","bn","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","447","","0","0","uat_fixed","0","0","2000","1","0","standard","1","1","3","0.5","0","","","","","","","","7.220741838705599","7.220741838705599","7.659167626041815","7.297131957172104","1.2372950015647928","0.6413587759350137","1379.2","1379.2","1379.2","1.6392215568862278","1.6392215568862278","2030","1300","20","4.994298745724059","4.994298745724059","0.3077643752195807","0.3077643752195807","313.6644066514401","","845.3","845.3","1039","830","247","86.37505426915806","0.5046607211902737","","","93.41","","","","","","","93.41","","","","","","","","","","","100000","0.9476916622206568","","","","","","0.8350537002921105","","","","","","0.9327887390509249","","0","","","","","",""
"polished-dust-24461","jwplvftg","polished-dust-24461","finished","-","maxa-schwarzer","","2020-06-11T15:48:48.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","0","0.25","0","1","nature","true","up_n_down","1","84","","0","50000","0","false","up_n_down","1","27000","84","","0","84","0","1","0","0","up_n_down","1","0","","0.5","1","0","","84","5","1","256","true","0","10","false","","1","0","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","bn","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","447","","0","0","uat_fixed","0","0","2000","1","0","standard","1","1","3","0.5","0","","","","","","","","5.654451492282394","5.654451492282394","6.397798448516338","5.890163630518755","3.992376508287175","0.6544175580411352","3961.7","3961.7","3961.7","1.462585324232082","1.462585324232082","6250","3770","1280","0.4327241057228687","0.4327241057228687","0.30720084589329555","0.30720084589329555","1103.473656232898","","1205.29","1205.29","1768","1300","672","192.5973673236475","0.6417145975895227","","","66.73","","","","","","","66.73","","","","","","","","","","","100000","2.024678641209006","","","","","","0.9929188357286156","","","","","","1.082750781597197","","0","","","","","",""
"distinctive-wood-24405","osgu8ev2","distinctive-wood-24405","finished","-","maxa-schwarzer","","2020-06-11T15:43:24.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","0","0.25","0","1","nature","true","breakout","1","84","","0","","0","false","breakout","1","27000","84","","0","84","0","1","0","0","breakout","1","0","","0.5","1","0","","84","5","1","256","true","0","10","false","","1","0","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","bn","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","447","","0","0","uat_fixed","0","0","2000","1","0","standard","1","1","3","0.5","0","","","","","","","","2.172407944457703","2.172407944457703","2.399923450279249","2.1862556946410145","1.9313084087620689","0.11414271113362574","10.25","10.25","10.25","42.750000000000014","42.750000000000014","15","11","6","0.021401752190237797","0.021401752190237797","0.296875","0.296875","3.0540956108150903","","461.1","461.1","562","528","310","97.40107802278165","0.43759373222664","","","9.29","","","","","","","9.29","","","","","","","","","","","100000","0.8270436147645116","","","","","","0.3369425883963704","","","","","","0.6464457947097719","","0","","","","","",""
"different-haze-24476","c5y8a5ls","different-haze-24476","finished","-","maxa-schwarzer","","2020-06-11T15:50:10.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","0","0.25","0","1","nature","true","assault","1","84","","0","50000","0","false","assault","1","27000","84","","0","84","0","1","0","0","assault","1","0","","0.5","1","0","","84","5","1","256","true","0","10","false","","1","0","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","bn","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","uat_fixed","0","0","2000","1","0","standard","1","1","3","0.5","0","","","","","","","","3.3841653217076555","3.3841653217076555","5.639961191090039","3.36745876713112","1.6965774911192983","0.7948401522950668","376.52","376.52","376.52","0.7381226053639847","0.7381226053639847","692","378","126","0.04913600714149078","0.04913600714149078","0.29661277906081596","0.29661277906081596","109.3831321548254","","745.51","745.51","1190","761.5","246","198.2913762623075","0.5473601387608796","","","17.94","","","","","","","17.94","","","","","","","","","","","100000","1.217694713781774","","","","","","0.7170690395899117","","","","","","1.2683639374949038","","0","","","","","",""
"lilac-field-24406","4adei93j","lilac-field-24406","finished","-","maxa-schwarzer","","2020-06-11T15:43:29.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","0","0.25","0","1","nature","true","breakout","1","84","","0","","0","false","breakout","1","27000","84","","0","84","0","1","0","0","breakout","1","0","","0.5","1","0","","84","5","1","256","true","0","10","false","","1","0","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","bn","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","448","","0","0","uat_fixed","0","0","2000","1","0","standard","1","1","3","0.5","0","","","","","","","","2.1522269097647175","2.1522269097647175","2.2880289013495445","2.1489933450806102","2.013098524024053","0.07096313227456139","10.17","10.17","10.17","42.350000000000016","42.350000000000016","12","11","8","0.02120150187734669","0.02120150187734669","0.29409722222222223","0.29409722222222223","1.5687893421361585","","503.29","503.29","582","534.5","371","68.06956662121479","0.4567933120422065","","","10.17","","","","","","","10.17","","","","","","","","","","","100000","1.087643911370635","","","","","","0.35430566827356813","","","","","","0.5882163055360318","","0","","","","","",""
