"Name","ID","Name","State","Notes","User","Tags","Created","Runtime","Sweep","agent.eps_eval","agent.eps_final","agent.eps_init","algo.amortization_decay_constant","algo.amortization_loss_weight","algo.batch_size","algo.clip_grad_norm","algo.discount","algo.double_dqn","algo.eps_steps","algo.learning_rate","algo.min_steps_learn","algo.model_nce_weight","algo.model_rl_weight","algo.n_step_return","algo.nce_loss_weight","algo.pri_alpha","algo.pri_beta_steps","algo.prioritized_replay","algo.replay_ratio","algo.replay_size","algo.reward_loss_weight","algo.target_update_interval","algo.target_update_tau","alternating","amortization_decay_constant","amortization_loss_weight","async_sample","aug_prob","augmentation","batch_b","batch_size","batch_t","beluga","buffered_nce","c1","classifier","control","cosine_nce","debug","debug_cuda_idx","der","detach_model","dirichlet_alpha","distributional","dueling","dynamics_blocks","encoder","env.episodic_lives","env.game","env.grayscale","env.imagesize","env.num_img_obs","env.stack_actions","eps_steps","eval_augmentation","eval_env.episodic_lives","eval_env.game","eval_env.grayscale","eval_env.horizon","eval_env.imagesize","eval_env.num_img_obs","eval_env.stack_actions","eval_imagesize","eval_simulations","fasteval","film","final_eval_only","frame_dropout","game","global_local_nce","global_nce","gpu_per_run","grad_scale_factor","grayscale","hard_neg_factor","hyperthread_offset","imagesize","jumps","keep_last_frame","latent_size","learn_model","local_nce","max_grad_norm","model.dueling","model.framestack","model_nce_weight","model_rl_weight","momentum_encoder","n_cpu_core","n_gpu","n_socket","n_step","n_steps","nce","nce_loss_decay_steps","nce_loss_weight","nce_loss_weight_final","nce_type","no_rl_augmentation","no_search_control","noisy_nets","norm_type","num_simulations","optim.eps","padding","q_dirichlet","replay_ratio","reward_loss_weight","run_slot","runner.log_interval_steps","runner.n_steps","sample_gpu_per_run","sampler.batch_B","sampler.batch_T","sampler.eval_max_steps","sampler.eval_max_trajectories","sampler.eval_n_envs","sampler.max_decorrelation_steps","search_epsilon","seed","set_affinity","shared_encoder","stack_actions","tag","target_augmentation","target_encoder_sn","target_update_interval","target_update_tau","time_contrastive","transition_model","use_all_targets","virtual_loss_c","virtual_threads","visit_temp","AmortizationLoss","CumCompletedTrajs","CumEvalTime","CumReplayRatio","CumSteps","CumTime (s)","CumTrainTime","CumUpdates","DiscountedReturn","DiscountedReturnAverage","DiscountedReturnMax","DiscountedReturnMedian","DiscountedReturnMin","DiscountedReturnStd","GameScore","GameScoreAverage","GameScoreBest","GameScoreDERNormalized","GameScoreDERNormalizedBest","GameScoreMax","GameScoreMedian","GameScoreMin","GameScoreNatureNormalized","GameScoreNatureNormalizedBest","GameScoreNormalized","GameScoreNormalizedBest","GameScoreStd","Iteration","Length","LengthAverage","LengthMax","LengthMedian","LengthMin","LengthStd","ModelNCELoss","NCEAcc","NCELoss","NonzeroRewards","NonzeroRewardsAverage","NonzeroRewardsMax","NonzeroRewardsMedian","NonzeroRewardsMin","NonzeroRewardsStd","ReplayRatio","Return","ReturnAverage","ReturnMax","ReturnMedian","ReturnMin","ReturnStd","RewardLoss","StepsInEval","StepsPerSecond","TrajsInEval","UpdatesPerSecond","cum_steps","gradNorm","gradNormAverage","gradNormMax","gradNormMedian","gradNormMin","gradNormStd","loss","lossAverage","lossMax","lossMedian","lossMin","lossStd","modelGradNorm","modelLoss","modelRLLoss","tdAbsErr","tdAbsErrAverage","tdAbsErrMax","tdAbsErrMedian","tdAbsErrMin","tdAbsErrStd"
"summer-oath-25967","30ufldh3","summer-oath-25967","finished","-","ankeshanand","","2020-06-13T00:07:41.000Z","15096","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","kung_fu_master","1","84","","0","50000","0","false","kung_fu_master","1","27000","84","","0","84","0","1","0","0","0","kung_fu_master","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","1.362791873199284","1.362791873199284","1.4208138396207282","1.3698212973612505","0.7982317249179718","0.06507656562003691","12409","12409","20022","0.8624960958573497","1.4029004230670945","47100","12600","6600","0.5280185993959542","0.8588531821045998","0.5405555703850021","0.8792452998069207","4181.4374322713475","","1853.6","1853.6","4801","1724.5","1172","356.30009823181354","0","","","61.93","","","","","","","61.93","","","","","","","","","","","100000","1.6536035482257605","","","","","","0.6402443393990398","","","","","","0","","0","","","","","",""
"swept-rain-25938","3m5cl6i1","swept-rain-25938","finished","-","ankeshanand","","2020-06-13T00:07:27.000Z","9669","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","kung_fu_master","1","84","","0","50000","0","false","kung_fu_master","1","27000","84","","0","84","0","1","0","0","0","kung_fu_master","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","1.336788473742205","1.336788473742205","1.421960070567686","1.3480891780454851","0.5612880505681628","0.09682243629805803","10270","10270","12613","0.7106604389676027","0.8769769158692751","14500","10100","4500","0.4350650761575734","0.53688373204702","0.44539501196736336","0.5496311916646647","1501.9653790950042","","2528.04","2528.04","3480","2548","1695","263.687728952259","0","","","100.65","","","","","","","100.65","","","","","","","","","","","100000","2.2622436141490936","","","","","","0.6538150776267052","","","","","","0","","0","","","","","",""
"cerulean-jazz-25944","2okmaysh","cerulean-jazz-25944","finished","-","ankeshanand","","2020-06-13T00:07:29.000Z","16759","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","boxing","1","84","","0","50000","0","false","boxing","1","27000","84","","0","84","0","1","0","0","0","boxing","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","1.1743640292590871","1.1743640292590871","1.6828266327841954","1.2609877350169174","-0.20405773428909857","0.445984115895084","5.4","5.4","5.4","53.00000000000001","53.00000000000001","21","5","-5","0.07391910739191075","0.07391910739191075","0.4416666666666667","0.4416666666666667","6.685805860178711","","1781.92","1781.92","1786","1782","1778","2.2391069648411173","0","","","44.18","","","","","","","6.14","","","","","","","","","","","100000","1.7393956721991302","","","","","","0.6297506541863084","","","","","","0","","0","","","","","",""
"wobbly-lion-25880","iaqnaygh","wobbly-lion-25880","finished","-","ankeshanand","","2020-06-13T00:07:14.000Z","15100","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","crazy_climber","1","84","","0","50000","0","false","crazy_climber","1","27000","84","","0","84","0","1","0","0","0","crazy_climber","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","6.142921538710117","6.142921538710117","6.7929990411877945","6.427433578620145","4.786980971068277","0.6729773251982347","21549","21549","21637","1.9923956483126113","2.0086774718768505","29800","26300","13800","0.10422221684531442","0.10507391903989936","0.4298991173265093","0.43341224564751346","7208.626706939402","","2431.33","2431.33","5948","2076","1684","900.5293671502335","0","","","183.61","","","","","","","183.61","","","","","","","","","","","100000","0.8453810665011406","","","","","","0.5028962562590837","","","","","","0","","0","","","","","",""
"confused-tree-25879","26jke09x","confused-tree-25879","finished","-","ankeshanand","","2020-06-13T00:07:14.000Z","12167","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","kangaroo","1","84","","0","50000","0","false","kangaroo","1","27000","84","","0","84","0","1","0","0","0","kangaroo","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","0.4874448925353839","0.4874448925353839","0.5331421537922514","0.4813587538115131","0.4459533509869895","0.020044184598050883","1332","1332","1708","1.7599340024749073","2.2769146157019113","1800","1200","1000","0.19138755980861244","0.24760765550239233","0.4290982232651693","0.5551458263493128","296.9444392474794","","581.88","581.88","682","543","533","62.66853756072499","0","","","6.66","","","","","","","6.66","","","","","","","","","","","100000","1.1184136434793472","","","","","","0.33945341143161056","","","","","","0","","0","","","","","",""
"devoted-wind-25894","3olcmrub","devoted-wind-25894","finished","-","ankeshanand","","2020-06-13T00:07:17.000Z","10278","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","crazy_climber","1","84","","0","50000","0","false","crazy_climber","1","27000","84","","0","84","0","1","0","0","0","crazy_climber","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","6.311883748617658","6.311883748617658","6.852304272756948","6.289474298774131","6.038591379906091","0.16941171849392875","21180","21180","25253","1.9241230017761992","2.677712403789225","37200","21500","11100","0.1006508746884754","0.1400711364901159","0.4151679315259352","0.5777698821105917","5012.18515220657","","4353.14","4353.14","8216","4412.5","1770","1541.982788619899","0","","","185.87","","","","","","","185.87","","","","","","","","","","","100000","0.7108791748180986","","","","","","0.5135994689010084","","","","","","0","","0","","","","","",""
"breezy-disco-25912","2lhnverb","breezy-disco-25912","finished","-","ankeshanand","","2020-06-13T00:07:20.000Z","11594","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","kangaroo","1","84","","0","50000","0","false","kangaroo","1","27000","84","","0","84","0","1","0","0","0","kangaroo","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","0.3945224406102742","0.3945224406102742","0.4397784381963012","0.3898214349777454","0.3131312492000814","0.023936986522031533","1262","1262","1262","1.6636876117145607","1.6636876117145607","1400","1400","1000","0.18092105263157895","0.18092105263157895","0.4056319141803553","0.4056319141803553","186.9652374105946","","684.55","684.55","739","673","547","29.77024521229209","0","","","6.31","","","","","","","6.31","","","","","","","","","","","100000","0.8359680382624268","","","","","","0.27603827488794924","","","","","","0","","0","","","","","",""
"pretty-music-25859","1s5wvnoi","pretty-music-25859","finished","-","ankeshanand","","2020-06-13T00:07:09.000Z","11599","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","road_runner","1","84","","0","50000","0","false","road_runner","1","27000","84","","0","84","0","1","0","0","0","road_runner","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","3.661795366105279","3.661795366105279","4.638410414007117","3.697568701595664","2.3781263834013044","0.5543118018628312","3177","3177","3177","0.3301350576211086","0.3301350576211086","6500","3100","900","0.17349483434271465","0.17349483434271465","0.40409778515350736","0.40409778515350736","1154.976623140053","","399.02","399.02","657","387","255","93.86362234646604","0","","","16.53","","","","","","","16.53","","","","","","","","","","","100000","1.35976016292274","","","","","","0.6091317994087935","","","","","","0","","0","","","","","",""
"different-terrain-25954","1h0q28b8","different-terrain-25954","finished","-","ankeshanand","","2020-06-13T00:07:34.000Z","13222","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","assault","1","84","","0","50000","0","false","assault","1","27000","84","","0","84","0","1","0","0","0","assault","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","4.1024264390107525","4.1024264390107525","6.020914940625222","4.099941414842233","1.8723338278598445","0.6884503298767488","408.03","408.03","446.14","0.8890325670498084","1.071551724137931","651","420","210","0.05918191672511636","0.07133201555824778","0.3572555812163202","0.4306004618937644","88.9594801018981","","657.51","657.51","939","667","385","104.99376124322816","0","","","19.43","","","","","","","19.43","","","","","","","","","","","100000","1.1809482953548431","","","","","","0.6799045401737094","","","","","","0","","0","","","","","",""
"fluent-vortex-25920","39a533wq","fluent-vortex-25920","finished","-","ankeshanand","","2020-06-13T00:07:22.000Z","8874","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","kung_fu_master","1","84","","0","50000","0","false","kung_fu_master","1","27000","84","","0","84","0","1","0","0","0","kung_fu_master","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","1.190289399736196","1.190289399736196","1.4460625849394937","1.2036462604035725","0.709273732974167","0.11592420369749425","8171","8171","10770","0.5616641585507822","0.7461526448791845","22600","8300","3900","0.3438498142233231","0.4567933424592051","0.3520139871339722","0.467639181770458","2336.0348884380987","","1678.2","1678.2","3573","1574.5","1202","321.75158119269594","0","","","62.5","","","","","","","62.5","","","","","","","","","","","100000","1.2786514220684766","","","","","","0.6690452172756195","","","","","","0","","0","","","","","",""
"magic-leaf-25857","1tfihsre","magic-leaf-25857","finished","-","ankeshanand","","2020-06-13T00:07:08.000Z","9176","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","assault","1","84","","0","50000","0","false","assault","1","27000","84","","0","84","0","1","0","0","0","assault","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","3.804582154524592","3.804582154524592","6.207682910659462","3.913756671537935","1.0474263134216946","1.0511965051919143","401.94","401.94","455.38","0.8598659003831418","1.1158045977011497","672","399","147","0.05724032391761781","0.07427788050755595","0.3455350269438029","0.4483833718244803","121.47442693834782","","603.85","603.85","968","632.5","214","158.6079049101904","0","","","19.14","","","","","","","19.14","","","","","","","","","","","100000","1.3165158240258694","","","","","","0.6826808375507594","","","","","","0","","0","","","","","",""
"summer-shadow-25887","2t2mxgci","summer-shadow-25887","finished","-","ankeshanand","","2020-06-13T00:07:15.000Z","13056","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","battle_zone","1","84","","0","50000","0","false","battle_zone","1","27000","84","","0","84","0","1","0","0","0","battle_zone","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","0.8416244399357515","0.8416244399357515","1.2424944163148872","0.9482581596748384","0.12207644091081662","0.26434835026401826","13590","13590","13590","1.4463076011642582","1.4463076011642582","35000","12000","3000","0.4690893901420217","0.4690893901420217","0.32244634268896705","0.32244634268896705","5657.022184860159","","1496.89","1496.89","2102","1487.5","1119","211.0028859992204","0","","","10.12","","","","","","","10.12","","","","","","","","","","","100000","5.322356363683939","","","","","","0.34550612678453324","","","","","","0","","0","","","","","",""
"pretty-moon-25965","2w3isoia","pretty-moon-25965","finished","-","ankeshanand","","2020-06-13T00:07:39.000Z","14693","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","bank_heist","1","84","","0","50000","0","false","bank_heist","1","27000","84","","0","84","0","1","0","0","0","bank_heist","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","4.037689683367153","4.037689683367153","4.214657982411399","4.117053916994438","2.9556154439578326","0.18403875596458277","247.5","247.5","247.5","6.339673913043479","6.339673913043479","320","250","140","0.5614921780986764","0.5614921780986764","0.31573961293815134","0.31573961293815134","31.156861202630793","","818.93","818.93","957","828","480","59.56362228743312","0","","","24.26","","","","","","","24.26","","","","","","","","","","","100000","0.9739398351863028","","","","","","0.5257979474037886","","","","","","0","","0","","","","","",""
"deft-firefly-25874","2pip6cdw","deft-firefly-25874","finished","-","ankeshanand","","2020-06-13T00:07:12.000Z","12431","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","crazy_climber","1","84","","0","50000","0","false","crazy_climber","1","27000","84","","0","84","0","1","0","0","0","crazy_climber","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","5.1214685241643","5.1214685241643","5.906616950087515","5.03323224264664","4.215946035863596","0.3483599929900001","18613","18613","18613","1.449174807578449","1.449174807578449","27100","16300","5900","0.07580633453507223","0.07580633453507223","0.31268838152573564","0.31268838152573564","5197.28111612216","","2872.39","2872.39","5014","2824","1435","777.48980565664","0","","","169.89","","","","","","","169.89","","","","","","","","","","","100000","0.6294964447870851","","","","","","0.5452716686233878","","","","","","0","","0","","","","","",""
"young-elevator-25884","1pcst9ok","young-elevator-25884","finished","-","ankeshanand","","2020-06-13T00:07:15.000Z","15031","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","pong","1","84","","0","50000","0","false","pong","1","27000","84","","0","84","0","1","0","0","0","pong","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","0.0430917635996537","0.0430917635996537","0.3731605184120077","0.15582263610412772","-0.3997329655903899","0.25720088277231806","-9.71","-9.71","-9.71","7.850000000000007","7.850000000000007","-3","-8","-18","0.2775252525252525","0.2775252525252525","0.31133144475920677","0.31133144475920677","3.275041984463711","","3211.59","3211.59","12781","3024.5","2328","1045.720125989741","0","","","32.29","","","","","","","-9.71","","","","","","","","","","","100000","2.975136360809207","","","","","","0.5215021903052927","","","","","","0","","0","","","","","",""
"eager-haze-25940","32k2a7up","eager-haze-25940","finished","-","ankeshanand","","2020-06-13T00:07:27.000Z","8374","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","kung_fu_master","1","84","","0","50000","0","false","kung_fu_master","1","27000","84","","0","84","0","1","0","0","0","kung_fu_master","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","1.286509456794035","1.286509456794035","1.4442089794674016","1.34145031029728","1.054388075617734","0.12833715208603527","6883","6883","6992","0.4702362361225475","0.4779735370112723","13000","6500","2400","0.2878778002303196","0.29261456228407534","0.29471300572120046","0.2995622347382751","1527.026849796689","","2127.06","2127.06","3376","2083.5","1155","318.4288247002774","0","","","67.94","","","","","","","67.94","","","","","","","","","","","100000","1.5779976734369994","","","","","","0.5474095655143261","","","","","","0","","0","","","","","",""
"absurd-butterfly-25914","2keovwh1","absurd-butterfly-25914","finished","-","ankeshanand","","2020-06-13T00:07:20.000Z","12192","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","bank_heist","1","84","","0","50000","0","false","bank_heist","1","27000","84","","0","84","0","1","0","0","0","bank_heist","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","3.876181627322611","3.876181627322611","4.003191906795539","3.840880234274149","3.338316911095127","0.11166661149138664","228.4","228.4","267.5","5.820652173913045","6.883152173913044","280","240","120","0.5155234657039711","0.609626955475331","0.289890377588307","0.34280687508458524","41.41787053917668","","814.8","814.8","4000","692","583","490.46292418489696","0","","","14.61","","","","","","","14.61","","","","","","","","","","","100000","0.8613444087743759","","","","","","0.48197319809794426","","","","","","0","","0","","","","","",""
"lively-blaze-25974","3i0e22q6","lively-blaze-25974","finished","-","ankeshanand","","2020-06-13T00:08:00.000Z","13953","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","up_n_down","1","84","","0","50000","0","false","up_n_down","1","27000","84","","0","84","0","1","0","0","0","up_n_down","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","5.787554399574151","5.787554399574151","7.082489574173672","5.9638473157408916","4.481717912826576","0.5591886443280878","3708.4","3708.4","10166.6","1.3545221843003412","4.109726962457338","7200","3585","2600","0.4007522782924797","1.2159139676368869","0.28450330651086936","0.863205433789136","830.3417609635203","","938.15","938.15","1720","869","618","205.56241752810752","0","","","49.51","","","","","","","49.51","","","","","","","","","","","100000","2.838950230038166","","","","","","0.8546657497614623","","","","","","0","","0","","","","","",""
"rare-snow-25919","5rcxw40y","rare-snow-25919","finished","-","ankeshanand","","2020-06-13T00:07:21.000Z","10500","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","ms_pacman","1","84","","0","50000","0","false","ms_pacman","1","27000","84","","0","84","0","1","0","0","0","ms_pacman","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","13.349490448824117","13.349490448824117","13.971803889731934","13.33342060795638","12.601362456553993","0.3304815526730659","1983.5","1983.5","1983.5","1.8690900981266727","1.8690900981266727","2320","1940","1310","0.8365523781005141","0.8365523781005141","0.2522763872793221","0.2522763872793221","243.84985134299345","","815.92","815.92","1106","743","678","153.95984411527573","0","","","109.2","","","","","","","109.2","","","","","","","","","","","100000","1.3732606555566191","","","","","","0.4157761443570257","","","","","","0","","0","","","","","",""
"misty-glade-25881","mwuzn219","misty-glade-25881","finished","-","ankeshanand","","2020-06-13T00:07:15.000Z","9924","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","64","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","1","1","4","nature","true","kangaroo","1","84","","0","50000","0","false","kangaroo","1","27000","84","","0","84","0","1","0","0","0","kangaroo","1","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","0","0","1","1","1","standard","0","1","3","0.5","0","","","","","","","","0.2708040961843019","0.2708040961843019","0.36000690965611","0.2896083021998687","0.19155884303513027","0.05434905489157642","762","762","762","0.9762133919978","0.9762133919978","900","900","500","0.10616028708133972","0.10616028708133972","0.2380154207173986","0.2380154207173986","186.9652374105946","","565.41","565.41","621","550","501","49.587114253604234","0","","","4.31","","","","","","","4.31","","","","","","","","","","","100000","1.0321059926688672","","","","","","0.23466282746419312","","","","","","0","","0","","","","","",""
