"Name","ID","Name","State","Notes","User","Tags","Created","Runtime","Sweep","agent.eps_eval","agent.eps_final","agent.eps_init","algo.amortization_decay_constant","algo.amortization_loss_weight","algo.batch_size","algo.clip_grad_norm","algo.discount","algo.double_dqn","algo.eps_steps","algo.learning_rate","algo.min_steps_learn","algo.model_nce_weight","algo.model_rl_weight","algo.n_step_return","algo.nce_loss_weight","algo.pri_alpha","algo.pri_beta_steps","algo.prioritized_replay","algo.replay_ratio","algo.replay_size","algo.reward_loss_weight","algo.target_update_interval","algo.target_update_tau","alternating","amortization_decay_constant","amortization_loss_weight","async_sample","aug_prob","augmentation","batch_b","batch_size","batch_t","beluga","buffered_nce","c1","classifier","control","cosine_nce","debug","debug_cuda_idx","der","detach_model","dirichlet_alpha","dueling","dynamics_blocks","encoder","env.episodic_lives","env.game","env.grayscale","env.imagesize","env.num_img_obs","env.stack_actions","eval_augmentation","eval_env.episodic_lives","eval_env.game","eval_env.grayscale","eval_env.horizon","eval_env.imagesize","eval_env.num_img_obs","eval_env.stack_actions","eval_imagesize","eval_simulations","fasteval","film","frame_dropout","game","global_local_nce","global_nce","gpu_per_run","grad_scale_factor","grayscale","hyperthread_offset","imagesize","jumps","keep_last_frame","latent_size","learn_model","local_nce","max_grad_norm","model.dueling","model.framestack","model_nce_weight","model_rl_weight","momentum_encoder","n_cpu_core","n_gpu","n_socket","n_step","n_steps","nce","nce_loss_decay_steps","nce_loss_weight","nce_loss_weight_final","nce_type","no_rl_augmentation","no_search_control","noisy_nets","norm_type","num_simulations","optim.eps","padding","q_dirichlet","replay_ratio","reward_loss_weight","run_slot","runner.log_interval_steps","runner.n_steps","sample_gpu_per_run","sampler.batch_B","sampler.batch_T","sampler.eval_max_steps","sampler.eval_max_trajectories","sampler.eval_n_envs","sampler.max_decorrelation_steps","search_epsilon","seed","set_affinity","shared_encoder","stack_actions","tag","target_augmentation","target_encoder_sn","target_update_interval","target_update_tau","time_contrastive","transition_model","use_all_targets","virtual_loss_c","virtual_threads","visit_temp","AmortizationLoss","CumCompletedTrajs","CumEvalTime","CumReplayRatio","CumSteps","CumTime (s)","CumTrainTime","CumUpdates","DiscountedReturn","DiscountedReturnAverage","DiscountedReturnMax","DiscountedReturnMedian","DiscountedReturnMin","DiscountedReturnStd","GameScore","GameScoreAverage","GameScoreBest","GameScoreDERNormalized","GameScoreDERNormalizedBest","GameScoreMax","GameScoreMedian","GameScoreMin","GameScoreNatureNormalized","GameScoreNatureNormalizedBest","GameScoreNormalized","GameScoreNormalizedBest","GameScoreStd","Iteration","Length","LengthAverage","LengthMax","LengthMedian","LengthMin","LengthStd","ModelNCELoss","NCEAcc","NCELoss","NonzeroRewards","NonzeroRewardsAverage","NonzeroRewardsMax","NonzeroRewardsMedian","NonzeroRewardsMin","NonzeroRewardsStd","ReplayRatio","Return","ReturnAverage","ReturnMax","ReturnMedian","ReturnMin","ReturnStd","RewardLoss","StepsInEval","StepsPerSecond","TrajsInEval","UpdatesPerSecond","cum_steps","gradNorm","gradNormAverage","gradNormMax","gradNormMedian","gradNormMin","gradNormStd","loss","lossAverage","lossMax","lossMedian","lossMin","lossStd","modelGradNorm","modelLoss","modelRLLoss","tdAbsErr","tdAbsErrAverage","tdAbsErrMax","tdAbsErrMedian","tdAbsErrMin","tdAbsErrStd"
"dulcet-wave-13126","f5rmhzjm","dulcet-wave-13126","finished","-","ankeshanand","1M steps run","2020-05-28T02:33:59.000Z","51552","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","pong","1","84","","0","0","false","pong","1","27000","84","","0","84","0","","0","0","pong","0","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","1","0","standard","","1","3","0.5","0","","","","","","","","","0.7640160631692692","0.9189339565761953","0.8793872536757182","-0.0887393443736957","0.22747759459180555","","20.84","","","","21","21","16","","","1.1767705382436262","","0.6437390775772432","","","1666.97","2072","1639.5","1635","59.36471258247613","0","","","","","","","","","","","","","","","","","","","","","1000000","0.061907372425626966","","","","","","0.3396216660107672","","","","","","0","","0","","","","","",""
"zesty-haze-13293","20bjc8iq","zesty-haze-13293","finished","-","ankeshanand","1M steps run","2020-05-28T02:49:00.000Z","63355","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","pong","1","84","","0","0","false","pong","1","27000","84","","0","84","0","","0","0","pong","1","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","","1","","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","123","","0","0","","0","","2000","1","1","standard","","1","3","0.5","0","","","","","","","","","0.49587993588869905","0.6433450141722112","0.5099846772953965","2.4071864898768453e-10","0.09919754255340624","","20.73","","","","21","21","20","","","1.1736543909348442","","0.4439594576084623","","","2508.42","4153","2772","1879","371.6409336981059","0","","","","","","","","","","","","","","","","","","","","","1000000","2.4698603546002507","","","","","","0.4211966290007531","","","","","","0","","0","","","","","",""
"lyric-oath-20298","3bfnoyrs","lyric-oath-20298","finished","-","ankeshanand","","2020-06-03T03:14:32.000Z","25890","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","pong","1","84","","0","0","false","pong","1","27000","84","","0","84","0","1","0","0","pong","0","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","0","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","101","","0","0","","0","0","2000","1","0","standard","","1","3","0.5","0","","","","","","","","","0.404842905692764","0.9193376020342072","0.2644200653934988","-0.6985351998552679","0.31052042280576814","","20.73","","","","21","21","15","","","1.1736543909348442","","0.94715363062177","","","1755.21","2930","1755","1630","190.12313352141027","0","","","","","","","","","","","","","","","","","","","","","1000000","0.07842837480271235","","","","","","0.32115770661741494","","","","","","0","","0","","","","","",""
"comfy-bush-13587","hn4mi60h","comfy-bush-13587","finished","-","ankeshanand","1M steps run","2020-05-29T21:29:06.000Z","62585","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","pong","1","84","","0","0","false","pong","1","27000","84","","0","84","0","","0","0","pong","1","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","444","","0","0","","0","0","2000","1","1","standard","","1","3","0.5","0","","","","","","","","","0.8848914914023027","0.9197620427721696","0.8905841800115261","0.5104222932386987","0.04236684060594093","","20.7","","","","21","21","11","","","1.1728045325779035","","1.445683229480096","","","1653.84","2152","1638","1632","75.46068115250485","0","","","","","","","","","","","","","","","","","","","","","1000000","1.4138422161826492","","","","","","0.35468731002882126","","","","","","0","","0","","","","","",""
"fast-pyramid-21703","22iou5ia","fast-pyramid-21703","finished","-","ankeshanand","","2020-06-05T15:24:09.000Z","51807","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","2","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","pong","1","84","","0","0","false","pong","1","27000","84","","0","84","0","1","0","0","pong","0","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","0","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","1","2","2800000","100","100","1000","0.01","123","","0","0","","0","0","2000","1","0","standard","","1","3","0.5","0","","","","","","","","0.7295329268977601","0.7295329268977601","0.8780147793371477","0.7434091317396935","0.4086004603327261","0.10727012843645232","20.57","20.57","20.57","29.478571428571456","29.478571428571456","21","21","18","1.0421717171717173","1.0421717171717173","1.1691218130311614","1.1691218130311614","0.696491205974634","","2028.08","2028.08","2493","1997","1761","150.91565061318192","0","","","21.43","","","","","","","20.57","","","","","","","","","","","1000000","0.12786926366746426","","","","","","0.4065322541376949","","","","","","0","","0","","","","","",""
"absurd-dawn-13205","3si34m4h","absurd-dawn-13205","finished","-","ankeshanand","1M steps run","2020-05-28T02:34:23.000Z","48270","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","pong","1","84","","0","0","false","pong","1","27000","84","","0","84","0","","0","0","pong","0","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","1","0","standard","","1","3","0.5","0","","","","","","","","","0.6395450920597893","0.922996498381728","0.7206129165152584","-0.024491167793145623","0.20183428422388683","","20.5","","","","21","21","10","","","1.1671388101983005","","1.3820274961085253","","","1682.75","2402","1644.5","1611","113.85292047198438","0","","","","","","","","","","","","","","","","","","","","","1000000","0.09092737540949136","","","","","","0.36242786821633577","","","","","","0","","0","","","","","",""
"breezy-snowball-13149","3nkxzng7","breezy-snowball-13149","finished","-","ankeshanand","1M steps run","2020-05-28T02:34:09.000Z","57778","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","pong","1","84","","0","0","false","pong","1","27000","84","","0","84","0","","0","0","pong","0","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","444","","0","0","","0","","2000","1","0","standard","","1","3","0.5","0","","","","","","","","","0.29381984272060824","0.6818909546589776","0.310896744689252","-0.37625018555531353","0.2615582872351349","","20.34","","","","21","21","17","","","1.1626062322946176","","0.8511169132381284","","","2513.27","3503","2206","1997","456.99697712348166","0","","","","","","","","","","","","","","","","","","","","","1000000","0.1381762710013427","","","","","","0.36157993290677665","","","","","","0","","0","","","","","",""
"wild-dragon-21706","2x1jejqx","wild-dragon-21706","finished","-","ankeshanand","","2020-06-05T15:27:00.000Z","66141","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","2","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","bank_heist","1","84","","0","0","false","bank_heist","1","27000","84","","0","84","0","1","0","0","bank_heist","0","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","0","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","1","2","2800000","100","100","1000","0.01","444","","0","0","","0","0","2000","1","0","standard","","1","3","0.5","0","","","","","","","","5.933320337979289","5.933320337979289","6.132846037453696","5.968835935039069","4.263955548789972","0.18779489119488993","872.9","872.9","872.9","23.33423913043478","23.33423913043478","990","890","400","2.0666666666666664","2.0666666666666664","1.162132900257139","1.162132900257139","75.6213594165035","","1478.84","1478.84","1600","1507","923","92.05614808365598","0","","","87.17","","","","","","","87.17","","","","","","","","","","","1000000","0.17570955980606376","","","","","","0.5763912054333091","","","","","","0","","0","","","","","",""
"hardy-monkey-14217","3u7m7l6q","hardy-monkey-14217","finished","-","ankeshanand","","2020-05-31T04:22:37.000Z","25352","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","jamesbond","1","84","","0","0","false","jamesbond","1","27000","84","","0","84","0","1","0","0","jamesbond","0","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","0","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","101","","0","0","","0","0","2000","1","0","standard","","1","3","0.5","0","","","","","","","","","0.30050933836359534","0.44795159351622177","0.39675939117906894","0.011192625819338045","0.15514220793170955","","347","","","","750","350","50","","","1.1614317019722424","","173.4675762210333","","","1287.97","2088","1380.5","405","441.3067970244737","0","","","","","","","","","","","","","","","","","","","","","1000000","0.08251089737420901","","","","","","0.2731040533424169","","","","","","0","","0","","","","","",""
"jolly-terrain-13558","210n9uva","jolly-terrain-13558","finished","-","ankeshanand","1M steps run","2020-05-29T21:28:55.000Z","51632","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","pong","1","84","","0","0","false","pong","1","27000","84","","0","84","0","","0","0","pong","1","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","123","","0","0","","0","0","2000","1","1","standard","","1","3","0.5","0","","","","","","","","","0.49918507173431775","0.6455664581348228","0.5334067545864025","-0.38877742678222493","0.1281811104679888","","20.2","","","","21","21","15","","","1.158640226628895","","1.4352700094407325","","","1940.72","2874","2069","1588","314.981525807467","0","","","","","","","","","","","","","","","","","","","","","1000000","2.113474210271835","","","","","","0.4167973113628477","","","","","","0","","0","","","","","",""
"faithful-puddle-13200","8cu709mv","faithful-puddle-13200","finished","-","ankeshanand","1M steps run","2020-05-28T02:34:22.000Z","66857","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","pong","1","84","","0","0","false","pong","1","27000","84","","0","84","0","","0","0","pong","0","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","123","","0","0","","0","","2000","1","0","standard","","1","3","0.5","0","","","","","","","","","0.5185756125622825","0.8053244998582579","0.5110723628610049","-0.4505294271636006","0.19448824929945563","","20.18","","","","21","21","16","","","1.158073654390935","","1.351887569289695","","","2199.22","2934","2094.5","1990","264.721989264209","0","","","","","","","","","","","","","","","","","","","","","1000000","0.09363778602534906","","","","","","0.32836986924909056","","","","","","0","","0","","","","","",""
"effortless-eon-21652","2pekfpic","effortless-eon-21652","finished","-","ankeshanand","","2020-06-05T11:09:38.000Z","28809","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","breakout","1","84","","0","0","false","breakout","1","27000","84","","0","84","0","1","0","0","breakout","0","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","0","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","420","","0","0","","0","0","2000","1","0","standard","","1","3","0.5","0","","","","","","","","","2.1793308886887504","2.661891963725846","2.1251692592111926","1.8275255967439703","0.2893455879934709","","35.02","","","","152","14","4","","","1.1569444444444443","","51.03860891521241","","","7246.66","27001","4250","471","7789.567053719995","0","","","","","","","","","","","","","","","","","","","","","1000000","0.07831968942886218","","","","","","0.19287961459536104","","","","","","0","","0","","","","","",""
"zesty-water-21497","2p4co54v","zesty-water-21497","finished","-","ankeshanand","","2020-06-05T07:23:14.000Z","51755","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","2","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","pong","1","84","","0","0","false","pong","1","27000","84","","0","84","0","1","0","0","pong","1","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","1","2","2800000","100","100","1000","0.01","123","","0","0","","0","0","2000","1","1","standard","","1","3","0.5","0","","","","","","","","0.29037565282146305","0.29037565282146305","0.7753804757196653","0.4738483759094816","-0.8635189930765026","0.40826191049937866","20.04","20.04","20.25","29.100000000000023","29.250000000000032","21","21","17","1.0287878787878788","1.0340909090909094","1.1541076487252124","1.1600566572237965","1.2955307792561317","","1734.98","1734.98","1934","1695.5","1647","95.8831559764279","0","","","21.96","","","","","","","20.04","","","","","","","","","","","1000000","2.975330850793123","","","","","","0.4000754904253781","","","","","","0","","0","","","","","",""
"fiery-totem-13141","21rm3yw4","fiery-totem-13141","finished","-","ankeshanand","1M steps run","2020-05-28T02:34:07.000Z","34291","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","kangaroo","1","84","","0","0","false","kangaroo","1","27000","84","","0","84","0","","0","0","kangaroo","0","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","420","","0","0","","0","","2000","1","0","standard","","1","3","0.5","0","","","","","","","","","0.45071535135699425","0.481004309484844","0.4572624847820331","0.18816533315163955","0.04130993431505864","","3488","","","","7800","3900","1200","","","1.151860543077439","","2207.3640388481463","","","1359.73","2638","1420","677","611.6593636167112","0","","","","","","","","","","","","","","","","","","","","","1000000","0.07524999292381108","","","","","","0.3421099601317197","","","","","","0","","0","","","","","",""
"floral-paper-14426","3idvvwlt","floral-paper-14426","finished","-","ankeshanand","","2020-05-31T07:45:06.000Z","57061","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","kung_fu_master","1","84","","0","0","false","kung_fu_master","1","27000","84","","0","84","0","1","0","0","kung_fu_master","1","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","88","","0","0","","0","0","2000","1","1","standard","","1","3","0.5","0","","","","","","","","","1.2007161203208332","1.542892191441165","1.1927489146716728","0.6039599222981459","0.19749099806926043","","25931","","","","41400","25200","13600","","","1.151133251018294","","7787.858434768829","","","3052.96","4822","2750","1861","798.5833572019893","0","","","","","","","","","","","","","","","","","","","","","1000000","0.5249120285518467","","","","","","0.5666558162993193","","","","","","0","","0","","","","","",""
"sparkling-firebrand-13531","2vx3i9y1","sparkling-firebrand-13531","finished","-","ankeshanand","1M steps run","2020-05-29T21:28:42.000Z","48401","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","kung_fu_master","1","84","","0","0","false","kung_fu_master","1","27000","84","","0","84","0","","0","0","kung_fu_master","1","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","420","","0","0","","0","0","2000","1","1","standard","","1","3","0.5","0","","","","","","","","","1.6861909036603135","1.825532134716214","1.71055764946862","0.9945859523948593","0.12016244282077196","","25911","","","","48600","26000","15200","","","1.1501871011386915","","7577.201264319168","","","3005.98","4812","2808.5","1853","903.5976978722334","0","","","","","","","","","","","","","","","","","","","","","1000000","0.6084317539303005","","","","","","0.607604919796437","","","","","","0","","0","","","","","",""
"ethereal-flower-19605","2evtxxnx","ethereal-flower-19605","finished","-","ankeshanand","","2020-06-01T20:16:20.000Z","59780","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","pong","1","84","","0","0","false","pong","1","27000","84","","0","84","0","1","0","0","pong","1","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","123","","0","0","","0","0","2000","1","1","standard","","1","3","0.5","0","","","","","","","","","0.27813269520877487","0.916965536148409","0.29801081243110467","-0.35755646218040116","0.52166762759023","","19.78","","","","21","19","16","","","1.1467422096317283","","1.2694880858046678","","","1862.1","2678","1836.5","1630","256.03572016419895","0","","","","","","","","","","","","","","","","","","","","","1000000","1.960564033407867","","","","","","0.41510847745999696","","","","","","0","","0","","","","","",""
"eager-donkey-20371","1abyo463","eager-donkey-20371","finished","-","ankeshanand","","2020-06-03T12:04:59.000Z","61161","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","kung_fu_master","1","84","","0","0","false","kung_fu_master","1","27000","84","","0","84","0","1","0","0","kung_fu_master","1","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","444","","0","0","","0","0","2000","1","1","standard","","1","3","0.5","0","","","","","","","","","1.5927992341424693","2.192180986562555","1.5801835089827394","0.8840615255290419","0.40849115641667977","","25705","","","","36400","27000","14300","","","1.1404417573787864","","6206.567086562426","","","3064.78","3975","3076.5","2119","458.53703405504774","0","","","","","","","","","","","","","","","","","","","","","1000000","0.5039749609518797","","","","","","0.5681041468189657","","","","","","0","","0","","","","","",""
"devout-sea-13795","1b4fz7tg","devout-sea-13795","finished","-","ankeshanand","1M steps run","2020-05-30T10:38:44.000Z","59797","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","pong","1","84","","0","0","false","pong","1","27000","84","","0","84","0","","0","0","pong","1","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","0","2000","1","1","standard","","1","3","0.5","0","","","","","","","","","0.6964549727911169","0.8846571454603502","0.7814055568879679","0.0005607516630332745","0.219504749117829","","19.51","","","","21","21","15","","","1.1390934844192635","","2.2693391108426257","","","2167.76","2540","1996","1971","206.15096992253032","0","","","","","","","","","","","","","","","","","","","","","1000000","1.7739877849972248","","","","","","0.42291228484608234","","","","","","0","","0","","","","","",""
"logical-dew-21731","1ziv799d","logical-dew-21731","finished","-","ankeshanand","","2020-06-05T17:27:59.000Z","25857","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","krull","1","84","","0","0","false","krull","1","27000","84","","0","84","0","1","0","0","krull","0","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","0","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","101","","0","0","","0","0","2000","1","0","standard","","1","3","0.5","0","","","","","","","","","1.9215129943224247","2.798786113287619","1.9913812717743276","0.9751713797896578","0.3585964947902477","","2813.81","","","","4845","3134","578","","","1.1389320843091335","","869.5363442087975","","","1234.42","2044","1318","566","296.1297411608635","0","","","","","","","","","","","","","","","","","","","","","1000000","0.458814316502586","","","","","","0.20632315894395112","","","","","","0","","0","","","","","",""
"clear-cloud-21537","odm9bm9v","clear-cloud-21537","finished","-","ankeshanand","","2020-06-05T07:23:23.000Z","36449","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","2","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","pong","1","84","","0","0","false","pong","1","27000","84","","0","84","0","1","0","0","pong","0","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","0","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","1","2","2800000","100","100","1000","0.01","444","","0","0","","0","0","2000","1","0","standard","","1","3","0.5","0","","","","","","","","0.42983913787338435","0.42983913787338435","0.6511946800567737","0.38250367265664376","-0.16617254500345624","0.15094907829553722","19.31","19.31","19.74","28.578571428571458","28.885714285714315","21","20","15","1.0103535353535356","1.0212121212121212","1.13342776203966","1.1456090651558073","1.998474418150005","","2478.76","2478.76","3053","2480","1688","300.3215649932585","0","","","22.69","","","","","","","19.31","","","","","","","","","","","1000000","0.1488979795782268","","","","","","0.4432899740371108","","","","","","0","","0","","","","","",""
"glorious-star-20520","22vo3sgq","glorious-star-20520","finished","-","ankeshanand","","2020-06-04T15:45:42.000Z","26555","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","freeway","1","84","","0","0","false","freeway","1","27000","84","","0","84","0","1","0","0","freeway","0","0","","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","0","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","88","","0","0","","0","0","2000","1","0","standard","","1","3","0.5","0","","","","","","","","","1.37651924089832","1.4266324786820292","1.379693524818932","1.314820461484728","0.029636404414531227","","32.91","","","","33","33","32","","","1.1118243243243242","","0.2861817604250837","","","2044.22","2048","2044","2041","2.0860488968382307","0","","","","","","","","","","","","","","","","","","","","","1000000","0.04101419065828435","","","","","","0.4569420688033104","","","","","","0","","0","","","","","",""
