"Name","ID","Name","State","Notes","User","Tags","Created","Runtime","Sweep","agent.eps_eval","agent.eps_final","agent.eps_init","algo.amortization_decay_constant","algo.amortization_loss_weight","algo.batch_size","algo.clip_grad_norm","algo.discount","algo.double_dqn","algo.eps_steps","algo.learning_rate","algo.min_steps_learn","algo.model_nce_weight","algo.model_rl_weight","algo.n_step_return","algo.nce_loss_weight","algo.pri_alpha","algo.pri_beta_steps","algo.prioritized_replay","algo.replay_ratio","algo.replay_size","algo.reward_loss_weight","algo.target_update_interval","algo.target_update_tau","alternating","amortization_decay_constant","amortization_loss_weight","async_sample","aug_prob","augmentation","batch_b","batch_size","batch_t","beluga","buffered_nce","c1","classifier","control","cosine_nce","debug","debug_cuda_idx","der","detach_model","dirichlet_alpha","dueling","dynamics_blocks","encoder","env.episodic_lives","env.game","env.grayscale","env.imagesize","env.num_img_obs","env.stack_actions","eval_augmentation","eval_env.episodic_lives","eval_env.game","eval_env.grayscale","eval_env.horizon","eval_env.imagesize","eval_env.num_img_obs","eval_env.stack_actions","eval_imagesize","eval_simulations","fasteval","film","frame_dropout","game","global_local_nce","global_nce","gpu_per_run","grayscale","hyperthread_offset","imagesize","jumps","keep_last_frame","latent_size","learn_model","local_nce","max_grad_norm","model.dueling","model.framestack","model_nce_weight","model_rl_weight","momentum_encoder","n_cpu_core","n_gpu","n_socket","n_step","n_steps","nce","nce_loss_decay_steps","nce_loss_weight","nce_loss_weight_final","nce_type","no_rl_augmentation","no_search_control","noisy_nets","norm_type","num_simulations","optim.eps","padding","q_dirichlet","replay_ratio","reward_loss_weight","run_slot","runner.log_interval_steps","runner.n_steps","sample_gpu_per_run","sampler.batch_B","sampler.batch_T","sampler.eval_max_steps","sampler.eval_max_trajectories","sampler.eval_n_envs","sampler.max_decorrelation_steps","search_epsilon","seed","set_affinity","shared_encoder","stack_actions","tag","target_augmentation","target_encoder_sn","target_update_interval","target_update_tau","time_contrastive","transition_model","virtual_loss_c","virtual_threads","visit_temp","AmortizationLoss","CumCompletedTrajs","CumEvalTime","CumReplayRatio","CumSteps","CumTime (s)","CumTrainTime","CumUpdates","DiscountedReturn","DiscountedReturnAverage","DiscountedReturnMax","DiscountedReturnMedian","DiscountedReturnMin","DiscountedReturnStd","GameScore","GameScoreAverage","GameScoreDERNormalized","GameScoreMax","GameScoreMedian","GameScoreMin","GameScoreNatureNormalized","GameScoreNormalized","GameScoreStd","Iteration","Length","LengthAverage","LengthMax","LengthMedian","LengthMin","LengthStd","ModelNCELoss","NCEAcc","NCELoss","NonzeroRewards","NonzeroRewardsAverage","NonzeroRewardsMax","NonzeroRewardsMedian","NonzeroRewardsMin","NonzeroRewardsStd","ReplayRatio","Return","ReturnAverage","ReturnMax","ReturnMedian","ReturnMin","ReturnStd","RewardLoss","StepsInEval","StepsPerSecond","TrajsInEval","UpdatesPerSecond","cum_steps","gradNorm","gradNormAverage","gradNormMax","gradNormMedian","gradNormMin","gradNormStd","loss","lossAverage","lossMax","lossMedian","lossMin","lossStd","modelGradNorm","modelLoss","modelRLLoss","tdAbsErr","tdAbsErrAverage","tdAbsErrMax","tdAbsErrMedian","tdAbsErrMin","tdAbsErrStd"
"wobbly-wind-12705","1im8s5cb","wobbly-wind-12705","finished","-","ankeshanand"," baseline, nature encoder 64/64","2020-05-27T19:59:48.000Z","5537","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","amidar","1","84","","0","0","false","amidar","1","27000","84","","0","84","0","","0","0","amidar","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","","5.9877566943249265","6.209769414367673","6.02533465143955","4.637851033688669","0.1964624333757703","","182.21","","306","159","89","","0.10294100484332146","67.71134247672246","","","986.82","1291","930","765","116.67882241435248","0","","","","","","","","","","","","","","","","","","","","","100000","0.18153468579612672","","","","","","0.7240121021777391","","","","","","0","","0","","","","","",""
"vital-wood-12703","hr6bsb13","vital-wood-12703","finished","-","ankeshanand"," baseline, nature encoder 64/64","2020-05-27T19:59:47.000Z","9795","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","private_eye","1","84","","0","0","false","private_eye","1","27000","84","","0","84","0","","0","0","private_eye","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","","0.5512409558324475","0.5696012024771592","0.5526834771623851","0.4171208799332205","0.016440212904667604","","100","","100","100","100","","0.0010798546006694808","0","","","2694.18","2698","2695","2691","2.277630347532277","0","","","","","","","","","","","","","","","","","","","","","100000","0.08849205614961683","","","","","","0.22763508035838603","","","","","","0","","0","","","","","",""
"resilient-disco-12702","bcyjjzb6","resilient-disco-12702","finished","-","ankeshanand"," baseline, nature encoder 64/64","2020-05-27T19:59:47.000Z","8116","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","gopher","1","84","","0","0","false","gopher","1","27000","84","","0","84","0","","0","0","gopher","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","","0.7006001034102123","0.9376089131784944","0.7370180892429382","0.4868192258311157","0.1496566476862242","","430.8","","960","480","160","","0.08037495939486751","155.60000000000002","","","1443.65","7516","1042","638","1153.8791823670276","0","","","","","","","","","","","","","","","","","","","","","100000","0.2006869681995362","","","","","","0.667571172195673","","","","","","0","","0","","","","","",""
"feasible-bee-12699","36ee73nu","feasible-bee-12699","finished","-","ankeshanand"," baseline, nature encoder 64/64","2020-05-27T19:59:47.000Z","9358","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","demon_attack","1","84","","0","0","false","demon_attack","1","27000","84","","0","84","0","","0","0","demon_attack","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","444","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","","2.1856532497996555","3.668817255038569","2.152454100489744","0.5005799113236628","0.6122795569793895","","195.85","","1140","140","40","","0.024052999065369177","180.2221615118407","","","756.81","2022","700","215","372.64027412506016","0","","","","","","","","","","","","","","","","","","","","","100000","0.23280580985844135","","","","","","0.6045861392587424","","","","","","0","","0","","","","","",""
"iconic-tree-12700","2cymblwb","iconic-tree-12700","finished","-","ankeshanand"," baseline, nature encoder 64/64","2020-05-27T19:59:47.000Z","14364","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","crazy_climber","1","84","","0","0","false","crazy_climber","1","27000","84","","0","84","0","","0","0","crazy_climber","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","420","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","","6.651761473073024","7.06665946660277","6.7050074152895505","5.162587645454919","0.3053803159102484","","23903","","36100","26100","6000","","0.5238752999133695","8721.094598730138","","","3699.39","6593","3719","2071","819.6604284092284","0","","","","","","","","","","","","","","","","","","","","","100000","0.20215605249628424","","","","","","0.51408983399719","","","","","","0","","0","","","","","",""
"prime-river-12701","24r3son3","prime-river-12701","finished","-","ankeshanand"," baseline, nature encoder 64/64","2020-05-27T19:59:47.000Z","7442","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","amidar","1","84","","0","0","false","amidar","1","27000","84","","0","84","0","","0","0","amidar","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","","4.627928800546961","4.823110714151803","4.639490955616894","2.1331105717930177","0.2691365122999346","","130.06","","144","144","66","","0.07250977417284239","22.297901246529907","","","921.57","1059","875.5","746","86.66536274660136","0","","","","","","","","","","","","","","","","","","","","","100000","0.19454978109933435","","","","","","0.7758166042789817","","","","","","0","","0","","","","","",""
"pleasant-disco-12695","o39qpgmq","pleasant-disco-12695","finished","-","ankeshanand"," baseline, nature encoder 64/64","2020-05-27T19:59:46.000Z","9268","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","gopher","1","84","","0","0","false","gopher","1","27000","84","","0","84","0","","0","0","gopher","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","444","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","","0.6287941690902489","0.7154527661157222","0.6173999448506897","0.5500781682430398","0.045707610806594426","","341.8","","700","300","140","","0.03907373892059956","112.6088806444678","","","865.41","2397","667","629","269.076200917138","0","","","","","","","","","","","","","","","","","","","","","100000","0.19787284573987127","","","","","","0.6177916146963834","","","","","","0","","0","","","","","",""
"silvery-galaxy-12696","2uwyinr6","silvery-galaxy-12696","finished","-","ankeshanand"," baseline, nature encoder 64/64","2020-05-27T19:59:46.000Z","8943","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","road_runner","1","84","","0","0","false","road_runner","1","27000","84","","0","84","0","","0","0","road_runner","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","444","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","","3.760377623892944","5.396528406547608","3.723548914507003","2.70997663345239","0.5112503755009258","","8349","","14700","8300","3600","","1.0643390566158166","2697.980541071414","","","815.36","1054","946.5","336","203.66298239984604","0","","","","","","","","","","","","","","","","","","","","","100000","0.14654648298621178","","","","","","0.6905231442153453","","","","","","0","","0","","","","","",""
"worthy-lake-12698","2gbj92fa","worthy-lake-12698","finished","-","ankeshanand"," baseline, nature encoder 64/64","2020-05-27T19:59:46.000Z","6558","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","freeway","1","84","","0","0","false","freeway","1","27000","84","","0","84","0","","0","0","freeway","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","444","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","","1.3724851104850075","1.4409870685556263","1.3854250672223016","0.9203341865169572","0.07016008233891141","","30.76","","32","31","29","","1.0391891891891891","0.5314132102234569","","","2044.7","2048","2045","2041","2.161018278497431","0","","","","","","","","","","","","","","","","","","","","","100000","0.12302540199197828","","","","","","0.44702642497122286","","","","","","0","","0","","","","","",""
"denim-thunder-12696","1vi5t5ql","denim-thunder-12696","finished","-","ankeshanand"," baseline, nature encoder 64/64","2020-05-27T19:59:46.000Z","8899","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","demon_attack","1","84","","0","0","false","demon_attack","1","27000","84","","0","84","0","","0","0","demon_attack","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","123","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","","1.6895326484306756","3.0917350648971653","1.7663487619225622","0.8084164180008625","0.3962423369385892","","242.65","","960","190","60","","0.04978283577986695","195.10568290031944","","","925.2","2320","863.5","266","544.3230658349873","0","","","","","","","","","","","","","","","","","","","","","100000","0.2780306999653578","","","","","","0.6846367711037398","","","","","","0","","0","","","","","",""
"stilted-feather-12692","3s9gmjl9","stilted-feather-12692","finished","-","ankeshanand"," baseline, nature encoder 64/64","2020-05-27T19:59:45.000Z","21638","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","battle_zone","1","84","","0","0","false","battle_zone","1","27000","84","","0","84","0","","0","0","battle_zone","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","","0.8771652109085226","1.3763375422355602","0.8548271309196033","0.8029255369927598","0.07631971247387663","","15262.626262626263","","35000","15000","5000","","0.3704723641555169","5229.260833073865","","","1601.5252525252524","3100","1636","1020","418.1218309583059","0","","","","","","","","","","","","","","","","","","","","","100000","0.08808773609511554","","","","","","0.37036813725084067","","","","","","0","","0","","","","","",""
"graceful-moon-12691","1notnhbo","graceful-moon-12691","finished","-","ankeshanand"," baseline, nature encoder 64/64","2020-05-27T19:59:45.000Z","24199","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","chopper_command","1","84","","0","0","false","chopper_command","1","27000","84","","0","84","0","","0","0","chopper_command","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","420","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","","1.8909156763360455","2.4420168640487345","2.2029601609133884","0.08784500919014843","0.6339678371835653","","820.6521739130435","","1600","900","200","","0.0014676094625111751","312.6110388737238","","","426.05434782608694","914","410","252","134.84446468064402","0","","","","","","","","","","","","","","","","","","","","","100000","0.04417415747195482","","","","","","0.5157630691081285","","","","","","0","","0","","","","","",""
"still-vortex-12693","1h6d1sbc","still-vortex-12693","finished","-","ankeshanand"," baseline, nature encoder 64/64","2020-05-27T19:59:45.000Z","4499","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","assault","1","84","","0","0","false","assault","1","27000","84","","0","84","0","","0","0","assault","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","123","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","","3.9453612926247","5.52362572819924","3.870787152559011","2.1899760627938516","0.7311040571554398","","447.61","","682","441","189","","0.4334295612009238","113.74549617457386","","","727.82","1123","715.5","320","166.34129854007995","0","","","","","","","","","","","","","","","","","","","","","100000","0.31182070938274264","","","","","","0.6795718737199903","","","","","","0","","0","","","","","",""
"trim-feather-12693","1aas6mn0","trim-feather-12693","finished","-","ankeshanand"," baseline, nature encoder 64/64","2020-05-27T19:59:45.000Z","5792","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","up_n_down","1","84","","0","0","false","up_n_down","1","27000","84","","0","84","0","","0","0","up_n_down","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","420","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","","4.520619476986705","5.7454085847525445","4.781299029211127","3.361326226846257","0.6178710494501582","","1779.5","","4300","1920","370","","0.1116597071632108","662.1561371761195","","","1043.49","1295","998.5","718","144.81225742318915","0","","","","","","","","","","","","","","","","","","","","","100000","0.22522996241673823","","","","","","0.7592635225623846","","","","","","0","","0","","","","","",""
"charmed-meadow-12684","ejflt4p1","charmed-meadow-12684","finished","-","ankeshanand"," baseline, nature encoder 64/64","2020-05-27T19:59:44.000Z","7973","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","bank_heist","1","84","","0","0","false","bank_heist","1","27000","84","","0","84","0","","0","0","bank_heist","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","","2.9047670074624663","3.0049617754819273","2.901997040943147","1.861835738122924","0.11423174030472912","","184.6","","290","200","130","","0.23061307348761675","30.673115264022336","","","678.69","787","642","593","67.17688516148988","0","","","","","","","","","","","","","","","","","","","","","100000","0.1326039255468175","","","","","","0.44021137477755545","","","","","","0","","0","","","","","",""
"lucky-sun-12684","335pdwg5","lucky-sun-12684","finished","-","ankeshanand"," baseline, nature encoder 64/64","2020-05-27T19:59:44.000Z","5157","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","alien","1","84","","0","0","false","alien","1","27000","84","","0","84","0","","0","0","alien","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","","17.16146190424245","18.810475052073333","17.168416574732383","14.568460421789103","0.8463279070399718","","694.7","","1340","660","500","","0.06766764735720808","121.3544807578196","","","657.65","1252","599","402","145.85461082872902","0","","","","","","","","","","","","","","","","","","","","","100000","0.3821602506875992","","","","","","0.4303869960196317","","","","","","0","","0","","","","","",""
"lilac-smoke-12687","2pfyhyet","lilac-smoke-12687","finished","-","ankeshanand"," baseline, nature encoder 64/64","2020-05-27T19:59:44.000Z","8744","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","gopher","1","84","","0","0","false","gopher","1","27000","84","","0","84","0","","0","0","gopher","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","420","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","","0.6574839004510374","1.2567051494305497","0.6264455138926415","0.3061540674080062","0.2768730640523542","","420.2","","900","440","80","","0.07545593763051647","130.1536015636909","","","965.07","1540","961","613","127.12617787064944","0","","","","","","","","","","","","","","","","","","","","","100000","0.20208097393661736","","","","","","0.6491563264012337","","","","","","0","","0","","","","","",""
"comic-totem-12690","1ujktg98","comic-totem-12690","finished","-","ankeshanand"," baseline, nature encoder 64/64","2020-05-27T19:59:44.000Z","6289","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","kangaroo","1","84","","0","0","false","kangaroo","1","27000","84","","0","84","0","","0","0","kangaroo","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","","0.2150621349432317","0.3039844804082686","0.19530720097868876","0.1691948508600416","0.04542561772015975","","976","","1700","900","500","","0.3097552799195441","184.99729727755485","","","681.33","926","634","527","75.14905920901472","0","","","","","","","","","","","","","","","","","","","","","100000","0.12923239389248192","","","","","","0.3454221873953939","","","","","","0","","0","","","","","",""
"morning-grass-12687","1soo9w7a","morning-grass-12687","finished","-","ankeshanand"," baseline, nature encoder 64/64","2020-05-27T19:59:44.000Z","6218","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","alien","1","84","","0","0","false","alien","1","27000","84","","0","84","0","","0","0","alien","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","","16.935640619910984","18.490692120625933","17.018277283928064","14.307172644356177","0.7133827147688766","","786.6","","1360","740","520","","0.08098668096639082","174.16785007572437","","","665.25","940","653","490","120.9788721223669","0","","","","","","","","","","","","","","","","","","","","","100000","0.30171942479088903","","","","","","0.3339406043484807","","","","","","0","","0","","","","","",""
"serene-microwave-12687","1e8z0otl","serene-microwave-12687","finished","-","ankeshanand"," baseline, nature encoder 64/64","2020-05-27T19:59:44.000Z","7051","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","kangaroo","1","84","","0","0","false","kangaroo","1","27000","84","","0","84","0","","0","0","kangaroo","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","444","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","","0.21884242435127324","0.2999242670398278","0.22745738394160023","0.1530486866108116","0.02844349143450585","","860","","1000","800","600","","0.27086825343613813","153.62291495737216","","","574.15","648","567.5","485","47.71820931258842","0","","","","","","","","","","","","","","","","","","","","","100000","0.10199591179490088","","","","","","0.32292033478468657","","","","","","0","","0","","","","","",""
"eternal-star-12683","2ogjsoy1","eternal-star-12683","finished","-","ankeshanand"," baseline, nature encoder 64/64","2020-05-27T19:59:43.000Z","4729","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","hero","1","84","","0","0","false","hero","1","27000","84","","0","84","0","","0","0","hero","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","123","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","","13.51475361488784","14.471075572923493","13.475559984161665","12.4265369037515","0.44788755428376453","","7486.25","","7580","7520","3135","","0.216757719954093","437.9339990226838","","","668.97","831","601","434","97.08732718537472","0","","","","","","","","","","","","","","","","","","","","","100000","0.13403834564946593","","","","","","0.4206663560628891","","","","","","0","","0","","","","","",""
"amber-puddle-12682","1ey5lmjd","amber-puddle-12682","finished","-","ankeshanand"," baseline, nature encoder 64/64","2020-05-27T19:59:41.000Z","5032","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","jamesbond","1","84","","0","0","false","jamesbond","1","27000","84","","0","84","0","","0","0","jamesbond","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","123","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","","0.27768348929788317","0.4249876417483353","0.2716346305290401","0.011012741383858595","0.09192197775186936","","129.5","","250","100","50","","0.3670562454346238","55.72028355993893","","","618.88","935","604","399","113.2587550699724","0","","","","","","","","","","","","","","","","","","","","","100000","0.1514285773485899","","","","","","0.3434454315014184","","","","","","0","","0","","","","","",""
"super-night-12680","moe587u8","super-night-12680","finished","-","ankeshanand"," baseline, nature encoder 64/64","2020-05-27T19:59:40.000Z","5094","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","asterix","1","84","","0","0","false","asterix","1","27000","84","","0","84","0","","0","0","asterix","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","","7.179516667779299","9.00653616140953","7.159360607656111","3.755591515037942","1.2736581491324634","","616","","1000","600","250","","0.04895518068802528","222.8093355315257","","","325.89","650","319","168","111.54773821104575","0","","","","","","","","","","","","","","","","","","","","","100000","0.2285719358038157","","","","","","0.7689292023211718","","","","","","0","","0","","","","","",""
