"Name","ID","Name","State","Notes","User","Tags","Created","Runtime","Sweep","agent.eps_eval","agent.eps_final","agent.eps_init","algo.amortization_decay_constant","algo.amortization_loss_weight","algo.batch_size","algo.clip_grad_norm","algo.discount","algo.double_dqn","algo.eps_steps","algo.learning_rate","algo.min_steps_learn","algo.model_nce_weight","algo.model_rl_weight","algo.n_step_return","algo.nce_loss_weight","algo.pri_alpha","algo.pri_beta_steps","algo.prioritized_replay","algo.replay_ratio","algo.replay_size","algo.reward_loss_weight","algo.target_update_interval","algo.target_update_tau","alternating","amortization_decay_constant","amortization_loss_weight","async_sample","aug_prob","augmentation","batch_b","batch_size","batch_t","beluga","buffered_nce","byol","byol_tau","c1","classifier","control","cosine_nce","debug","debug_cuda_idx","der","detach_model","dirichlet_alpha","distributional","dqn_hidden_size","dueling","dynamics_blocks","encoder","env.episodic_lives","env.game","env.grayscale","env.imagesize","env.max_start_noops","env.num_img_obs","env.seed","env.stack_actions","eps_steps","eval_augmentation","eval_env.episodic_lives","eval_env.game","eval_env.grayscale","eval_env.horizon","eval_env.imagesize","eval_env.max_start_noops","eval_env.num_img_obs","eval_env.seed","eval_env.stack_actions","eval_imagesize","eval_simulations","fasteval","film","final_eval_only","frame_dropout","game","global_local_nce","global_nce","gpu_per_run","grad_scale_factor","grayscale","hard_neg_factor","hyperthread_offset","imagesize","init","jumps","keep_last_frame","latent_size","learn_model","local_nce","max_grad_norm","model.dueling","model.framestack","model_nce_weight","model_rl_weight","momentum_encoder","n_cpu_core","n_gpu","n_socket","n_step","n_steps","nce","nce_loss_decay_steps","nce_loss_weight","nce_loss_weight_final","nce_type","no_rl_augmentation","no_search_control","noisy_eps","noisy_nets","norm_type","num_simulations","optim.eps","padding","prioritized_replay","q_dirichlet","replay_ratio","reward_loss_weight","run_slot","runner.log_interval_steps","runner.n_steps","sample_gpu_per_run","sampler.batch_B","sampler.batch_T","sampler.eval_max_steps","sampler.eval_max_trajectories","sampler.eval_n_envs","sampler.max_decorrelation_steps","search_epsilon","seed","set_affinity","shared_encoder","stack_actions","tag","target_augmentation","target_encoder_sn","target_update_interval","target_update_tau","time_contrastive","transition_model","use_all_targets","virtual_loss_c","virtual_threads","visit_temp","wandb_dir","AmortizationLoss","CumCompletedTrajs","CumEvalTime","CumReplayRatio","CumSteps","CumTime (s)","CumTrainTime","CumUpdates","DiscountedReturn","DiscountedReturnAverage","DiscountedReturnMax","DiscountedReturnMedian","DiscountedReturnMin","DiscountedReturnStd","GameScore","GameScoreAverage","GameScoreBest","GameScoreDERNormalized","GameScoreDERNormalizedBest","GameScoreMax","GameScoreMedian","GameScoreMin","GameScoreNatureNormalized","GameScoreNatureNormalizedBest","GameScoreNormalized","GameScoreNormalizedBest","GameScoreStd","Iteration","Length","LengthAverage","LengthMax","LengthMedian","LengthMin","LengthStd","ModelNCELoss","NCEAcc","NCELoss","NonzeroRewards","NonzeroRewardsAverage","NonzeroRewardsMax","NonzeroRewardsMedian","NonzeroRewardsMin","NonzeroRewardsStd","ReplayRatio","Return","ReturnAverage","ReturnMax","ReturnMedian","ReturnMin","ReturnStd","RewardLoss","StepsInEval","StepsPerSecond","TrajsInEval","UpdatesPerSecond","cum_steps","gradNorm","gradNormAverage","gradNormMax","gradNormMedian","gradNormMin","gradNormStd","loss","lossAverage","lossMax","lossMedian","lossMin","lossStd","modelGradNorm","modelLoss","modelRLLoss","tdAbsErr","tdAbsErrAverage","tdAbsErrMax","tdAbsErrMedian","tdAbsErrMin","tdAbsErrStd"
"cerulean-totem-33774","1odhy2l3","cerulean-totem-33774","finished","-","ankeshanand","","2020-06-22T00:13:06.000Z","9761","","0.001","0","0","","","32","10","0.99","true","5000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1000","1","","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","","0","true","1","0.25","1","256","1","2","nature","true","crazy_climber","1","84","","","420","0","5000","0","false","crazy_climber","1","27000","84","","","420","0","84","0","0","0","1","0","crazy_climber","0","0","","0.5","1","0","","84","pytorch","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","","1","in","0","0.00015","valid","1","0","32","1","","1000000","50000000","","1","1","28000","100","1","1000","0.01","420","","0","0","","0","0","1000","1","0","standard","0","1","3","0.5","","0","","","","","","","","6.182161068763509","6.182161068763509","6.263564159687402","6.182161068763509","6.100757977839617","0.08140309092389231","20950","20950","20950","1.881568235642392","1.881568235642392","25400","20950","16500","0.09842483486171938","0.09842483486171938","0.40598589159603815","0.40598589159603815","4450","","11522","11522","15972","11522","7072","4450","0","","","186","","","","","","","186","","","","","","","","","","","100000","0.22009907733686268","","","","","","0.6582199492081999","","","","","","0","","0","","","","","",""
"magic-bush-34181","1fq859rb","magic-bush-34181","finished","-","maxa-schwarzer","","2020-06-22T17:17:18.000Z","10","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","bilinear","false","1","","0","true","0","0.25","1","256","1","1","nature","true","breakout","1","84","","","444","0","50000","0","false","breakout","1","27000","84","","","444","0","84","0","1","0","1","0","breakout","0","1","","0.5","1","0","","84","pytorch","1","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","byol_base_6432","0","0","1000","1","0","standard","0","1","3","0.5","","0","","","","","","","","0.8644649068553381","0.8644649068553381","1.959725410894947","0.7249805925748612","0.7249803359578534","0.22226031191009304","3.4","3.4","3.4","8.500000000000002","8.500000000000002","8","4","1","0.00425531914893617","0.00425531914893617","0.059027777777777776","0.059027777777777776","1.743559577416269","","11444.89","11444.89","27001","8535","486","9206.607544470438","0.01001685237218626","","","3.4","","","","","","","3.4","","","","","","","","","","","100000","0.14255987116536126","","","","","","0.3033107695229352","","","","","","0.06061260130312294","","0","","","","","",""
"legendary-voice-34422","1etqm5fl","legendary-voice-34422","finished","-","maxa-schwarzer","","2020-06-23T21:16:39.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","","0","true","0","0.25","0","256","1","1","nature","true","crazy_climber","1","84","","","420","0","50000","0","false","crazy_climber","1","27000","84","","","420","0","84","0","1","0","1","0","crazy_climber","0","0","","0.5","1","0","","84","pytorch","0","1","256","true","0","10","true","","1","0","0","","1","","10","100000","0","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","hybrid_aug_control","1","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","6.370171372137646","6.370171372137646","6.679028699570916","6.415840713421013","2.118549554306193","0.47247886713114806","16237","16237","16237","1.0095655713439906","1.0095655713439906","29300","16000","11600","0.05281037528127949","0.05281037528127949","0.21783391685862452","0.21783391685862452","4514.103565493375","","11225.09","11225.09","27001","4070.5","1326","10909.047135378049","0","","","154.87","","","","","","","154.87","","","","","","","","","","","100000","1.3899043947296217","","","","","","0.11819838479127502","","","","","","0","","0","","","","","",""
"true-violet-34689","9ghq4wke","true-violet-34689","finished","-","maxa-schwarzer","","2020-06-23T21:43:50.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1000","1","","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","","0","true","0","0.25","1","256","1","1","nature","true","breakout","1","84","","","120","0","50000","0","false","breakout","1","27000","84","","","120","0","84","0","1","0","1","0","breakout","0","0","","0.5","1","0","","84","pytorch","0","1","256","true","0","10","true","","0","0","0","","1","","10","100000","0","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","32","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","120","","0","0","byol_base_control","0","0","1000","1","0","standard","0","1","3","0.5","","0","","","","","","","","1.748255726995702","1.748255726995702","2.0655673663655465","1.7351965245244343","1.0919487663423058","0.2062257436465124","8.12","8.12","8.12","32.1","32.1","14","7","3","0.01607008760951189","0.01607008760951189","0.22291666666666665","0.22291666666666665","2.53881862290318","","11143.95","11143.95","27001","8707.5","211","8982.546566954163","0","","","8.12","","","","","","","8.12","","","","","","","","","","","100000","0.2912066862341017","","","","","","0.4895189481720328","","","","","","0","","0","","","","","",""
"snowy-dream-35237","h8xgcfzr","snowy-dream-35237","finished","-","maxa-schwarzer","","2020-06-24T19:35:28.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","bilinear","false","1","","0","true","0","0.25","1","256","1","1","nature","true","breakout","1","84","","","444","0","50000","0","false","breakout","1","27000","84","","","444","0","84","0","1","0","1","0","breakout","0","1","","0.5","1","0","","84","pytorch","1","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","32","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","ankesh_config_replication","0","0","1000","1","0","standard","0","1","3","0.5","./wandb","0","","","","","","","","1.451142728393882","1.451142728393882","1.9655110992101896","1.4526808774882547","0.7323033696543974","0.4656951529342233","5.85","5.85","5.85","20.750000000000004","20.750000000000004","9","6","1","0.010387984981226532","0.010387984981226532","0.1440972222222222","0.1440972222222222","1.402676013910554","","11000.14","11000.14","27001","7474","340","9260.62607712891","0.015798201496037653","","","5.85","","","","","","","5.85","","","","","","","","","","","100000","0.15684628902934492","","","","","","0.3259135601721704","","","","","","0.05128882249221206","","0","","","","","",""
"restful-dream-34180","zssv9xkc","restful-dream-34180","finished","-","maxa-schwarzer","","2020-06-22T17:17:05.000Z","7","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","bilinear","false","1","","0","true","0","0.25","1","256","1","1","nature","true","breakout","1","84","","","101","0","50000","0","false","breakout","1","27000","84","","","101","0","84","0","1","0","1","0","breakout","0","1","","0.5","1","0","","84","pytorch","1","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","byol_base_6432","0","0","1000","1","0","standard","0","1","3","0.5","","0","","","","","","","","1.3969730891064267","1.3969730891064267","2.0239243712675536","1.2437631193759255","0.7177305325982748","0.44591356365621504","8.99","8.99","8.99","36.45000000000001","36.45000000000001","19","9","2","0.018247809762202753","0.018247809762202753","0.253125","0.253125","2.0469245223016896","","10990.13","10990.13","27001","8996.5","520","8162.131254341603","0.028810592286055908","","","8.96","","","","","","","8.96","","","","","","","","","","","100000","0.2665899041259661","","","","","","0.4604622181527317","","","","","","0.06120709765749052","","0","","","","","",""
"ruby-silence-34694","biuepwvv","ruby-silence-34694","finished","-","maxa-schwarzer","","2020-06-23T21:44:21.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1000","1","","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","","0","true","0","0.25","1","256","1","1","nature","true","breakout","1","84","","","420","0","50000","0","false","breakout","1","27000","84","","","420","0","84","0","1","0","1","0","breakout","0","0","","0.5","1","0","","84","pytorch","0","1","256","true","0","10","true","","0","0","0","","1","","10","100000","0","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","32","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","byol_base_control","0","0","1000","1","0","standard","0","1","3","0.5","","0","","","","","","","","1.270761234237244","1.270761234237244","2.1951025413616647","0.733322108740114","0.7323033696543974","0.6351932947557593","6.27","6.27","6.27","22.85","22.85","11","6","1","0.01143929912390488","0.01143929912390488","0.15868055555555552","0.15868055555555552","2.284097195830335","","10968.39","10968.39","27001","8989.5","397","8602.361264089064","0","","","6.27","","","","","","","6.27","","","","","","","","","","","100000","0.16976602095682175","","","","","","0.4051123648360372","","","","","","0","","0","","","","","",""
"sweet-shape-36023","61r1a818","sweet-shape-36023","finished","-","maxa-schwarzer","","2020-06-26T03:36:51.000Z","28","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","0","nature","true","breakout","1","84","","","444","0","50000","0","false","breakout","1","27000","84","","","444","0","84","0","1","0","1","0","breakout","0","1","","1","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","byol_ql1_b0_naug_nogs","0","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","0.980661888127555","0.980661888127555","1.7130413966254074","0.7469464943779176","0.6556592205741436","0.3977227029662645","5.02","5.02","5.02","16.6","16.6","7","6","2","0.008310387984981226","0.008310387984981226","0.11527777777777776","0.11527777777777776","1.5810123339177338","","10908.27","10908.27","27001","8116.5","364","9179.453502093684","0.007805300390969205","","","5.02","","","","","","","5.02","","","","","","","","","","","100000","0.1002425782920327","","","","","","0.00043959288421178825","","","","","","0.10279074898338876","","0","","","","","",""
"true-lion-34175","x4rm212p","true-lion-34175","finished","-","maxa-schwarzer","","2020-06-22T17:16:03.000Z","7","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","bilinear","false","1","","0","true","0","0.25","1","256","1","1","nature","true","breakout","1","84","","","120","0","50000","0","false","breakout","1","27000","84","","","120","0","84","0","1","0","1","0","breakout","0","1","","0.5","1","0","","84","pytorch","1","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","120","","0","0","byol_base_6432","0","0","1000","1","0","standard","0","1","3","0.5","","0","","","","","","","","1.7846709110219956","1.7846709110219956","2.2107074736991557","1.8254801756106036","1.0711022154065328","0.4429917446067703","9.97","9.97","9.97","41.350000000000016","41.350000000000016","18","10","2","0.020700876095118902","0.020700876095118902","0.2871527777777778","0.2871527777777778","3.2355988626527856","","10893.84","10893.84","27001","8430.5","429","7850.95017143785","0.04139879403454252","","","9.91","","","","","","","9.91","","","","","","","","","","","100000","0.32482245139088484","","","","","","0.5025995886959136","","","","","","0.0648544661603868","","0","","","","","",""
"glad-glitter-34682","crchh7s8","glad-glitter-34682","finished","-","maxa-schwarzer","","2020-06-23T21:43:04.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1000","1","","0","0","false","1","[""none""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","","0","true","0","0.25","1","256","1","1","nature","true","chopper_command","1","84","","","88","0","50000","0","false","chopper_command","1","27000","84","","","88","0","84","0","1","0","1","0","chopper_command","0","0","","0.5","1","0","","84","pytorch","0","1","256","true","0","10","true","","0","0","0","","1","","10","100000","0","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","32","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","byol_base_control","0","0","1000","1","0","standard","0","1","3","0.5","","0","","","","","","","","2.352567800766333","2.352567800766333","2.8803634239606386","2.334319274491607","0.8984626274222217","0.32453721399868785","910","910","910","1.948818897637797","1.948818897637797","1700","900","500","0.016848196051735875","0.016848196051735875","0.01505291327089162","0.01505291327089162","165.83123951777","","10784.74","10784.74","27001","536.5","247","12967.14438773626","0","","","6.27","","","","","","","6.27","","","","","","","","","","","100000","0.0774068448221311","","","","","","0.226056472787261","","","","","","0","","0","","","","","",""
"lyric-totem-35012","wvjrhooo","lyric-totem-35012","finished","-","maxa-schwarzer","","2020-06-24T18:47:32.000Z","4","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","","0","true","0","0.25","0","256","1","1","nature","true","pong","1","84","","","420","0","50000","0","false","pong","1","27000","84","","","420","0","84","0","1","0","1","0","pong","0","0","","0.5","1","0","","84","pytorch","0","1","256","true","0","10","true","","1","0","0","","1","","10","100000","0","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","hybrid_aug_control","1","0","1","1","0","standard","0","1","3","0.5","./wandb","0","","","","","","","","-0.4462407503152202","-0.4462407503152202","-0.3138603641520556","-0.37709498813235903","-0.6171578980415044","0.11431298251819536","-7.13","-7.13","-7.13","9.692857142857154","9.692857142857154","16","-9","-19","0.34267676767676775","0.34267676767676775","0.3844192634560907","0.3844192634560907","8.482517315042747","","10646.69","10646.69","27001","5171.5","2670","9553.330364532569","0","","","28.82","","","","","","","-10.22","","","","","","","","","","","100000","0.15005700561252888","","","","","","0.007570729595193552","","","","","","0","","0","","","","","",""
"lilac-spaceship-35984","0gowmryv","lilac-spaceship-35984","finished","-","maxa-schwarzer","","2020-06-26T02:46:02.000Z","151","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","0","nature","true","breakout","1","84","","","120","0","50000","0","false","breakout","1","27000","84","","","120","0","84","0","1","0","1","0","breakout","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","120","","0","0","byol_ql1_b0_naug","0","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","1.0612740891181356","1.0612740891181356","1.7895675266239253","1.0246524216622754","0.475340042005707","0.4479670924362346","5.12","5.12","5.12","17.100000000000005","17.100000000000005","9","5","2","0.00856070087609512","0.00856070087609512","0.11875","0.11875","1.7848249213858485","","10518.34","10518.34","27001","8292.5","437","7810.074987117601","0.009546068860434753","","","5.12","","","","","","","5.12","","","","","","","","","","","100000","0.06744755400726572","","","","","","0.0008769934990921684","","","","","","0.042542509204661474","","0","","","","","",""
"major-dream-36014","rixj10uk","major-dream-36014","finished","-","maxa-schwarzer","","2020-06-26T03:22:46.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","0","nature","true","breakout","1","84","","","88","0","50000","0","false","breakout","1","27000","84","","","88","0","84","0","1","0","1","0","breakout","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","byol_ql1_b0_naug","0","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","1.9535510737899613","1.9535510737899613","2.1660049190600117","1.9419980181200784","1.6108767335406375","0.08497600177693042","8.2","8.2","8.2","32.5","32.5","10","8","5","0.016270337922403","0.016270337922403","0.2256944444444444","0.2256944444444444","0.7999999999999999","","9969.12","9969.12","27001","8132.5","713","7386.864631601151","0.010715779168588051","","","8.2","","","","","","","8.2","","","","","","","","","","","100000","0.08137365162116475","","","","","","0.0012698066776930315","","","","","","0.039308279050281274","","0","","","","","",""
"tough-shadow-35729","14rosv1s","tough-shadow-35729","finished","-","maxa-schwarzer","","2020-06-25T16:21:53.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","0","nature","true","breakout","1","84","","","420","0","50000","0","false","breakout","1","27000","84","","","420","0","84","0","1","0","1","0","breakout","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","byol_ql1_b0","1","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","1.9209787997224448","1.9209787997224448","2.807626643502379","2.2606691150337377","1.2632089126095103","0.4659664354287251","59.26","59.26","59.26","287.8","287.8","230","23.5","2","0.14408010012515643","0.14408010012515643","1.998611111111111","1.998611111111111","83.10494810779922","","9906.06","9906.06","27001","7424","673","9327.636612583065","0.0812099068841664","","","19.27","","","","","","","19.27","","","","","","","","","","","100000","0.2851473200823646","","","","","","0.0126406273094115","","","","","","0.04431870048607234","","0","","","","","",""
"fresh-hill-35727","ixu3sccn","fresh-hill-35727","finished","-","maxa-schwarzer","","2020-06-25T16:21:35.000Z","4","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","0","nature","true","breakout","1","84","","","88","0","50000","0","false","breakout","1","27000","84","","","88","0","84","0","1","0","1","0","breakout","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","byol_ql1_b0","1","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","1.5392563630644347","1.5392563630644347","2.5118680110554723","1.262078858615686","0.7249803359578534","0.6463497968631924","16.38","16.38","16.38","73.40000000000002","73.40000000000002","25","16","6","0.0367459324155194","0.0367459324155194","0.5097222222222222","0.5097222222222222","4.82240603848328","","9862.31","9862.31","27001","7707.5","931","7310.096633690968","0.09655606968030334","","","15","","","","","","","15","","","","","","","","","","","100000","0.2123961591740605","","","","","","0.010384708479656548","","","","","","0.05401317981639877","","0","","","","","",""
"dutiful-durian-34670","7kvmcn6b","dutiful-durian-34670","finished","-","maxa-schwarzer","","2020-06-23T21:41:59.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1000","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","0","0.01","1.25","bilinear","false","0","","0","true","0","0.25","1","256","1","1","nature","true","chopper_command","1","84","","","101","0","50000","0","false","chopper_command","1","27000","84","","","101","0","84","0","1","0","1","0","chopper_command","0","0","","0.5","1","0","","84","pytorch","0","1","256","true","0","10","true","","0","0","0","","1","","10","100000","0","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","32","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","byol_base_aug_control","1","0","1000","1","0","standard","0","1","3","0.5","","0","","","","","","","","1.5104676606799958","1.5104676606799958","2.144744574453885","1.4208655092933584","0.41675299038792807","0.316548619059182","633","633","838","-3.503937007874019","0.5314960629921265","1200","600","300","-0.0302927161334241","0.004594962559564329","-0.027064833961805132","0.0041053399829704415","137.88038294115665","","9719.75","9719.75","27001","665","228","12682.198707144596","0","","","4.23","","","","","","","4.23","","","","","","","","","","","100000","0.05810060619954019","","","","","","0.30670852204859256","","","","","","0","","0","","","","","",""
"genial-silence-35588","g5lhuko9","genial-silence-35588","finished","-","maxa-schwarzer","","2020-06-25T16:09:34.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","1","nature","true","crazy_climber","1","84","","","444","0","50000","0","false","crazy_climber","1","27000","84","","","444","0","84","0","1","0","1","0","crazy_climber","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","byol_ql1_rep_test","1","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","1.7015074442359122","1.7015074442359122","3.646025075070845","1.2535974101482306","0.11278898905524969","1.1598243909604244","12930","12930","12930","0.39770204262877445","0.39770204262877445","18100","12800","3400","0.020803793946139515","0.020803793946139515","0.08581215143179939","0.08581215143179939","3451.854573993522","","9469.33","9469.33","27001","3336.5","2062","9833.2559389604","0.06288525718054734","","","129.18","","","","","","","129.18","","","","","","","","","","","100000","1.1549248518569395","","","","","","0.10109665689889225","","","","","","0.03583629051442258","","0","","","","","",""
"solar-fire-34729","tcvkrbtl","solar-fire-34729","finished","-","maxa-schwarzer","","2020-06-24T17:14:04.000Z","4","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1","1","1.25","bilinear","false","1","","0","true","0","0.25","1","256","1","1","nature","true","pong","1","84","","","88","0","50000","0","false","pong","1","27000","84","","","88","0","84","0","1","0","1","0","pong","0","1","","0.5","1","0","","84","pytorch","1","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","32","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","byol_base_no_ema","0","0","1000","1","0","standard","0","1","3","0.5","./wandb_ablations","0","","","","","","","","0.17516382347811482","0.17516382347811482","0.32411861564908684","0.26378938025874066","-0.1887422502325592","0.2028864062840059","-5.32","-5.32","-5.32","10.985714285714296","10.985714285714296","10","-4","-18","0.3883838383838384","0.3883838383838384","0.43569405099150144","0.43569405099150144","8.422446200481188","","9400.69","9400.69","27001","4651","2630","9028.773289539393","0.06639995417501778","","","31.65","","","","","","","-7.89","","","","","","","","","","","100000","0.2108213747855276","","","","","","0.5346122410029173","","","","","","0.06355215880032629","","0","","","","","",""
