"Name","ID","Name","State","Notes","User","Tags","Created","Runtime","Sweep","agent.eps_eval","agent.eps_final","agent.eps_init","algo.amortization_decay_constant","algo.amortization_loss_weight","algo.batch_size","algo.clip_grad_norm","algo.discount","algo.double_dqn","algo.eps_steps","algo.learning_rate","algo.min_steps_learn","algo.model_nce_weight","algo.model_rl_weight","algo.n_step_return","algo.nce_loss_weight","algo.pri_alpha","algo.pri_beta_steps","algo.prioritized_replay","algo.replay_ratio","algo.replay_size","algo.reward_loss_weight","algo.target_update_interval","algo.target_update_tau","alternating","amortization_decay_constant","amortization_loss_weight","async_sample","aug_prob","augmentation","batch_b","batch_size","batch_t","beluga","buffered_nce","c1","classifier","control","cosine_nce","debug","debug_cuda_idx","der","detach_model","dirichlet_alpha","dueling","dynamics_blocks","encoder","env.episodic_lives","env.game","env.grayscale","env.imagesize","env.num_img_obs","env.stack_actions","eval_augmentation","eval_env.episodic_lives","eval_env.game","eval_env.grayscale","eval_env.horizon","eval_env.imagesize","eval_env.num_img_obs","eval_env.stack_actions","eval_imagesize","eval_simulations","fasteval","film","frame_dropout","game","global_local_nce","global_nce","gpu_per_run","grayscale","hyperthread_offset","imagesize","jumps","keep_last_frame","latent_size","learn_model","local_nce","max_grad_norm","model.dueling","model.framestack","model_nce_weight","model_rl_weight","momentum_encoder","n_cpu_core","n_gpu","n_socket","n_step","n_steps","nce","nce_loss_decay_steps","nce_loss_weight","nce_loss_weight_final","nce_type","no_rl_augmentation","no_search_control","noisy_nets","norm_type","num_simulations","optim.eps","padding","q_dirichlet","replay_ratio","reward_loss_weight","run_slot","runner.log_interval_steps","runner.n_steps","sample_gpu_per_run","sampler.batch_B","sampler.batch_T","sampler.eval_max_steps","sampler.eval_max_trajectories","sampler.eval_n_envs","sampler.max_decorrelation_steps","search_epsilon","seed","set_affinity","shared_encoder","stack_actions","tag","target_augmentation","target_encoder_sn","target_update_interval","target_update_tau","time_contrastive","transition_model","virtual_loss_c","virtual_threads","visit_temp","AmortizationLoss","CumCompletedTrajs","CumEvalTime","CumReplayRatio","CumSteps","CumTime (s)","CumTrainTime","CumUpdates","DiscountedReturnAverage","DiscountedReturnMax","DiscountedReturnMedian","DiscountedReturnMin","DiscountedReturnStd","GameScoreAverage","GameScoreMax","GameScoreMedian","GameScoreMin","GameScoreNormalized","GameScoreStd","Iteration","LengthAverage","LengthMax","LengthMedian","LengthMin","LengthStd","ModelNCELoss","NCEAcc","NCELoss","NonzeroRewardsAverage","NonzeroRewardsMax","NonzeroRewardsMedian","NonzeroRewardsMin","NonzeroRewardsStd","ReplayRatio","ReturnAverage","ReturnMax","ReturnMedian","ReturnMin","ReturnStd","RewardLoss","StepsInEval","StepsPerSecond","TrajsInEval","UpdatesPerSecond","cum_steps","gradNorm","gradNormAverage","gradNormMax","gradNormMedian","gradNormMin","gradNormStd","loss","lossAverage","lossMax","lossMedian","lossMin","lossStd","modelGradNorm","modelLoss","modelRLLoss","tdAbsErr","tdAbsErrAverage","tdAbsErrMax","tdAbsErrMedian","tdAbsErrMin","tdAbsErrStd"
"fancy-universe-13044","hh7yqpia","fancy-universe-13044","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:10:21.000Z","11406","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","kangaroo","1","84","","0","0","false","kangaroo","1","27000","84","","0","84","0","","0","0","kangaroo","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","420","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","0.13250858287791287","0.2312640134411435","0.14630893299438008","0.005708079630967265","0.06666186963741329","1186","2400","1200","200","0.3801542071739859","325.2752680423152","","773.04","1156","800","475","111.52514694005116","0","","","","","","","","","","","","","","","","","","","100000","0.1743922082202509","","","","","","0.391563968802616","","","","","","0","","0","","","","","",""
"revived-vortex-13043","6up3qsej","revived-vortex-13043","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:10:21.000Z","9047","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","bank_heist","1","84","","0","0","false","bank_heist","1","27000","84","","0","84","0","","0","0","bank_heist","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","3.633486133149432","4.006917285712778","3.569928019217861","0.1140168068668577","0.46259927345560375","178.2","260","180","60","0.22195154960075789","34.18713208211535","","1092.3","3775","893.5","636","584.2016689466062","0","","","","","","","","","","","","","","","","","","","100000","0.16149710228741168","","","","","","0.5567031364560128","","","","","","0","","0","","","","","",""
"stoic-breeze-13042","2hbknzwm","stoic-breeze-13042","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:10:21.000Z","11282","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","hero","1","84","","0","0","false","hero","1","27000","84","","0","84","0","","0","0","hero","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","13.632580888231727","14.265703726692388","13.654000807783186","12.981334018056778","0.32571027827497095","7621.8","7670","7610","7530","0.22130646925777028","44.7298558012431","","588.69","952","545","537","93.29605511488684","0","","","","","","","","","","","","","","","","","","","100000","0.22440799455661328","","","","","","0.4716338822305203","","","","","","0","","0","","","","","",""
"youthful-moon-13041","au5qr2he","youthful-moon-13041","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:10:20.000Z","14695","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","asterix","1","84","","0","0","false","asterix","1","27000","84","","0","84","0","","0","0","asterix","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","123","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","3.4949578130615566","4.196496566118523","3.2463531350760695","3.0247093762917836","0.39218342354777874","592.5","950","700","250","0.04612156801273318","205.35031044534605","","1057.36","1792","1251.5","328","435.5543254291019","0","","","","","","","","","","","","","","","","","","","100000","0.15429240837749095","","","","","","0.5171706279948354","","","","","","0","","0","","","","","",""
"major-planet-13039","37koas4q","major-planet-13039","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:10:20.000Z","14362","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","krull","1","84","","0","0","false","krull","1","27000","84","","0","84","0","","0","0","krull","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","1.42907847821773","2.082652527110267","1.4866521601445588","0.6263975520086644","0.4341248646187275","2425.27","3525","2697","1349","0.7749601873536299","515.9046976913469","","1404.14","2289","1292.5","852","267.8615321392753","0","","","","","","","","","","","","","","","","","","","100000","0.5894656701173633","","","","","","0.2837366032652557","","","","","","0","","0","","","","","",""
"cerulean-sky-13040","2gd5hlqx","cerulean-sky-13040","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:10:20.000Z","14717","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","freeway","1","84","","0","0","false","freeway","1","27000","84","","0","84","0","","0","0","freeway","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","1.318949631885495","1.409013002935816","1.3154612054399322","1.2219821508386743","0.05423558572155472","31.31","32","31","30","1.0577702702702705","0.5602677931132577","","2044.62","2048","2045","2041","2.2573435715459884","0","","","","","","","","","","","","","","","","","","","100000","0.10968553819395602","","","","","","0.4931402487531305","","","","","","0","","0","","","","","",""
"youthful-monkey-13037","kc01czo7","youthful-monkey-13037","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:10:18.000Z","12135","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","alien","1","84","","0","0","false","alien","1","27000","84","","0","84","0","","0","0","alien","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","16.17151638698237","17.89946971455606","16.468780161688002","12.767000714245016","1.0793952121534216","693.6","2070","645","410","0.06750822475688054","227.00449334759875","","587.74","890","579","438","87.23997019715218","0","","","","","","","","","","","","","","","","","","","100000","0.46932660356815903","","","","","","0.618882545766607","","","","","","0","","0","","","","","",""
"royal-oath-13038","2za85x0y","royal-oath-13038","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:10:18.000Z","12212","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","battle_zone","1","84","","0","0","false","battle_zone","1","27000","84","","0","84","0","","0","0","battle_zone","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","0.4668866816456206","0.9071782785353516","0.4644148005979756","0.28638996981252557","0.07154920772605432","9280","22000","9000","3000","0.19869356112267603","3461.4447850572456","","1761.44","3401","1538.5","709","502.26200971206254","0","","","","","","","","","","","","","","","","","","","100000","0.199101331737265","","","","","","0.5830341868259012","","","","","","0","","0","","","","","",""
"hardy-surf-13036","32bayo6u","hardy-surf-13036","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:10:17.000Z","13530","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","kung_fu_master","1","84","","0","0","false","kung_fu_master","1","27000","84","","0","84","0","","0","0","kung_fu_master","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","444","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","0.4152422291133997","0.8547284129489501","0.35899513785813497","0.04564978397346067","0.2220530209593488","1420","3800","1200","300","-0.008420733928461608","886.4536084872124","","1009.28","1535","955","594","208.68316079645717","0","","","","","","","","","","","","","","","","","","","100000","0.21430352251511067","","","","","","0.6930436901949346","","","","","","0","","0","","","","","",""
"leafy-blaze-13033","36bpnejn","leafy-blaze-13033","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:10:16.000Z","7049","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","hero","1","84","","0","0","false","hero","1","27000","84","","0","84","0","","0","0","hero","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","13.317743577784189","13.9424901026894","13.376319326739434","12.4091294992085","0.36233766027707254","7489.5","7560","7520","7190","0.21686678255266884","104.67449546092878","","563.74","786","555","510","30.99987741911248","0","","","","","","","","","","","","","","","","","","","100000","0.16376801150096582","","","","","","0.412682982301712","","","","","","0","","0","","","","","",""
"clean-butterfly-13030","35ogy4nx","clean-butterfly-13030","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:10:14.000Z","12787","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","bank_heist","1","84","","0","0","false","bank_heist","1","27000","84","","0","84","0","","0","0","bank_heist","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","123","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","4.5342654192809375","4.68986066425996","4.543624722946792","3.810596970841122","0.1375656945752263","194.9","290","190","160","0.2445527134930302","22.516438439504594","","796.26","1037","805","660","82.41500106169993","0","","","","","","","","","","","","","","","","","","","100000","0.2404063449038193","","","","","","0.6881602362819016","","","","","","0","","0","","","","","",""
"whole-moon-13031","1p190xvr","whole-moon-13031","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:10:14.000Z","12673","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","amidar","1","84","","0","0","false","amidar","1","27000","84","","0","84","0","","0","0","amidar","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","4.953909897493579","5.285127644097231","4.950811700908831","4.557307158018407","0.15226793338796263","81.31","126","73","59","0.04406255470619128","26.269257697925156","","803.56","1035","877","634","123.3646886268514","0","","","","","","","","","","","","","","","","","","","100000","0.24494472217969596","","","","","","0.7550342781260609","","","","","","0","","0","","","","","",""
"stilted-deluge-13025","gzicwsml","stilted-deluge-13025","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:10:12.000Z","11101","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","asterix","1","84","","0","0","false","asterix","1","27000","84","","0","84","0","","0","0","asterix","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","444","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","7.713813680824099","9.756034720092693","7.801436853406771","5.223826137984069","1.4602550057523456","755.5","1200","750","300","0.06577598784561031","255.1367280498831","","356.25","549","356","198","88.80781215636381","0","","","","","","","","","","","","","","","","","","","100000","0.28841354114674034","","","","","","0.8344949338838458","","","","","","0","","0","","","","","",""
"dulcet-mountain-13029","3qoeas7g","dulcet-mountain-13029","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:10:12.000Z","27153","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","chopper_command","1","84","","0","0","false","chopper_command","1","27000","84","","0","84","0","","0","0","chopper_command","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","1.9600153966785097","2.6707489362413046","2.170018534217685","0.5130190748852916","0.524585961923708","920.2702702702704","1700","900","400","0.016614504055204708","202.6711687183372","","523.6216216216217","1300","480","267","195.99005095424107","0","","","","","","","","","","","","","","","","","","","100000","0.07317404705677182","","","","","","0.5403028148017823","","","","","","0","","0","","","","","",""
"clear-dream-13027","25qpoyit","clear-dream-13027","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:10:12.000Z","13887","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","jamesbond","1","84","","0","0","false","jamesbond","1","27000","84","","0","84","0","","0","0","jamesbond","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","0.1574821625423916","0.41752292179186257","0.13465988270706442","0","0.14804888121377868","108.5","300","100","0","0.2903579254930606","72.81998352100885","","685.62","1369","649","401","185.62132312856733","0","","","","","","","","","","","","","","","","","","","100000","0.1924236328214407","","","","","","0.4347495908305049","","","","","","0","","0","","","","","",""
"super-cloud-13027","23lvp9t4","super-cloud-13027","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:10:12.000Z","8395","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","hero","1","84","","0","0","false","hero","1","27000","84","","0","84","0","","0","0","hero","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","420","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","18.389728879984258","19.751038898618003","18.454792990681295","12.186466462903429","0.9009646397459048","7766.15","13495","7675","7500","0.22615052652066817","581.4378105180294","","964.12","5168","744","587","601.8365771536323","0","","","","","","","","","","","","","","","","","","","100000","0.2411965775039047","","","","","","0.5122388540558517","","","","","","0","","0","","","","","",""
"dulcet-oath-13021","o0ddv95m","dulcet-oath-13021","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:10:11.000Z","6954","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","qbert","1","84","","0","0","false","qbert","1","27000","84","","0","84","0","","0","0","qbert","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","420","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","6.483583340915938","6.918295658953187","6.522039827042809","5.850744836578299","0.2688384048201377","876","1300","775","650","0.053577205799369504","248.2418175892209","","590.09","866","462","440","170.8363600057084","0","","","","","","","","","","","","","","","","","","","100000","0.3704458038544282","","","","","","0.8429642795272172","","","","","","0","","0","","","","","",""
"hopeful-butterfly-13024","1cazhnku","hopeful-butterfly-13024","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:10:11.000Z","11626","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","seaquest","1","84","","0","0","false","seaquest","1","27000","84","","0","84","0","","0","0","seaquest","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","1.310644417172328","1.9408420238763204","1.432677168020477","0.681057484061202","0.29773030554915925","303.6","480","280","160","0.005601827262702358","88.33481759759283","","906.71","1469","925","570","192.074688337636","0","","","","","","","","","","","","","","","","","","","100000","0.2635903069835156","","","","","","0.6097713708423078","","","","","","0","","0","","","","","",""
"azure-eon-13022","12g3gllo","azure-eon-13022","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:10:11.000Z","7545","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","seaquest","1","84","","0","0","false","seaquest","1","27000","84","","0","84","0","","0","0","seaquest","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","420","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","1.1091302496693567","2.037520355621483","1.2000974045175532","0.6622942369952988","0.2507626433051237","267.4","480","280","80","0.004739641263936094","90.49441971746104","","802.54","1286","871","466","212.52394782706253","0","","","","","","","","","","","","","","","","","","","100000","0.2636102162569761","","","","","","0.5912402638889849","","","","","","0","","0","","","","","",""
"devoted-flower-13019","dt1l9r6a","devoted-flower-13019","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:10:10.000Z","11130","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","jamesbond","1","84","","0","0","false","jamesbond","1","27000","84","","0","84","0","","0","0","jamesbond","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","0.1682219119309531","0.3881774010770515","0.1908509173930944","0","0.11410166244129168","110","300","100","0","0.295836376917458","53.38539126015655","","634.04","1230","588","407","153.76071800040475","0","","","","","","","","","","","","","","","","","","","100000","0.19160754246991127","","","","","","0.4227229451660066","","","","","","0","","0","","","","","",""
"dutiful-pine-13015","3l4m4jf8","dutiful-pine-13015","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:10:10.000Z","15589","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","road_runner","1","84","","0","0","false","road_runner","1","27000","84","","0","84","0","","0","0","road_runner","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","420","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","1.594116185586354","2.6267647611657448","1.4365851844842223","0.48339188601689453","0.7281534782487763","2839","8500","2600","100","0.3609497670262335","1513.0033046890546","","1177.5","18549","535","263","2450.7944691466887","0","","","","","","","","","","","","","","","","","","","100000","0.31946397262103854","","","","","","0.8991359065815806","","","","","","0","","0","","","","","",""
"helpful-frog-13018","36nuucf5","helpful-frog-13018","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:10:10.000Z","14019","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","qbert","1","84","","0","0","false","qbert","1","27000","84","","0","84","0","","0","0","qbert","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","3.443504065954304","3.602745530417332","3.440278325679493","3.2663377962358022","0.08939201331727188","176","225","175","175","0.0009103836401802704","7","","382.95","416","389","344","23.88236797304656","0","","","","","","","","","","","","","","","","","","","100000","0.18680082156741992","","","","","","0.5476682098569349","","","","","","0","","0","","","","","",""
"smart-gorge-13013","1qvfsc9k","smart-gorge-13013","finished","-","ankeshanand"," baseline, nature encoder 64/32","2020-05-27T22:10:09.000Z","12317","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","asterix","1","84","","0","0","false","asterix","1","27000","84","","0","84","0","","0","0","asterix","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","","1","","custom","0","0","1","in","0","0.00015","valid","0","64","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","1","0","standard","1","3","0.5","0","","","","","","","","6.716625095173952","8.825704422842492","6.871929720178519","5.228974651822037","0.7657129382738148","624","1450","600","300","0.04991981479025238","254.40911933340757","","332.59","671","316","192","100.04789802889414","0","","","","","","","","","","","","","","","","","","","100000","0.305275094178319","","","","","","0.8394109364300967","","","","","","0","","0","","","","","",""
