"Name","ID","Name","State","Notes","User","Tags","Created","Runtime","Sweep","agent.eps_eval","agent.eps_final","agent.eps_init","algo.amortization_decay_constant","algo.amortization_loss_weight","algo.batch_size","algo.clip_grad_norm","algo.discount","algo.double_dqn","algo.eps_steps","algo.learning_rate","algo.min_steps_learn","algo.model_nce_weight","algo.model_rl_weight","algo.n_step_return","algo.nce_loss_weight","algo.pri_alpha","algo.pri_beta_steps","algo.prioritized_replay","algo.replay_ratio","algo.replay_size","algo.reward_loss_weight","algo.target_update_interval","algo.target_update_tau","alternating","amortization_decay_constant","amortization_loss_weight","async_sample","aug_prob","augmentation","batch_b","batch_size","batch_t","beluga","buffered_nce","c1","classifier","control","cosine_nce","debug","debug_cuda_idx","der","detach_model","dirichlet_alpha","dueling","dynamics_blocks","encoder","env.episodic_lives","env.game","env.grayscale","env.imagesize","env.num_img_obs","env.stack_actions","eval_augmentation","eval_env.episodic_lives","eval_env.game","eval_env.grayscale","eval_env.horizon","eval_env.imagesize","eval_env.num_img_obs","eval_env.stack_actions","eval_imagesize","eval_simulations","fasteval","film","frame_dropout","game","global_local_nce","global_nce","gpu_per_run","grayscale","hyperthread_offset","imagesize","jumps","keep_last_frame","latent_size","learn_model","local_nce","max_grad_norm","model.dueling","model.framestack","model_nce_weight","model_rl_weight","momentum_encoder","n_cpu_core","n_gpu","n_socket","n_step","n_steps","nce","nce_loss_decay_steps","nce_loss_weight","nce_loss_weight_final","nce_type","no_rl_augmentation","no_search_control","noisy_nets","norm_type","num_simulations","optim.eps","padding","q_dirichlet","replay_ratio","reward_loss_weight","run_slot","runner.log_interval_steps","runner.n_steps","sample_gpu_per_run","sampler.batch_B","sampler.batch_T","sampler.eval_max_steps","sampler.eval_max_trajectories","sampler.eval_n_envs","sampler.max_decorrelation_steps","search_epsilon","seed","set_affinity","shared_encoder","stack_actions","tag","target_augmentation","target_encoder_sn","target_update_interval","target_update_tau","time_contrastive","transition_model","virtual_loss_c","virtual_threads","visit_temp","AmortizationLoss","CumCompletedTrajs","CumEvalTime","CumReplayRatio","CumSteps","CumTime (s)","CumTrainTime","CumUpdates","DiscountedReturn","DiscountedReturnAverage","DiscountedReturnMax","DiscountedReturnMedian","DiscountedReturnMin","DiscountedReturnStd","GameScore","GameScoreAverage","GameScoreBest","GameScoreDERNormalized","GameScoreDERNormalizedBest","GameScoreMax","GameScoreMedian","GameScoreMin","GameScoreNatureNormalized","GameScoreNatureNormalizedBest","GameScoreNormalized","GameScoreNormalizedBest","GameScoreStd","Iteration","Length","LengthAverage","LengthMax","LengthMedian","LengthMin","LengthStd","ModelNCELoss","NCEAcc","NCELoss","NonzeroRewards","NonzeroRewardsAverage","NonzeroRewardsMax","NonzeroRewardsMedian","NonzeroRewardsMin","NonzeroRewardsStd","ReplayRatio","Return","ReturnAverage","ReturnMax","ReturnMedian","ReturnMin","ReturnStd","RewardLoss","StepsInEval","StepsPerSecond","TrajsInEval","UpdatesPerSecond","cum_steps","gradNorm","gradNormAverage","gradNormMax","gradNormMedian","gradNormMin","gradNormStd","loss","lossAverage","lossMax","lossMedian","lossMin","lossStd","modelGradNorm","modelLoss","modelRLLoss","tdAbsErr","tdAbsErrAverage","tdAbsErrMax","tdAbsErrMedian","tdAbsErrMin","tdAbsErrStd"
"autumn-cherry-20237","1j1qo2wc","autumn-cherry-20237","finished","-","ankeshanand","","2020-06-02T11:01:34.000Z","122807","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","frostbite","1","84","","0","0","false","frostbite","1","27000","84","","0","84","0","1","0","0","frostbite","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","444","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","7.733859655509085","8.12107741033907","7.7249898001678625","7.497418662797334","0.16719258161037498","","279.7","","","","280","280","250","","","0.05024007495022837","","2.9849623113198605","","","503.78","523","502","478","9.807731643963349","0","","","","","","","","","","","","","","","","","","","","","1000000","0.4954440139131993","","","","","","0.4769203125627339","","","","","","0","","0","","","","","",""
"summer-night-20233","3bvatica","summer-night-20233","finished","-","ankeshanand","","2020-06-02T10:58:32.000Z","116092","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","qbert","1","84","","0","0","false","qbert","1","27000","84","","0","84","0","1","0","0","qbert","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","101","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","3.2086431279971843","3.3288624192812883","3.208561926609008","3.088396487084827","0.07170134688358322","","150","","","","150","150","150","","","-0.001045812611446758","","0","","","367.19","388","369","356","6.695812124007064","0","","","","","","","","","","","","","","","","","","","","","1000000","0.7008763280333579","","","","","","0.30403965661130844","","","","","","0","","0","","","","","",""
"mild-thunder-20234","2l7zc4d9","mild-thunder-20234","finished","-","ankeshanand","","2020-06-02T10:58:32.000Z","120322","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","asterix","1","84","","0","0","false","asterix","1","27000","84","","0","84","0","1","0","0","asterix","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","420","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","7.977220333835726","8.977359154891243","7.8756895500044894","5.472437284120731","0.6065446514763347","","1107.5","","","","1450","1050","550","","","0.10821988834360267","","280.03348014121457","","","426.35","543","374","245","94.5617655292032","0","","","","","","","","","","","","","","","","","","","","","1000000","0.7929009278552234","","","","","","0.6244185932347178","","","","","","0","","0","","","","","",""
"visionary-shape-20234","19i2xo36","visionary-shape-20234","finished","-","ankeshanand","","2020-06-02T10:58:32.000Z","124738","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","up_n_down","1","84","","0","0","false","up_n_down","1","27000","84","","0","84","0","1","0","0","up_n_down","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","101","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","6.833708783333818","7.418057492957135","6.907393735654368","6.068883871997917","0.3378491544676509","","117111.7","","","","257880","117905","20100","","","10.446271438556243","","48382.0336086651","","","13330.41","27001","13416","3351","5026.809714112919","0","","","","","","","","","","","","","","","","","","","","","1000000","1.6582089605790378","","","","","","0.7351050414593517","","","","","","0","","0","","","","","",""
"dazzling-sunset-20232","3qb1tebm","dazzling-sunset-20232","finished","-","ankeshanand","","2020-06-02T10:58:30.000Z","121139","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","frostbite","1","84","","0","0","false","frostbite","1","27000","84","","0","84","0","1","0","0","frostbite","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","420","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","9.976646934680929","10.461409850103966","9.980231957103388","9.418920915691604","0.24556929188426813","","3019.2","","","","4410","3110","1350","","","0.6918842955849631","","836.8329343423334","","","981.24","1121","992","881","41.689835691688685","0","","","","","","","","","","","","","","","","","","","","","1000000","0.5356520896794646","","","","","","0.3468990728119761","","","","","","0","","0","","","","","",""
"dry-universe-20231","gt1kl4wj","dry-universe-20231","finished","-","ankeshanand","","2020-06-02T10:47:39.000Z","25589","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","road_runner","1","84","","0","0","false","road_runner","1","27000","84","","0","84","0","1","0","0","road_runner","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","0","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","88","","0","0","","0","0","2000","1","0","standard","1","3","0.5","0","","","","","","","","","6.514893674912897","9.580171485209007","6.1162019113434","3.688298224282829","1.2193409579625236","","14566","","","","25200","14650","4300","","","1.857981745069254","","4762.713932202941","","","1113.55","27001","906","356","2624.025397647667","0","","","","","","","","","","","","","","","","","","","","","1000000","0.4063228582970053","","","","","","0.5657490718331188","","","","","","0","","0","","","","","",""
"bright-deluge-20228","9zes9i7w","bright-deluge-20228","finished","-","ankeshanand","","2020-06-02T10:32:40.000Z","54649","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","asterix","1","84","","0","0","false","asterix","1","27000","84","","0","84","0","1","0","0","asterix","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","88","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","9.139130926926384","9.8342787440809","9.32062824730659","6.126500352395317","0.8262883251000692","","1440.5","","","","1950","1450","400","","","0.14837278284880567","","315.8872425407522","","","546.33","696","574.5","195","98.66732539194524","0","","","","","","","","","","","","","","","","","","","","","1000000","0.7477041910928488","","","","","","0.6007896678550542","","","","","","0","","0","","","","","",""
"pretty-haze-20219","zadr4wup","pretty-haze-20219","finished","-","ankeshanand","","2020-06-02T09:35:48.000Z","64564","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","ms_pacman","1","84","","0","0","false","ms_pacman","1","27000","84","","0","84","0","1","0","0","ms_pacman","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","88","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","14.121683437627423","15.255704320325446","14.564699713726274","11.643081289198289","1.0056112870759208","","1718.9","","","","2170","1700","670","","","0.2124527790737926","","262.0568449783367","","","928.78","1528","893.5","479","109.62970217965568","0","","","","","","","","","","","","","","","","","","","","","1000000","0.6560216591190546","","","","","","0.2827051824454218","","","","","","0","","0","","","","","",""
"logical-bee-20219","2rnepkup","logical-bee-20219","finished","-","ankeshanand","","2020-06-02T09:35:48.000Z","65680","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","pong","1","84","","0","0","false","pong","1","27000","84","","0","84","0","1","0","0","pong","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","420","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","0.24058870494288645","0.6420606389148641","0.06401419921132027","-0.448530108300452","0.30024673502548005","","18.39","","","","21","20","10","","","1.1073654390934846","","2.918544157623797","","","2105.19","3059","2096.5","1639","398.9755304526832","0","","","","","","","","","","","","","","","","","","","","","1000000","2.6850351061964033","","","","","","0.4569894586087018","","","","","","0","","0","","","","","",""
"morning-forest-20218","360rzn9f","morning-forest-20218","finished","-","ankeshanand","","2020-06-02T09:33:59.000Z","48415","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","jamesbond","1","84","","0","0","false","jamesbond","1","27000","84","","0","84","0","1","0","0","jamesbond","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","88","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","0.3946576774174305","0.4444228230869434","0.42053959821694303","0.13359259436006413","0.07668974498133549","","492.5","","","","750","500","250","","","1.6928414901387874","","112.55554184490428","","","1618.04","2132","1630","1154","227.0400369978828","0","","","","","","","","","","","","","","","","","","","","","1000000","0.7074719543134421","","","","","","0.2838111331422627","","","","","","0","","0","","","","","",""
"graceful-pine-20217","skzpuwb9","graceful-pine-20217","finished","-","ankeshanand","","2020-06-02T09:33:38.000Z","60112","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","road_runner","1","84","","0","0","false","road_runner","1","27000","84","","0","84","0","1","0","0","road_runner","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","123","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","7.119832329961788","11.021169702219613","6.899743730726081","4.212450405772344","1.2809368109207415","","23039","","","","43100","21500","11700","","","2.9396183059934895","","7038.748397264957","","","1327.34","26736","939","509","3158.78267444913","0","","","","","","","","","","","","","","","","","","","","","1000000","1.2629354593071342","","","","","","0.4960111389740556","","","","","","0","","0","","","","","",""
"prime-breeze-20205","3jfempxb","prime-breeze-20205","finished","-","ankeshanand","","2020-06-02T08:10:21.000Z","24743","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","ms_pacman","1","84","","0","0","false","ms_pacman","1","27000","84","","0","84","0","1","0","0","ms_pacman","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","0","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","444","","0","0","","0","0","2000","1","0","standard","1","3","0.5","0","","","","","","","","","14.681800223209466","15.640544160066428","14.781199334224889","9.756218312231454","0.81268808955548","","1838.1","","","","2580","1725","650","","","0.23039296840901224","","488.13460233833047","","","925.96","1219","831.5","614","149.24636813001516","0","","","","","","","","","","","","","","","","","","","","","1000000","0.16174398800250142","","","","","","0.25080695003204045","","","","","","0","","0","","","","","",""
"likely-sound-20204","wikd5x3f","likely-sound-20204","finished","-","ankeshanand","","2020-06-02T07:57:28.000Z","50147","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","bank_heist","1","84","","0","0","false","bank_heist","1","27000","84","","0","84","0","1","0","0","bank_heist","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","123","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","7.189324027516976","7.387859519661339","7.28720498936309","3.993733991009919","0.40574250458053385","","1466.7","","","","1570","1510","100","","","1.9657599133847612","","164.4509349319729","","","2005.01","2098","2060","583","169.48583982150248","0","","","","","","","","","","","","","","","","","","","","","1000000","0.5151892300585658","","","","","","0.5526015018974244","","","","","","0","","0","","","","","",""
"silver-elevator-20203","1nswjkvu","silver-elevator-20203","finished","-","ankeshanand","","2020-06-02T07:56:04.000Z","98867","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","chopper_command","1","84","","0","0","false","chopper_command","1","27000","84","","0","84","0","1","0","0","chopper_command","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","88","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","3.675292834674512","4.4292985429902325","3.7574271698688424","1.0060009308455606","0.5420202756642745","","1247","","","","3100","1400","400","","","0.06629363824352269","","378.27371042672263","","","11852.82","27001","489","288","13158.140031463416","0","","","","","","","","","","","","","","","","","","","","","1000000","0.4337879727031291","","","","","","0.3445668795490265","","","","","","0","","0","","","","","",""
"jolly-puddle-20201","14gsbza8","jolly-puddle-20201","finished","-","ankeshanand","","2020-06-02T07:56:02.000Z","64730","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","frostbite","1","84","","0","0","false","frostbite","1","27000","84","","0","84","0","1","0","0","frostbite","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","101","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","9.105815308316709","9.586409989386157","9.194220288019492","2.9608049711883253","0.7043633477303974","","3257","","","","4160","3470","160","","","0.7475816840379436","","582.1108141926243","","","996.31","1124","1007.5","440","63.73706849236165","0","","","","","","","","","","","","","","","","","","","","","1000000","0.5305111571217328","","","","","","0.37787573563314975","","","","","","0","","0","","","","","",""
"serene-resonance-20200","i5l14103","serene-resonance-20200","finished","-","ankeshanand","","2020-06-02T07:55:56.000Z","64125","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","battle_zone","1","84","","0","0","false","battle_zone","1","27000","84","","0","84","0","1","0","0","battle_zone","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","420","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","1.0469019996259958","1.2995998811750185","1.0272523648722824","0.8494767775126599","0.13120599066831384","","19130","","","","28000","19000","7000","","","0.48151604335654297","","3830.548263630156","","","2005.27","27001","1825.5","1157","2519.9567411167995","0","","","","","","","","","","","","","","","","","","","","","1000000","1.2934262784574926","","","","","","0.3195436571761966","","","","","","0","","0","","","","","",""
"worldly-dust-20199","2uwd9lps","worldly-dust-20199","finished","-","ankeshanand","","2020-06-02T07:55:53.000Z","66762","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","freeway","1","84","","0","0","false","freeway","1","27000","84","","0","84","0","1","0","0","freeway","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","123","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","1.3887707293794989","1.4384052731267067","1.3905327904533271","1.3357406027368082","0.031311677643460524","","32.2","","","","33","32","32","","","1.087837837837838","","0.4","","","2044.38","2048","2044","2041","2.2661862235924035","0","","","","","","","","","","","","","","","","","","","","","1000000","0.6563429844356328","","","","","","0.40362258842259646","","","","","","0","","0","","","","","",""
"kind-valley-20198","1yi2fsjc","kind-valley-20198","finished","-","ankeshanand","","2020-06-02T07:53:00.000Z","64253","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","frostbite","1","84","","0","0","false","frostbite","1","27000","84","","0","84","0","1","0","0","frostbite","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","123","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","8.883547815057513","9.399955984164064","8.916051000802705","7.47702852225658","0.28018351531386454","","2768.5","","","","3830","2980","1310","","","0.6331654760510599","","468.28276713968455","","","951.01","1160","977","796","85.04451716601135","0","","","","","","","","","","","","","","","","","","","","","1000000","0.5436336849710345","","","","","","0.38343367308832704","","","","","","0","","0","","","","","",""
"daily-plant-20197","16hzb65d","daily-plant-20197","finished","-","ankeshanand","","2020-06-02T07:52:46.000Z","72962","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","kung_fu_master","1","84","","0","0","false","kung_fu_master","1","27000","84","","0","84","0","1","0","0","kung_fu_master","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","101","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","1.6787602187099782","1.7666239791925185","1.6948591456297075","1.1828890136923305","0.07693772965178611","","22050","","","","40400","22100","9800","","","0.9675328668814428","","5574.773538001342","","","2620.43","4301","2598.5","1479","545.9081288092347","0","","","","","","","","","","","","","","","","","","","","","1000000","0.5911239562948049","","","","","","0.5720273745593428","","","","","","0","","0","","","","","",""
"scarlet-spaceship-20184","1qtikyyu","scarlet-spaceship-20184","finished","-","ankeshanand","","2020-06-02T06:45:49.000Z","96680","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","kangaroo","1","84","","0","0","false","kangaroo","1","27000","84","","0","84","0","1","0","0","kangaroo","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","101","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","0.5116012295944669","0.5345951144405496","0.5134284786937016","0.1417171541639269","0.0387823938059429","","2038","","","","2200","2200","600","","","0.6657727120348642","","247.70143318115865","","","757.95","811","806","406","71.30208622473819","0","","","","","","","","","","","","","","","","","","","","","1000000","0.6342154320164025","","","","","","0.3276044472964108","","","","","","0","","0","","","","","",""
"crimson-forest-20183","2rfabs1p","crimson-forest-20183","finished","-","ankeshanand","","2020-06-02T06:37:59.000Z","24158","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","demon_attack","1","84","","0","0","false","demon_attack","1","27000","84","","0","84","0","1","0","0","demon_attack","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","0","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","420","","0","0","","0","0","2000","1","0","standard","1","3","0.5","0","","","","","","","","","3.236047213625996","4.270508738835283","3.4872826052830375","1.0037136855698836","0.7222510317820605","","215.8","","","","680","175","50","","","0.03502116663917753","","117.95066765389672","","","813.52","2035","826.5","256","340.4261294319224","0","","","","","","","","","","","","","","","","","","","","","1000000","0.210794078726694","","","","","","0.5306892419435084","","","","","","0","","0","","","","","",""
"vocal-cherry-20180","3enlyfe2","vocal-cherry-20180","finished","-","ankeshanand","","2020-06-02T06:33:57.000Z","46023","","0.001","0","0","","","64","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","2000","1","","0","0","false","1","[""none""]","1","64","","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","gopher","1","84","","0","0","false","gopher","1","27000","84","","0","84","0","1","0","0","gopher","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","1000000","1","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2800000","100","100","1000","0.01","420","","0","0","","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","","0.9615885931466938","1.1627939089178363","0.9921872560233292","0.7480556275533249","0.1291060187464494","","1631.2","","","","2940","1890","360","","","0.6374309712747691","","793.6211690724989","","","1392.99","2947","1461","689","393.1542825660176","0","","","","","","","","","","","","","","","","","","","","","1000000","0.6258512704233825","","","","","","0.5940453499160707","","","","","","0","","0","","","","","",""
