"Name","ID","Name","State","Notes","User","Tags","Created","Runtime","Sweep","agent.eps_eval","agent.eps_final","agent.eps_init","algo.amortization_decay_constant","algo.amortization_loss_weight","algo.batch_size","algo.clip_grad_norm","algo.discount","algo.double_dqn","algo.eps_steps","algo.learning_rate","algo.min_steps_learn","algo.model_nce_weight","algo.model_rl_weight","algo.n_step_return","algo.nce_loss_weight","algo.pri_alpha","algo.pri_beta_steps","algo.prioritized_replay","algo.replay_ratio","algo.replay_size","algo.reward_loss_weight","algo.target_update_interval","algo.target_update_tau","alternating","amortization_decay_constant","amortization_loss_weight","async_sample","aug_prob","augmentation","batch_b","batch_size","batch_t","beluga","buffered_nce","byol","byol_tau","c1","classifier","control","cosine_nce","debug","debug_cuda_idx","der","detach_model","dirichlet_alpha","distributional","dqn_hidden_size","dueling","dynamics_blocks","encoder","env.episodic_lives","env.game","env.grayscale","env.imagesize","env.max_start_noops","env.num_img_obs","env.seed","env.stack_actions","eps_steps","eval_augmentation","eval_env.episodic_lives","eval_env.game","eval_env.grayscale","eval_env.horizon","eval_env.imagesize","eval_env.max_start_noops","eval_env.num_img_obs","eval_env.seed","eval_env.stack_actions","eval_imagesize","eval_simulations","fasteval","film","final_eval_only","frame_dropout","game","global_local_nce","global_nce","gpu_per_run","grad_scale_factor","grayscale","hard_neg_factor","hyperthread_offset","imagesize","jumps","keep_last_frame","latent_size","learn_model","local_nce","max_grad_norm","model.dueling","model.framestack","model_nce_weight","model_rl_weight","momentum_encoder","n_cpu_core","n_gpu","n_socket","n_step","n_steps","nce","nce_loss_decay_steps","nce_loss_weight","nce_loss_weight_final","nce_type","no_rl_augmentation","no_search_control","noisy_nets","norm_type","num_simulations","optim.eps","padding","prioritized_replay","q_dirichlet","replay_ratio","reward_loss_weight","run_slot","runner.log_interval_steps","runner.n_steps","sample_gpu_per_run","sampler.batch_B","sampler.batch_T","sampler.eval_max_steps","sampler.eval_max_trajectories","sampler.eval_n_envs","sampler.max_decorrelation_steps","search_epsilon","seed","set_affinity","shared_encoder","stack_actions","tag","target_augmentation","target_encoder_sn","target_update_interval","target_update_tau","time_contrastive","transition_model","use_all_targets","virtual_loss_c","virtual_threads","visit_temp","AmortizationLoss","CumCompletedTrajs","CumEvalTime","CumReplayRatio","CumSteps","CumTime (s)","CumTrainTime","CumUpdates","DiscountedReturn","DiscountedReturnAverage","DiscountedReturnMax","DiscountedReturnMedian","DiscountedReturnMin","DiscountedReturnStd","GameScore","GameScoreAverage","GameScoreBest","GameScoreDERNormalized","GameScoreDERNormalizedBest","GameScoreMax","GameScoreMedian","GameScoreMin","GameScoreNatureNormalized","GameScoreNatureNormalizedBest","GameScoreNormalized","GameScoreNormalizedBest","GameScoreStd","Iteration","Length","LengthAverage","LengthMax","LengthMedian","LengthMin","LengthStd","ModelNCELoss","NCEAcc","NCELoss","NonzeroRewards","NonzeroRewardsAverage","NonzeroRewardsMax","NonzeroRewardsMedian","NonzeroRewardsMin","NonzeroRewardsStd","ReplayRatio","Return","ReturnAverage","ReturnMax","ReturnMedian","ReturnMin","ReturnStd","RewardLoss","StepsInEval","StepsPerSecond","TrajsInEval","UpdatesPerSecond","cum_steps","gradNorm","gradNormAverage","gradNormMax","gradNormMedian","gradNormMin","gradNormStd","loss","lossAverage","lossMax","lossMedian","lossMin","lossStd","modelGradNorm","modelLoss","modelRLLoss","tdAbsErr","tdAbsErrAverage","tdAbsErrMax","tdAbsErrMedian","tdAbsErrMin","tdAbsErrStd"
"soft-snow-29947","23ldkxyw","soft-snow-29947","finished","-","ankeshanand","","2020-06-17T23:00:47.000Z","21979","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""none""]","1","32","1","false","0","1","","1.25","bilinear","false","1","","0","true","0","0.25","1","256","1","1","nature","true","pong","1","84","","","420","0","50000","0","false","pong","1","27000","84","","","420","0","84","0","1","0","1","0","pong","0","1","","0.5","1","0","","84","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","-0.3660547408455267","-0.3660547408455267","-0.1462984036350189","-0.3183734800476793","-0.7500582750009803","0.17275621547134187","-0.82","-0.82","-0.82","14.200000000000014","14.200000000000014","18","-7","-20","0.502020202020202","0.502020202020202","0.5631728045325779","0.5631728045325779","15.064780117877596","","2914.59","2914.59","4415","2697","2188","506.0775453426086","0.09670493240300566","","","27.4","","","","","","","-0.82","","","","","","","","","","","100000","0.23413464784808455","","","","","","0.6081904607653618","","","","","","0.09787555055972189","","0","","","","","",""
"upbeat-eon-30220","16mmltt9","upbeat-eon-30220","finished","-","ankeshanand","","2020-06-18T05:49:26.000Z","8182","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""none""]","1","32","1","false","0","1","","1.25","bilinear","false","1","","0","true","0","0.25","1","256","1","1","nature","true","up_n_down","1","84","","","101","0","50000","0","false","up_n_down","1","27000","84","","","101","0","84","0","1","0","1","0","up_n_down","0","1","","0.5","1","0","","84","1","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","6.640376053269461","6.640376053269461","7.252229857621745","6.620638166247968","6.1199665748186485","0.2592821969872722","6802.2","6802.2","6802.2","2.6744027303754265","2.6744027303754265","10970","6470","1820","0.791255395955873","0.791255395955873","0.5617304969623111","0.5617304969623111","1854.533677235331","","1629.35","1629.35","2620","1459","937","415.1799700130053","0.105845250168629","","","100.11","","","","","","","100.11","","","","","","","","","","","100000","0.30328554367348554","","","","","","0.971377139173448","","","","","","0.07222850064598024","","0","","","","","",""
"exalted-salad-29360","3jk65uzn","exalted-salad-29360","finished","-","ankeshanand","byol_g","2020-06-17T04:32:37.000Z","15213","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","32","1","false","0","1","","1.25","none","false","1","","0","true","0","0.25","0","256","1","1","nature","true","krull","1","84","","","88","0","50000","0","false","krull","1","27000","84","","","88","0","84","0","1","0","1","0","krull","0","1","","0.5","1","0","","84","1","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","byol_g","0","0","1","1","0","standard","1","1","3","0.5","0","","","","","","","","0.934983770667303","0.934983770667303","1.305574301653354","0.9536631558238288","0.61731977639908","0.1375490681673356","2197.44","2197.44","2197.44","0.47821300358994817","0.47821300358994817","2970","2106","1242","0.2716085183507023","0.2716085183507023","0.561536299765808","0.561536299765808","381.3934535358466","","1307.63","1307.63","1624","1425","1043","178.2115403109462","0.0797787948500365","","","189.8","","","","","","","189.8","","","","","","","","","","","100000","2.7729180524315686","","","","","","0.12801006241502474","","","","","","0.06450552537627519","","0","","","","","",""
"royal-glitter-29654","85de1t4t","royal-glitter-29654","finished","-","maxa-schwarzer","","2020-06-17T16:50:28.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","","1.25","none","false","1","","0","true","0","0.25","0","256","1","1","nature","true","gopher","1","84","","","88","0","50000","0","false","gopher","1","27000","84","","","88","0","84","0","1","0","1","0","gopher","0","0","","0.5","1","0","","84","5","1","256","true","1","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","byol_l_j5_aug_no_t0","1","0","1","1","0","standard","1","1","3","0.5","0","","","","","","","","1.098921054420566","1.098921054420566","1.1313640519765358","1.1041158469126493","0.9233011251665652","0.02579930598218296","1466.4","1466.4","1466.4","13.153427638737764","13.153427638737764","2580","1640","340","0.14630131680867547","0.14630131680867547","0.5609541045988213","0.5609541045988213","378.7757119985388","","1447.26","1447.26","2063","1511","678","208.29112415079044","0.14753174680424855","","","63.23","","","","","","","63.23","","","","","","","","","","","100000","0.8504311601329595","","","","","","0.04477411105917418","","","","","","0.18905935151947195","","0","","","","","",""
"revived-dream-28993","50y8822m","revived-dream-28993","finished","-","maxa-schwarzer","","2020-06-17T00:33:57.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","","1.25","none","false","1","","0","true","0","0.25","0","256","1","1","nature","true","kung_fu_master","1","84","","","123","0","50000","0","false","kung_fu_master","1","27000","84","","","123","0","84","0","1","0","1","0","kung_fu_master","0","1","","0.5","1","0","","84","1","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","byol_aug_g","1","0","1","1","0","standard","1","1","3","0.5","0","","","","","","","","1.4235599092799254","1.4235599092799254","1.4677775771372104","1.4359134252863393","1.211044287820012","0.042041396567764594","12794","12794","12794","0.8898250944092677","0.8898250944092677","21600","11700","8200","0.5447493644482106","0.5447493644482106","0.557683581133385","0.557683581133385","2773.7635083041955","","3254.85","3254.85","5219","3471","1987","606.7397691762096","0.18342841756795533","","","95.23","","","","","","","95.23","","","","","","","","","","","100000","0.3637893639682792","","","","","","0.04314502549500903","","","","","","0.05146426809761906","","0","","","","","",""
"fine-brook-30857","15lje6ir","fine-brook-30857","finished","-","ankeshanand","","2020-06-19T00:37:26.000Z","12584","","0.001","0","0","","","32","10","0.99","true","5000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""none""]","1","32","1","false","0","1","","1.25","none","false","1","","0","true","0","0.25","1","256","1","1","nature","true","battle_zone","1","84","","","444","0","5000","0","false","battle_zone","1","27000","84","","","444","0","84","0","1","0","1","0","battle_zone","0","1","","0.5","1","0","","84","1","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.7801803256649525","0.7801803256649525","1.0071695327066523","0.8505456145127122","0.5177154898553837","0.1218964280876412","21730","21730","21730","2.4946552301470777","2.4946552301470777","52000","21000","13000","0.8091060985797828","0.8091060985797828","0.5561696934893403","0.5561696934893403","5379.321518556035","","1646.42","1646.42","2213","1661","1086","221.62175795711033","0.038167740289587526","","","18.38","","","","","","","18.38","","","","","","","","","","","100000","0.17582527624443173","","","","","","0.4463292051434517","","","","","","0.07573296122401953","","0","","","","","",""
"vibrant-dream-29949","1mw3pfkd","vibrant-dream-29949","finished","-","ankeshanand","","2020-06-17T23:00:47.000Z","26054","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","32","1","false","0","1","","1.25","bilinear","false","1","","0","true","0","0.25","0","256","1","1","nature","true","kung_fu_master","1","84","","","101","0","50000","0","false","kung_fu_master","1","27000","84","","","101","0","84","0","1","0","1","0","kung_fu_master","0","1","","0.5","1","0","","84","1","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","1.581775240245196","1.581775240245196","1.835794646005688","1.5889503520288502","0.4504764841061099","0.1695343651826185","12728","12728","12728","0.8851401232289389","0.8851401232289389","22400","10400","6000","0.5418812332963953","0.5418812332963953","0.5547473507193764","0.5547473507193764","3895.845992849306","","1767.43","1767.43","2451","1589","1322","274.7439628090124","0.05778529166544322","","","63.75","","","","","","","63.75","","","","","","","","","","","100000","0.5393490362918004","","","","","","0.020987780942113024","","","","","","0.0581860468164552","","0","","","","","",""
"effortless-cosmos-29703","9gmodicr","effortless-cosmos-29703","finished","-","maxa-schwarzer","","2020-06-17T16:54:22.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","32","1","false","0","1","","1.25","none","false","1","","0","true","0","0.25","0","256","1","1","nature","true","pong","1","84","","","120","0","50000","0","false","pong","1","27000","84","","","120","0","84","0","1","0","1","0","pong","0","0","","0.5","1","0","","84","5","1","256","true","1","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","120","","0","0","byol_l_j5_no_t0","0","0","1","1","0","standard","1","1","3","0.5","0","","","","","","","","-0.13619967515104422","-0.13619967515104422","-0.038435222776936256","-0.1382911453398232","-0.1822616022314864","0.015382500002156171","-1.17","-1.17","-1.17","13.950000000000015","13.950000000000015","10","-2","-11","0.4931818181818183","0.4931818181818183","0.553257790368272","0.553257790368272","2.98011744735002","","3020.18","3020.18","3224","3077","2306","156.79568744069456","0.09361166020776145","","","39.41","","","","","","","-1.17","","","","","","","","","","","100000","0.19691411149215415","","","","","","0.007292475019152335","","","","","","0.1239817845618818","","0","","","","","",""
"unique-water-30569","kzert5xn","unique-water-30569","finished","-","maxa-schwarzer","","2020-06-18T15:43:40.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","1","nature","true","kung_fu_master","1","84","","","101","0","50000","0","false","kung_fu_master","1","27000","84","","","101","0","84","0","1","0","1","0","kung_fu_master","0","1","","0.5","1","0","","84","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","byol_ql1_aug","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.941066069876427","0.941066069876427","1.227043123638671","0.9543848859698808","0.28652625377348695","0.12078549758706424","12673","12673","12673","0.8812359805786649","0.8812359805786649","18500","13900","4500","0.5394911240032157","0.5394911240032157","0.552300492041036","0.552300492041036","2609.1705578593364","","2253.96","2253.96","3906","2214","1245","533.0918855131823","0.08388637403408065","","","73.84","","","","","","","73.84","","","","","","","","","","","100000","0.3787589806016534","","","","","","0.04693133635782579","","","","","","0.03749200235807802","","0","","","","","",""
"generous-cloud-29598","k8ttmoex","generous-cloud-29598","finished","-","maxa-schwarzer","","2020-06-17T16:46:03.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","","1.25","none","false","1","","0","true","0","0.25","0","256","1","1","nature","true","kung_fu_master","1","84","","","444","0","50000","0","false","kung_fu_master","1","27000","84","","","444","0","84","0","1","0","1","0","kung_fu_master","0","0","","0.5","1","0","","84","5","1","256","true","1","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","byol_l_j5_aug_no_t0","1","0","1","1","0","standard","1","1","3","0.5","0","","","","","","","","1.3758916326370174","1.3758916326370174","1.7539373159301233","1.3836934311548597","1.1154372220122808","0.0631010530367115","12600","12600","12600","0.8760541185155739","0.8760541185155739","18000","13350","5300","0.5363187971231775","0.5363187971231775","0.5490528432497842","0.5490528432497842","2494.4338034912853","","3648.2","3648.2","5434","3806.5","1892","696.8106055450075","0.2026850366387516","","","125.87","","","","","","","125.87","","","","","","","","","","","100000","0.4199294207056984","","","","","","0.04806067005390068","","","","","","0.10638704559563192","","0","","","","","",""
"deft-haze-29985","1fszuaat","deft-haze-29985","finished","-","ankeshanand","","2020-06-17T23:01:06.000Z","37437","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""none""]","1","32","1","false","0","1","","1.25","bilinear","false","1","","0","true","0","0.25","1","256","1","1","nature","true","pong","1","84","","","88","0","50000","0","false","pong","1","27000","84","","","88","0","84","0","1","0","1","0","pong","0","1","","0.5","1","0","","84","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","-0.3157657923372205","-0.3157657923372205","-0.03836001673813567","-0.3638680456555412","-0.6982142390855838","0.24024361441579084","-1.49","-1.49","-1.49","13.721428571428586","13.721428571428586","7","-2.5","-8","0.4851010101010102","0.4851010101010102","0.5441926345609066","0.5441926345609066","4.504431151655002","","4344.95","4344.95","5369","4478","3575","522.5572193549717","0.11004205357450993","","","37.81","","","","","","","-1.49","","","","","","","","","","","100000","0.3016954850371927","","","","","","0.5746927492111922","","","","","","0.10579825426843018","","0","","","","","",""
"lyric-yogurt-30458","kzljvtb8","lyric-yogurt-30458","finished","-","maxa-schwarzer","","2020-06-18T15:34:46.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","none","false","1","","0","true","0","0.25","0","256","1","1","nature","true","assault","1","84","","","101","0","50000","0","false","assault","1","27000","84","","","101","0","84","0","1","0","1","0","assault","0","0","","0.5","1","0","","84","1","1","256","true","1","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","byol_aug_l","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","4.478676570077942","4.478676570077942","5.854872975601493","4.600692229838332","2.451722955216561","0.7061151116563296","504.82","504.82","504.82","1.3525862068965515","1.3525862068965515","713","504","252","0.09004017088567237","0.09004017088567237","0.5435334872979214","0.5435334872979214","93.52875279827056","","726.2","726.2","1071","719","383","142.84957122791795","0.13547349111826626","","","24.06","","","","","","","24.06","","","","","","","","","","","100000","0.547562048795633","","","","","","0.028166544833351508","","","","","","0.06619727588626556","","0","","","","","",""
"proud-surf-29667","xs6wc4rc","proud-surf-29667","finished","-","maxa-schwarzer","","2020-06-17T16:51:33.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","","1.25","none","false","1","","0","true","0","0.25","0","256","1","1","nature","true","crazy_climber","1","84","","","88","0","50000","0","false","crazy_climber","1","27000","84","","","88","0","84","0","1","0","1","0","crazy_climber","0","0","","0.5","1","0","","84","5","1","256","true","1","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","byol_l_j5_aug_no_t0","1","0","1","1","0","standard","1","1","3","0.5","0","","","","","","","","6.295123212756744","6.295123212756744","6.320999932526915","6.310031572374179","5.827642227307436","0.0569949330613","24383","24383","24383","2.516744375370042","2.516744375370042","28600","26400","13700","0.13165089888456047","0.13165089888456047","0.5430378180279373","0.5430378180279373","4678.7189486012085","","5021.45","5021.45","27001","5089","2676","2482.828928359745","0.15651858208826744","","","202","","","","","","","202","","","","","","","","","","","100000","1.6568117472218349","","","","","","0.13165326420802156","","","","","","0.12444742986897472","","0","","","","","",""
"noble-glitter-30852","visk26wj","noble-glitter-30852","finished","-","ankeshanand","","2020-06-19T00:37:04.000Z","11717","","0.001","0","0","","","32","10","0.99","true","5000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""none""]","1","32","1","false","0","1","","1.25","none","false","1","","0","true","0","0.25","1","256","1","1","nature","true","kung_fu_master","1","84","","","101","0","5000","0","false","kung_fu_master","1","27000","84","","","101","0","84","0","1","0","1","0","kung_fu_master","0","1","","0.5","1","0","","84","1","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.9542559827592642","0.9542559827592642","1.2655508093256431","0.949585884670747","0.648697612382286","0.053627999245589024","12439","12439","12439","0.8646256282120446","0.8646256282120446","30500","10200","5700","0.5293222953740521","0.5293222953740521","0.5418902205731878","0.5418902205731878","5168.15044285671","","1930.49","1930.49","3555","1770.5","1223","479.4645032742257","0.07482328917756677","","","62.33","","","","","","","62.33","","","","","","","","","","","100000","0.19286421203240753","","","","","","0.7104602029547096","","","","","","0.0444035579928197","","0","","","","","",""
"ethereal-cosmos-30563","gqujku22","ethereal-cosmos-30563","finished","-","maxa-schwarzer","","2020-06-18T15:43:12.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","1","nature","true","battle_zone","1","84","","","420","0","50000","0","false","battle_zone","1","27000","84","","","420","0","84","0","1","0","1","0","battle_zone","0","1","","0.5","1","0","","84","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","byol_ql1_aug","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.012455631467860414","0.012455631467860414","0.1288096600629327","0.00965415363765276","5.3393979565365665e-8","0.016087750571768398","21230","21230","21230","2.4302604126419904","2.4302604126419904","73000","18000","4000","0.7882205513784462","0.7882205513784462","0.5418132223099562","0.5418132223099562","11563.611027702376","","4256.35","4256.35","7738","4056.5","2014","1136.1033964829082","0.061353013798221945","","","18.32","","","","","","","18.32","","","","","","","","","","","100000","0.04370393627481535","","","","","","0.003935174608641728","","","","","","0.022598101682390553","","0","","","","","",""
"soft-shape-29849","2068tmrc","soft-shape-29849","finished","-","ankeshanand","","2020-06-17T23:00:26.000Z","20167","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""none""]","1","32","1","false","0","1","","1.25","bilinear","false","1","","0","true","0","0.25","0","256","1","1","nature","true","kung_fu_master","1","84","","","420","0","50000","0","false","kung_fu_master","1","27000","84","","","420","0","84","0","1","0","1","0","kung_fu_master","0","1","","0.5","1","0","","84","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","1.3423186252531574","1.3423186252531574","1.5499617275495867","1.3912861682577693","0.5808788007064342","0.15588181926507907","12429","12429","12429","0.863915784093813","0.863915784093813","21000","13300","3800","0.5288877300480195","0.5288877300480195","0.5414453371771258","0.5414453371771258","3334.015446874834","","2485.2","2485.2","3539","2544","1255","442.994176033952","0.07689173115082085","","","94.59","","","","","","","94.59","","","","","","","","","","","100000","0.5742281815741211","","","","","","0.03915500934435986","","","","","","0.06658703118357807","","0","","","","","",""
"prime-valley-30732","2k3k22ns","prime-valley-30732","finished","-","ankeshanand","","2020-06-18T19:20:12.000Z","7314","","0.001","0","0","","","32","10","0.99","true","5000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""none""]","1","32","1","false","0","1","","1.25","bilinear","false","1","","0","true","0","0.25","0","256","1","1","nature","true","jamesbond","1","84","","","444","0","5000","0","false","jamesbond","1","27000","84","","","444","0","84","0","1","0","1","0","jamesbond","0","1","","0.5","1","0","","84","1","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","32","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","","0","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.2756323925127129","0.2756323925127129","0.4191465209967148","0.3371790459014336","0","0.13249180208282035","176.5","176.5","176.5","0.541085840058694","0.541085840058694","450","200","0","0.2693080153368632","0.2693080153368632","0.5387143900657414","0.5387143900657414","73.29904501424285","","819.65","819.65","1539","794","474","201.4810350876727","0.03970587666742503","","","3.53","","","","","","","3.53","","","","","","","","","","","100000","0.05258463568757288","","","","","","0.0011534200933350804","","","","","","0.050215065117832275","","0","","","","","",""
"youthful-fire-28930","gd152jxa","youthful-fire-28930","finished","-","maxa-schwarzer","","2020-06-17T00:26:35.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","","1.25","none","false","1","","0","true","0","0.25","0","256","1","1","nature","true","battle_zone","1","84","","","88","0","50000","0","false","battle_zone","1","27000","84","","","88","0","84","0","1","0","1","0","battle_zone","0","0","","0.5","1","0","","84","1","1","256","true","1","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","byol_aug_l","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.5510898940853572","0.5510898940853572","0.6499106963457157","0.552944951069119","0.4047592921283582","0.030673795948646356","20950","20950","20950","2.394199314839142","2.394199314839142","37000","20000","7000","0.7765246449456976","0.7765246449456976","0.5337735984495011","0.5337735984495011","4881.342028581894","","2209.07","2209.07","27001","1809","939","2536.110456013302","0.11850071263536811","","","15.24","","","","","","","15.24","","","","","","","","","","","100000","0.09283221193598584","","","","","","0.004911663489619969","","","","","","0.04187128574468661","","0","","","","","",""
