"Name","ID","Name","State","Notes","User","Tags","Created","Runtime","Sweep","agent.eps_eval","agent.eps_final","agent.eps_init","algo.amortization_decay_constant","algo.amortization_loss_weight","algo.batch_size","algo.clip_grad_norm","algo.discount","algo.double_dqn","algo.eps_steps","algo.learning_rate","algo.min_steps_learn","algo.model_nce_weight","algo.model_rl_weight","algo.n_step_return","algo.nce_loss_weight","algo.pri_alpha","algo.pri_beta_steps","algo.prioritized_replay","algo.replay_ratio","algo.replay_size","algo.reward_loss_weight","algo.target_update_interval","algo.target_update_tau","alternating","amortization_decay_constant","amortization_loss_weight","async_sample","aug_prob","augmentation","batch_b","batch_size","batch_t","beluga","buffered_nce","c1","classifier","control","cosine_nce","debug","debug_cuda_idx","der","detach_model","dirichlet_alpha","distributional","dueling","dynamics_blocks","encoder","env.episodic_lives","env.game","env.grayscale","env.imagesize","env.num_img_obs","env.stack_actions","eps_steps","eval_augmentation","eval_env.episodic_lives","eval_env.game","eval_env.grayscale","eval_env.horizon","eval_env.imagesize","eval_env.num_img_obs","eval_env.stack_actions","eval_imagesize","eval_simulations","fasteval","film","final_eval_only","frame_dropout","game","global_local_nce","global_nce","gpu_per_run","grad_scale_factor","grayscale","hard_neg_factor","hyperthread_offset","imagesize","jumps","keep_last_frame","latent_size","learn_model","local_nce","max_grad_norm","model.dueling","model.framestack","model_nce_weight","model_rl_weight","momentum_encoder","n_cpu_core","n_gpu","n_socket","n_step","n_steps","nce","nce_loss_decay_steps","nce_loss_weight","nce_loss_weight_final","nce_type","no_rl_augmentation","no_search_control","noisy_nets","norm_type","num_simulations","optim.eps","padding","q_dirichlet","replay_ratio","reward_loss_weight","run_slot","runner.log_interval_steps","runner.n_steps","sample_gpu_per_run","sampler.batch_B","sampler.batch_T","sampler.eval_max_steps","sampler.eval_max_trajectories","sampler.eval_n_envs","sampler.max_decorrelation_steps","search_epsilon","seed","set_affinity","shared_encoder","stack_actions","tag","target_augmentation","target_encoder_sn","target_update_interval","target_update_tau","time_contrastive","transition_model","use_all_targets","virtual_loss_c","virtual_threads","visit_temp","AmortizationLoss","CumCompletedTrajs","CumEvalTime","CumReplayRatio","CumSteps","CumTime (s)","CumTrainTime","CumUpdates","DiscountedReturn","DiscountedReturnAverage","DiscountedReturnMax","DiscountedReturnMedian","DiscountedReturnMin","DiscountedReturnStd","GameScore","GameScoreAverage","GameScoreBest","GameScoreDERNormalized","GameScoreDERNormalizedBest","GameScoreMax","GameScoreMedian","GameScoreMin","GameScoreNatureNormalized","GameScoreNatureNormalizedBest","GameScoreNormalized","GameScoreNormalizedBest","GameScoreStd","Iteration","Length","LengthAverage","LengthMax","LengthMedian","LengthMin","LengthStd","ModelNCELoss","NCEAcc","NCELoss","NonzeroRewards","NonzeroRewardsAverage","NonzeroRewardsMax","NonzeroRewardsMedian","NonzeroRewardsMin","NonzeroRewardsStd","ReplayRatio","Return","ReturnAverage","ReturnMax","ReturnMedian","ReturnMin","ReturnStd","RewardLoss","StepsInEval","StepsPerSecond","TrajsInEval","UpdatesPerSecond","cum_steps","gradNorm","gradNormAverage","gradNormMax","gradNormMedian","gradNormMin","gradNormStd","loss","lossAverage","lossMax","lossMedian","lossMin","lossStd","modelGradNorm","modelLoss","modelRLLoss","tdAbsErr","tdAbsErrAverage","tdAbsErrMax","tdAbsErrMedian","tdAbsErrMin","tdAbsErrStd"
"smooth-sound-25364","2xmnmf6l","smooth-sound-25364","finished","-","ankeshanand","","2020-06-12T18:22:18.000Z","6725","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","","1","4","nature","true","kangaroo","1","84","","0","50000","0","false","kangaroo","1","27000","84","","0","84","0","1","0","0","0","kangaroo","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.2658379803088336","0.2658379803088336","0.29066748322142294","0.26888095418643787","0.23849446481959105","0.014177294116713132","2750","2750","2750","3.70961088959164","3.70961088959164","6000","2300","1200","0.4034090909090909","0.4034090909090909","0.9044585987261148","0.9044585987261148","1281.678586853974","","1164.14","1164.14","2196","1025.5","668","406.4378432183696","0","","","13.75","","","","","","","13.75","","","","","","","","","","","100000","0.11217807650994507","","","","","","0.3498256942883134","","","","","","0","","0","","","","","",""
"revived-plasma-25366","16k9gjjt","revived-plasma-25366","finished","-","ankeshanand","","2020-06-12T18:22:20.000Z","8111","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","","1","4","nature","true","freeway","1","84","","0","50000","0","false","freeway","1","27000","84","","0","84","0","1","0","0","0","freeway","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","1.252762370287308","1.252762370287308","1.4084903944768217","1.360849721522861","0.7390968392782659","0.19286661111186784","26.52","26.52","26.6","0.9505376344086022","0.9534050179211472","29","26","24","0.8752475247524752","0.877887788778878","0.8959459459459459","0.8986486486486487","1.4105318146004362","","2044.38","2044.38","2048","2044","2041","2.423963696097778","0","","","26.52","","","","","","","26.52","","","","","","","","","","","100000","0.25195454972609876","","","","","","0.4939608028441668","","","","","","0","","0","","","","","",""
"laced-dust-25384","2zhyr5xx","laced-dust-25384","finished","-","ankeshanand","","2020-06-12T18:22:25.000Z","10459","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","","1","4","nature","true","road_runner","1","84","","0","50000","0","false","road_runner","1","27000","84","","0","84","0","1","0","0","0","road_runner","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","1.5896184352264302","1.5896184352264302","2.1453593445244006","1.6323341361188697","0.980684436280937","0.39446908852031914","6849","6849","7500","0.7130938102935809","0.7809876414454816","10700","6900","3900","0.3747499383409608","0.4104299690334603","0.8728537690687432","0.9559583838641732","1648.42318595681","","852.36","852.36","882","853","826","13.521479209021471","0","","","29.06","","","","","","","29.06","","","","","","","","","","","100000","0.13767084359079598","","","","","","0.758918098193407","","","","","","0","","0","","","","","",""
"summer-butterfly-25457","2j6l6gcx","summer-butterfly-25457","finished","-","ankeshanand","","2020-06-12T18:22:54.000Z","15005","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","","1","4","nature","true","freeway","1","84","","0","50000","0","false","freeway","1","27000","84","","0","84","0","1","0","0","0","freeway","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","1.0190310077549103","1.0190310077549103","1.416878547926755","0.7723343490774008","0.6940104973117099","0.3009466404296546","25.51","25.51","26.03","0.9143369175627242","0.9329749103942652","28","25","23","0.8419141914191419","0.8590759075907591","0.8618243243243243","0.8793918918918919","1.8082864817279365","","2044.39","2044.39","2048","2044","2041","2.2798903482404587","0","","","25.51","","","","","","","25.51","","","","","","","","","","","100000","0.3454724170945585","","","","","","0.4963219019800425","","","","","","0","","0","","","","","",""
"olive-dawn-25452","20wpa0sk","olive-dawn-25452","finished","-","ankeshanand","","2020-06-12T18:22:52.000Z","15166","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","","1","4","nature","true","freeway","1","84","","0","50000","0","false","freeway","1","27000","84","","0","84","0","1","0","0","0","freeway","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.7555902624368733","0.7555902624368733","1.3301666734172857","0.8199189193648331","0.31738892131937146","0.35509340639520365","24.61","24.61","25.32","0.8820788530465951","0.9075268817204302","27","24","22","0.8122112211221122","0.8356435643564356","0.8314189189189188","0.8554054054054053","1.4345382532369082","","2044.13","2044.13","2048","2044","2041","2.175568891117907","0","","","24.61","","","","","","","24.61","","","","","","","","","","","100000","0.3282334022283554","","","","","","0.49044671637564896","","","","","","0","","0","","","","","",""
"lively-vortex-25421","16cwn33j","lively-vortex-25421","finished","-","ankeshanand","","2020-06-12T18:22:35.000Z","17902","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","","1","4","nature","true","freeway","1","84","","0","50000","0","false","freeway","1","27000","84","","0","84","0","1","0","0","0","freeway","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.9281164606675394","0.9281164606675394","1.4048124520562768","0.9610210322474736","0.30814003325860734","0.39299880144787863","24.41","24.41","25.82","0.874910394265233","0.9254480286738352","28","24","22","0.8056105610561056","0.8521452145214521","0.8246621621621621","0.8722972972972972","1.1924344845734711","","2044.68","2044.68","2048","2045","2041","2.4571528239000524","0","","","24.41","","","","","","","24.41","","","","","","","","","","","100000","0.2854297889340669","","","","","","0.47606145024597646","","","","","","0","","0","","","","","",""
"glamorous-violet-26025","23o46icv","glamorous-violet-26025","finished","-","ankeshanand","","2020-06-13T01:33:28.000Z","5167","","","","","","","32","10","0.99","true","2500","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","1","4","nature","true","jamesbond","1","84","","0","2500","0","false","jamesbond","1","27000","84","","0","84","0","1","0","0","0","jamesbond","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.3640979186386762","0.3640979186386762","0.4275539228968635","0.3851748464875029","0.1268984843886546","0.0593487642633048","251.5","251.5","272","0.8162142333088774","0.8914159941305942","400","250","100","0.40624429432170894","0.4436735439109001","0.8126369612856099","0.8875091307523739","70.16231182052086","","839.73","839.73","1370","825","411","204.10761156801573","0","","","5.03","","","","","","","5.03","","","","","","","","","","","100000","0.041192967435985335","","","","","","0.0021935684458476317","","","","","","0","","0","","","","","",""
"pretty-eon-25122","2k4r85mx","pretty-eon-25122","finished","-","ankeshanand","","2020-06-12T09:39:11.000Z","30489","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","","0","4","nature","true","freeway","1","84","","0","50000","0","false","freeway","1","27000","84","","0","84","0","1","0","0","0","freeway","0","0","","0.5","1","0","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.7634614930596868","0.7634614930596868","1.3472769136793836","0.69758275338191","0.35750224409261844","0.4117034403875045","24.04","24.04","26.23","0.8616487455197133","0.9401433691756274","27","24","21","0.7933993399339934","0.8656765676567657","0.8121621621621621","0.8861486486486486","1.3108775686539151","","2044.71","2044.71","2048","2045","2041","2.421962014565877","0","","","24.04","","","","","","","24.04","","","","","","","","","","","100000","0.4746378028742969","","","","","","0.49267914648801087","","","","","","0","","0","","","","","",""
"dutiful-meadow-25174","2w45uweg","dutiful-meadow-25174","finished","-","ankeshanand","","2020-06-12T10:41:53.000Z","23157","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","","0","4","nature","true","jamesbond","1","84","","0","50000","0","false","jamesbond","1","27000","84","","0","84","0","1","0","0","0","jamesbond","0","0","","0.5","1","0","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.2754946735965189","0.2754946735965189","0.3998482128376115","0.30771890926953716","0.032904707823685014","0.10540813446003956","250","250","250","0.8107116654438737","0.8107116654438737","450","250","150","0.403505568742012","0.403505568742012","0.8071585098612125","0.8071585098612125","84.55767262643882","","1227.25","1227.25","1899","1195","719","305.07937901470825","0","","","5","","","","","","","5","","","","","","","","","","","100000","0.17020020191073418","","","","","","0.371587074290216","","","","","","0","","0","","","","","",""
"valiant-cherry-25187","17ggmfxz","valiant-cherry-25187","finished","-","ankeshanand","","2020-06-12T10:44:14.000Z","21861","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","","0","4","nature","true","crazy_climber","1","84","","0","50000","0","false","crazy_climber","1","27000","84","","0","84","0","1","0","0","0","crazy_climber","0","0","","0.5","1","0","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","3.332146223706564","3.332146223706564","5.761807029376369","2.3484575186463257","0.9441870398132568","2.1274266795100054","30902","30902","30902","3.722894464179989","3.722894464179989","56200","29200","11300","0.1947446103220499","0.1947446103220499","0.8032887671714126","0.8032887671714126","7028.598437811055","","2959.97","2959.97","5692","2816.5","1619","725.6319653240201","0","","","235.73","","","","","","","235.73","","","","","","","","","","","100000","0.4334484348554164","","","","","","0.8218769782736898","","","","","","0","","0","","","","","",""
"sage-breeze-25997","2l83kmcf","sage-breeze-25997","finished","-","ankeshanand","","2020-06-13T01:33:11.000Z","6218","","","","","","","32","10","0.99","true","2500","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","1","4","nature","true","freeway","1","84","","0","2500","0","false","freeway","1","27000","84","","0","84","0","1","0","0","0","freeway","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.5788061075908932","0.5788061075908932","1.308458137143758","0.5343906338123231","0.3298275724061357","0.20865199719262348","23.4","23.4","23.59","0.8387096774193549","0.8455197132616488","26","24","21","0.7722772277227722","0.7785478547854785","0.7905405405405405","0.7969594594594595","1.0862780491200217","","2044.68","2044.68","2048","2045","2041","2.4571528239000524","0","","","23.4","","","","","","","23.4","","","","","","","","","","","100000","0.043617621598870025","","","","","","0.002149759062655721","","","","","","0","","0","","","","","",""
"elated-sound-26080","1e8hoxsp","elated-sound-26080","finished","-","ankeshanand","","2020-06-13T01:35:00.000Z","5118","","","","","","","32","10","0.99","true","2500","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","1","4","nature","true","kung_fu_master","1","84","","0","2500","0","false","kung_fu_master","1","27000","84","","0","84","0","1","0","0","0","kung_fu_master","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","1.26220919182422","1.26220919182422","1.606011259448837","1.3640512617870024","0.2875002400832444","0.2649255792779492","17884","17884","17884","1.2511357505891705","1.2511357505891705","33800","18600","7600","0.7659431153988223","0.7659431153988223","0.7841292297288881","0.7841292297288881","5777.67634953707","","2912.37","2912.37","4745","2960","1650","767.7763171002346","0","","","89.48","","","","","","","89.48","","","","","","","","","","","100000","0.18112177227493376","","","","","","0.020862009760621004","","","","","","0","","0","","","","","",""
"peach-elevator-25140","3j8o1w46","peach-elevator-25140","finished","-","ankeshanand","","2020-06-12T09:50:13.000Z","26979","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","","0","4","nature","true","freeway","1","84","","0","50000","0","false","freeway","1","27000","84","","0","84","0","1","0","0","0","freeway","0","0","","0.5","1","0","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.7234250154823149","0.7234250154823149","1.4025744925316623","0.7827435105945661","0.3783096231601258","0.3118177110916015","22.72","22.72","22.72","0.814336917562724","0.814336917562724","27","23","20","0.7498349834983498","0.7498349834983498","0.7675675675675675","0.7675675675675675","0.980612053770501","","2044.46","2044.46","2048","2044","2041","2.3169807940507403","0","","","22.72","","","","","","","22.72","","","","","","","","","","","100000","0.5513955592043698","","","","","","0.46455277578085663","","","","","","0","","0","","","","","",""
"jolly-blaze-26089","3n017z0c","jolly-blaze-26089","finished","-","ankeshanand","","2020-06-13T01:35:22.000Z","5899","","","","","","","32","10","0.99","true","2500","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","1","4","nature","true","breakout","1","84","","0","2500","0","false","breakout","1","27000","84","","0","84","0","1","0","0","0","breakout","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","2.00097534207912","2.00097534207912","2.3906002884003854","2.07496363679241","1.5434694882798303","0.1421828203493464","23.66","23.66","23.66","109.80000000000004","109.80000000000004","392","12","7","0.054968710888610765","0.054968710888610765","0.7625","0.7625","39.356630953373035","","1644.76","1644.76","9351","840.5","440","1568.031798912254","0","","","13.88","","","","","","","13.88","","","","","","","","","","","100000","0.1983463940699585","","","","","","0.01082660248966131","","","","","","0","","0","","","","","",""
"brisk-eon-25464","1vhj5ypl","brisk-eon-25464","finished","-","ankeshanand","","2020-06-12T18:23:43.000Z","12951","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","","1","4","nature","true","kung_fu_master","1","84","","0","50000","0","false","kung_fu_master","1","27000","84","","0","84","0","1","0","0","0","kung_fu_master","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","1.3276704897803384","1.3276704897803384","1.8488458070270088","1.0105186732211175","0.3975212559301119","0.3872017895214786","16819","16819","16819","1.1755373519975014","1.1755373519975014","34700","16000","7700","0.7196619081763466","0.7196619081763466","0.7367491480482966","0.7367491480482966","6385.290831277774","","3247.7","3247.7","5423","3148","2022","864.1587180605193","0","","","125.1","","","","","","","125.1","","","","","","","","","","","100000","0.13556486450359226","","","","","","0.6842215129241347","","","","","","0","","0","","","","","",""
"copper-blaze-25385","26xr44ux","copper-blaze-25385","finished","-","ankeshanand","","2020-06-12T18:22:25.000Z","10348","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","","1","4","nature","true","road_runner","1","84","","0","50000","0","false","road_runner","1","27000","84","","0","84","0","1","0","0","0","road_runner","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","2.1673086399230512","2.1673086399230512","3.80856748693317","2.229441226537511","0.5688106110968261","0.818049122462149","5745","5745","5745","0.5979558846534911","0.5979558846534911","15300","5400","400","0.314241867857828","0.314241867857828","0.7319205974340971","0.7319205974340971","2909.8582439699703","","644.89","644.89","1219","590","303","232.37421952531653","0","","","24.04","","","","","","","24.04","","","","","","","","","","","100000","0.17900163018219173","","","","","","0.771536603409052","","","","","","0","","0","","","","","",""
"playful-cherry-26086","1uwmgmhp","playful-cherry-26086","finished","-","ankeshanand","","2020-06-13T01:35:17.000Z","5000","","","","","","","32","10","0.99","true","2500","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","1","4","nature","true","kung_fu_master","1","84","","0","2500","0","false","kung_fu_master","1","27000","84","","0","84","0","1","0","0","0","kung_fu_master","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","1.285109491029918","1.285109491029918","1.5718320809879187","1.3034109574505004","0.1891416962634995","0.1764847191198655","16525","16525","16525","1.1546679349214912","1.1546679349214912","48200","12800","3400","0.7068856875909871","0.7068856875909871","0.7236695762040769","0.7236695762040769","7930.62891579224","","2577.92","2577.92","5913","2108","1097","931.7304296844662","0","","","82.63","","","","","","","82.63","","","","","","","","","","","100000","0.21924189403546043","","","","","","0.023351079010765535","","","","","","0","","0","","","","","",""
"dandy-dragon-25990","3fim6k0s","dandy-dragon-25990","finished","-","ankeshanand","","2020-06-13T01:33:05.000Z","5218","","","","","","","32","10","0.99","true","2500","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","1","4","nature","true","bank_heist","1","84","","0","2500","0","false","bank_heist","1","27000","84","","0","84","0","1","0","0","0","bank_heist","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","4.476250542415241","4.476250542415241","4.549188335681266","4.495596826727167","3.5814376247548165","0.10766845469824392","548.9","548.9","548.9","14.529891304347826","14.529891304347826","620","550","410","1.2868832731648614","1.2868832731648614","0.7236432534849099","0.7236432534849099","33.64208673670527","","1657.59","1657.59","1903","1658.5","1261","95.22668691076048","0","","","54.24","","","","","","","54.24","","","","","","","","","","","100000","0.16664707283973693","","","","","","0.013479237378152905","","","","","","0","","0","","","","","",""
"smart-microwave-25065","ftktu0go","smart-microwave-25065","finished","-","ankeshanand","","2020-06-12T09:32:26.000Z","21343","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","","0","4","nature","true","krull","1","84","","0","50000","0","false","krull","1","27000","84","","0","84","0","1","0","0","0","krull","0","0","","0.5","1","0","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","1.388158886313955","1.388158886313955","2.2842094538880433","1.3745145879353604","0.6659387919301996","0.34009007718277","2369.11","2369.11","3456.18","0.6151655364978063","1.4823932987634625","3789","2304","1110","0.34939284096058004","0.8419483461712731","0.7223512880562062","1.7406838407494143","718.8811987387068","","1239.93","1239.93","2027","1193.5","781","260.32192589176964","0","","","205.42","","","","","","","205.42","","","","","","","","","","","100000","0.6595400299698114","","","","","","0.5069734507225454","","","","","","0","","0","","","","","",""
