"Name","ID","Name","State","Notes","User","Tags","Created","Runtime","Sweep","agent.eps_eval","agent.eps_final","agent.eps_init","algo.amortization_decay_constant","algo.amortization_loss_weight","algo.batch_size","algo.clip_grad_norm","algo.discount","algo.double_dqn","algo.eps_steps","algo.learning_rate","algo.min_steps_learn","algo.model_nce_weight","algo.model_rl_weight","algo.n_step_return","algo.nce_loss_weight","algo.pri_alpha","algo.pri_beta_steps","algo.prioritized_replay","algo.replay_ratio","algo.replay_size","algo.reward_loss_weight","algo.target_update_interval","algo.target_update_tau","alternating","amortization_decay_constant","amortization_loss_weight","async_sample","aug_prob","augmentation","batch_b","batch_size","batch_t","beluga","buffered_nce","c1","classifier","control","cosine_nce","debug","debug_cuda_idx","der","detach_model","dirichlet_alpha","dueling","dynamics_blocks","encoder","env.episodic_lives","env.game","env.grayscale","env.imagesize","env.num_img_obs","env.stack_actions","eval_augmentation","eval_env.episodic_lives","eval_env.game","eval_env.grayscale","eval_env.horizon","eval_env.imagesize","eval_env.num_img_obs","eval_env.stack_actions","eval_imagesize","eval_simulations","fasteval","film","frame_dropout","game","global_local_nce","global_nce","gpu_per_run","grayscale","hyperthread_offset","imagesize","jumps","keep_last_frame","latent_size","learn_model","local_nce","max_grad_norm","model.dueling","model.framestack","model_nce_weight","model_rl_weight","momentum_encoder","n_cpu_core","n_gpu","n_socket","n_step","n_steps","nce","nce_loss_decay_steps","nce_loss_weight","nce_loss_weight_final","nce_type","no_rl_augmentation","no_search_control","noisy_nets","norm_type","num_simulations","optim.eps","padding","q_dirichlet","replay_ratio","reward_loss_weight","run_slot","runner.log_interval_steps","runner.n_steps","sample_gpu_per_run","sampler.batch_B","sampler.batch_T","sampler.eval_max_steps","sampler.eval_max_trajectories","sampler.eval_n_envs","sampler.max_decorrelation_steps","search_epsilon","seed","set_affinity","shared_encoder","stack_actions","tag","target_augmentation","target_encoder_sn","target_update_interval","target_update_tau","time_contrastive","transition_model","virtual_loss_c","virtual_threads","visit_temp","AmortizationLoss","CumCompletedTrajs","CumEvalTime","CumReplayRatio","CumSteps","CumTime (s)","CumTrainTime","CumUpdates","DiscountedReturn","DiscountedReturnAverage","DiscountedReturnMax","DiscountedReturnMedian","DiscountedReturnMin","DiscountedReturnStd","GameScore","GameScoreAverage","GameScoreDERNormalized","GameScoreMax","GameScoreMedian","GameScoreMin","GameScoreNatureNormalized","GameScoreNormalized","GameScoreStd","Iteration","Length","LengthAverage","LengthMax","LengthMedian","LengthMin","LengthStd","ModelNCELoss","NCEAcc","NCELoss","NonzeroRewards","NonzeroRewardsAverage","NonzeroRewardsMax","NonzeroRewardsMedian","NonzeroRewardsMin","NonzeroRewardsStd","ReplayRatio","Return","ReturnAverage","ReturnMax","ReturnMedian","ReturnMin","ReturnStd","RewardLoss","StepsInEval","StepsPerSecond","TrajsInEval","UpdatesPerSecond","cum_steps","gradNorm","gradNormAverage","gradNormMax","gradNormMedian","gradNormMin","gradNormStd","loss","lossAverage","lossMax","lossMedian","lossMin","lossStd","modelGradNorm","modelLoss","modelRLLoss","tdAbsErr","tdAbsErrAverage","tdAbsErrMax","tdAbsErrMedian","tdAbsErrMin","tdAbsErrStd"
"silver-serenity-8605","2gcds7qn","silver-serenity-8605","finished","NCE / classifier fixes","ankeshanand","","2020-05-22T06:27:32.000Z","6302","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","20","","0.5","100000","true","32","1000000","","2000","","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","frostbite","1","84","","0","0","false","frostbite","1","27000","84","","0","84","0","","0","0","frostbite","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","","100000","0","","1","","custom","","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","","0","","1","3","0.5","0","","","","","","","","","7.341395931836419","7.686333004762112","7.414628948257755","4.877797637259229","0.33918490775270854","","1367.7","","2680","1510","220","","0.3050708513877503","615.9965178473009","","","788.07","1013","844","537","126.92377673233648","0","","","","","","","","","","","","","","","","","","","","","100000","0.5111457198008895","","","","","","0.6665348704896867","","","","","","0","","0","","","","","",""
"swept-bee-8601","6b7605hg","swept-bee-8601","finished","NCE / classifier fixes","ankeshanand","","2020-05-22T06:27:31.000Z","5310","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","20","","0.5","100000","true","32","1000000","","2000","","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","pong","1","84","","0","0","false","pong","1","27000","84","","0","84","0","","0","0","pong","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","","100000","0","","1","","custom","","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","123","","0","0","","0","","2000","","0","","1","3","0.5","0","","","","","","","","","-0.6675251941919025","-0.10161440578691536","-0.7699121001158289","-1.0609881424412713","0.3439655671508522","","-17.86","","-6","-21","-21","","0.08045325779036827","4.4181896745160225","","","2574.69","4315","2438","2315","306.4729904901899","0","","","","","","","","","","","","","","","","","","","","","100000","0.5637682047888637","","","","","","0.6444499678984285","","","","","","0","","0","","","","","",""
"woven-plant-8601","356hs6qt","woven-plant-8601","finished","NCE / classifier fixes","ankeshanand","","2020-05-22T06:27:31.000Z","4451","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","20","","0.5","100000","true","32","1000000","","2000","","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","kangaroo","1","84","","0","0","false","kangaroo","1","27000","84","","0","84","0","","0","0","kangaroo","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","","100000","0","","1","","custom","","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","","0","","1","3","0.5","0","","","","","","","","","0.23870292448649105","0.28898703636126316","0.2387220262203832","0.2238190353913115","0.007949400371438155","","2352","","2800","2400","1600","","0.771035869929601","271.47007201531443","","","1077.22","1216","1066","841","81.66658802717302","0","","","","","","","","","","","","","","","","","","","","","100000","0.21644643353521825","","","","","","0.36889823016375306","","","","","","0","","0","","","","","",""
"deft-smoke-8599","2oh4z4y8","deft-smoke-8599","finished","NCE / classifier fixes","ankeshanand","","2020-05-22T06:27:31.000Z","7291","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","20","","0.5","100000","true","32","1000000","","2000","","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","kangaroo","1","84","","0","0","false","kangaroo","1","27000","84","","0","84","0","","0","0","kangaroo","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","","100000","0","","1","","custom","","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","420","","0","0","","0","","2000","","0","","1","3","0.5","0","","","","","","","","","0.2152349957232303","0.253153915575327","0.21779755707613224","0.1538991631190518","0.02460617688511892","","1033","","2000","1000","400","","0.32886356017432117","415.2240359131441","","","703.1","934","667.5","609","78.68729249376928","0","","","","","","","","","","","","","","","","","","","","","100000","0.1798562102742493","","","","","","0.35357591658830645","","","","","","0","","0","","","","","",""
"smooth-moon-8598","295frhki","smooth-moon-8598","finished","NCE / classifier fixes","ankeshanand","","2020-05-22T06:27:31.000Z","8048","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","20","","0.5","100000","true","32","1000000","","2000","","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","kangaroo","1","84","","0","0","false","kangaroo","1","27000","84","","0","84","0","","0","0","kangaroo","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","","100000","0","","1","","custom","","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","444","","0","0","","0","","2000","","0","","1","3","0.5","0","","","","","","","","","0.25177805179354357","0.2826858335765761","0.2580714771030699","0","0.031090134260061263","","4790","","7200","4800","0","","1.588333892054978","1565.2156400956387","","","1832","2578","1872","468","471.2001697792563","0","","","","","","","","","","","","","","","","","","","","","100000","0.21307852170541883","","","","","","0.3867895507507026","","","","","","0","","0","","","","","",""
"logical-bush-8596","7ap4cb3p","logical-bush-8596","finished","NCE / classifier fixes","ankeshanand","","2020-05-22T06:27:30.000Z","4998","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","20","","0.5","100000","true","32","1000000","","2000","","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","pong","1","84","","0","0","false","pong","1","27000","84","","0","84","0","","0","0","pong","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","","100000","0","","1","","custom","","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","","0","","1","3","0.5","0","","","","","","","","","-0.033206884224104415","0.11485397006651583","0.09315616268415015","-0.21103638344216857","0.1502522086027409","","-16.09","","-10","-18","-20","","0.13059490084985836","3.1276029159725502","","","2556.63","4931","2949","1400","819.5315327063383","0","","","","","","","","","","","","","","","","","","","","","100000","0.5318240837283432","","","","","","0.6135377721011639","","","","","","0","","0","","","","","",""
"skilled-pyramid-8595","3uwl9gbt","skilled-pyramid-8595","finished","NCE / classifier fixes","ankeshanand","","2020-05-22T06:27:30.000Z","2858","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","20","","0.5","100000","true","32","1000000","","2000","","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","asterix","1","84","","0","0","false","asterix","1","27000","84","","0","84","0","","0","0","asterix","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","","100000","0","","1","","custom","","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","","0","","1","3","0.5","0","","","","","","","","","4.969983784985249","7.569499780788167","5.30133465397024","2.653383850233075","1.0575815165815252","","396","","700","350","150","","0.022427742876780052","122.61321299109652","","","273.46","379","273","171","52.959875377496886","0","","","","","","","","","","","","","","","","","","","","","100000","0.4070949654966593","","","","","","0.8970238911256194","","","","","","0","","0","","","","","",""
"true-firefly-8594","3l2ac7on","true-firefly-8594","finished","NCE / classifier fixes","ankeshanand","","2020-05-22T06:27:30.000Z","5916","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","20","","0.5","100000","true","32","1000000","","2000","","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","chopper_command","1","84","","0","0","false","chopper_command","1","27000","84","","0","84","0","","0","0","chopper_command","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","","100000","0","","1","","custom","","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","","0","","1","3","0.5","0","","","","","","","","","2.759414344818853","3.1880792505127906","2.722250181780183","2.099353643897054","0.2779124158668375","","1007.920792079208","","1500","1100","500","","0.02994173337781412","272.38701656909456","","","379.84158415841586","533","413","246","86.14927554366528","0","","","","","","","","","","","","","","","","","","","","","100000","0.15159352789595723","","","","","","0.45565508629381657","","","","","","0","","0","","","","","",""
"zesty-dawn-8596","2pfptez3","zesty-dawn-8596","finished","NCE / classifier fixes","ankeshanand","","2020-05-22T06:27:30.000Z","5785","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","20","","0.5","100000","true","32","1000000","","2000","","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","qbert","1","84","","0","0","false","qbert","1","27000","84","","0","84","0","","0","0","qbert","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","","100000","0","","1","","custom","","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","","0","","1","3","0.5","0","","","","","","","","","3.166430153045041","3.3121418876306716","3.181630281811891","1.2067960481268116","0.21275235092202713","","149.75","","150","150","125","","-0.0010646221907893256","2.48746859276655","","","446.32","517","460","356","55.37686881722369","0","","","","","","","","","","","","","","","","","","","","","100000","0.23958022128287704","","","","","","0.4408220321696252","","","","","","0","","0","","","","","",""
"warm-field-8592","kj6pxnog","warm-field-8592","finished","NCE / classifier fixes","ankeshanand","","2020-05-22T06:27:29.000Z","6308","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","20","","0.5","100000","true","32","1000000","","2000","","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","bank_heist","1","84","","0","0","false","bank_heist","1","27000","84","","0","84","0","","0","0","bank_heist","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","","100000","0","","1","","custom","","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","444","","0","0","","0","","2000","","0","","1","3","0.5","0","","","","","","","","","2.963636569374724","3.1551942763182477","3.01443761428365","2.7617833266952845","0.11184086553160874","","91.4","","150","90","70","","0.10447963188523482","23.022597594537416","","","647.1","883","661","518","105.45477703736329","0","","","","","","","","","","","","","","","","","","","","","100000","0.2626349425602704","","","","","","0.5083860150188207","","","","","","0","","0","","","","","",""
"exalted-dawn-8590","jn57ffsh","exalted-dawn-8590","finished","NCE / classifier fixes","ankeshanand","","2020-05-22T06:27:29.000Z","5408","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","20","","0.5","100000","true","32","1000000","","2000","","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","bank_heist","1","84","","0","0","false","bank_heist","1","27000","84","","0","84","0","","0","0","bank_heist","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","","100000","0","","1","","custom","","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","","0","","1","3","0.5","0","","","","","","","","","1.3987219954270296","1.4500143439473097","1.3987477584029138","1.3470611973481028","0.015263489400566675","","76.3","","110","70","30","","0.08404384896467722","24.603048591587186","","","708.7","1151","679","531","125.95733404609672","0","","","","","","","","","","","","","","","","","","","","","100000","0.24454257681928576","","","","","","0.4721928565740585","","","","","","0","","0","","","","","",""
"stilted-gorge-8593","32icunh3","stilted-gorge-8593","finished","NCE / classifier fixes","ankeshanand","","2020-05-22T06:27:29.000Z","4314","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","20","","0.5","100000","true","32","1000000","","2000","","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","frostbite","1","84","","0","0","false","frostbite","1","27000","84","","0","84","0","","0","0","frostbite","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","","100000","0","","1","","custom","","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","123","","0","0","","0","","2000","","0","","1","3","0.5","0","","","","","","","","","6.906145490593877","7.24006196023402","6.923206338912241","6.178164896316665","0.1847891412813187","","269.1","","270","270","240","","0.04775734863567163","4.493328387732194","","","501.43","561","498","460","13.983744133814806","0","","","","","","","","","","","","","","","","","","","","","100000","0.4341667404405773","","","","","","0.6803957697793841","","","","","","0","","0","","","","","",""
"whole-sponge-8591","1hdou3fi","whole-sponge-8591","finished","NCE / classifier fixes","ankeshanand","","2020-05-22T06:27:29.000Z","5656","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","20","","0.5","100000","true","32","1000000","","2000","","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","alien","1","84","","0","0","false","alien","1","27000","84","","0","84","0","","0","0","alien","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","","100000","0","","1","","custom","","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","","0","","1","3","0.5","0","","","","","","","","","16.220657461571136","17.81287672170657","16.10905253929358","15.02849233084642","0.6383293558093496","","642.6","","1180","630","430","","0.060116813287149094","139.8615029234278","","","565.8","863","569","352","118.57377450347104","0","","","","","","","","","","","","","","","","","","","","","100000","0.6339928757108748","","","","","","0.5258595462471247","","","","","","0","","0","","","","","",""
"floral-dew-8588","7inggyjx","floral-dew-8588","finished","NCE / classifier fixes","ankeshanand","","2020-05-22T06:27:28.000Z","6950","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","20","","0.5","100000","true","32","1000000","","2000","","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","private_eye","1","84","","0","0","false","private_eye","1","27000","84","","0","84","0","","0","0","private_eye","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","","100000","0","","1","","custom","","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","","0","","1","3","0.5","0","","","","","","","","","0.478401784603376","0.5151371174238033","0.4849913702741629","0.37723664692350434","0.0301687685388066","","100","","100","100","100","","0.0010798546006694808","0","","","2693.98","2698","2694","2690","2.0975223479143197","0","","","","","","","","","","","","","","","","","","","","","100000","0.09307484565377236","","","","","","0.11702411203980446","","","","","","0","","0","","","","","",""
"swept-water-8586","3pbtfyyk","swept-water-8586","finished","NCE / classifier fixes","ankeshanand","","2020-05-22T06:27:28.000Z","7140","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","20","","0.5","100000","true","32","1000000","","2000","","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","seaquest","1","84","","0","0","false","seaquest","1","27000","84","","0","84","0","","0","0","seaquest","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","","100000","0","","1","","custom","","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","","0","","1","3","0.5","0","","","","","","","","","1.2908347078923377","1.4365493869557024","1.3090959109309643","1.1333247366126582","0.07747725612520082","","399.2","","580","400","220","","0.00787876045281437","105.7892244040006","","","1128.38","1529","1180.5","649","232.19994745908105","0","","","","","","","","","","","","","","","","","","","","","100000","0.3923491069667041","","","","","","0.5393017606779933","","","","","","0","","0","","","","","",""
"honest-bush-8585","2h9kspvq","honest-bush-8585","finished","NCE / classifier fixes","ankeshanand","","2020-05-22T06:27:28.000Z","10920","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","20","","0.5","100000","true","32","1000000","","2000","","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","battle_zone","1","84","","0","0","false","battle_zone","1","27000","84","","0","84","0","","0","0","battle_zone","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","","100000","0","","1","","custom","","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","123","","0","0","","0","","2000","","0","","1","3","0.5","0","","","","","","","","","1.0052213331571531","1.8175818585285144","1.0334090154277735","0.11806118260406331","0.2816977239277126","","13640","","26000","14000","3000","","0.32388198980690547","5166.2752539910225","","","1923.78","2909","1863.5","1005","514.7606546736065","0","","","","","","","","","","","","","","","","","","","","","100000","0.21868947826847435","","","","","","0.45636157048493625","","","","","","0","","0","","","","","",""
"dulcet-sun-8588","1lzhm8kk","dulcet-sun-8588","finished","NCE / classifier fixes","ankeshanand","","2020-05-22T06:27:28.000Z","6309","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","20","","0.5","100000","true","32","1000000","","2000","","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","boxing","1","84","","0","0","false","boxing","1","27000","84","","0","84","0","","0","0","boxing","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","","100000","0","","1","","custom","","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","123","","0","0","","0","","2000","","0","","1","3","0.5","0","","","","","","","","","-0.22349348113683923","1.3601109247122478","-0.017603519900587096","-3.774890831541148","1.18343238260069","","-1.36","","13","-1","-18","","-0.12166666666666669","5.510934584986471","","","1781.7","1786","1781","1778","2.4186773244895647","0","","","","","","","","","","","","","","","","","","","","","100000","0.7200313924640417","","","","","","0.971036501339078","","","","","","0","","0","","","","","",""
"jumping-field-8586","1f07zsk1","jumping-field-8586","finished","NCE / classifier fixes","ankeshanand","","2020-05-22T06:27:28.000Z","4465","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","20","","0.5","100000","true","32","1000000","","2000","","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","ms_pacman","1","84","","0","0","false","ms_pacman","1","27000","84","","0","84","0","","0","0","ms_pacman","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","","100000","0","","1","","custom","","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","123","","0","0","","0","","2000","","0","","1","3","0.5","0","","","","","","","","","11.831800684852176","12.924861910703394","12.088172526338106","9.694726427956784","0.8346915438861494","","870.5","","2300","790","710","","0.08476438451003115","226.63792709959205","","","634.66","872","697.5","492","115.5932714304773","0","","","","","","","","","","","","","","","","","","","","","100000","0.7073584360279143","","","","","","0.5991945941843092","","","","","","0","","0","","","","","",""
"unique-smoke-8584","3sd4eu1m","unique-smoke-8584","finished","NCE / classifier fixes","ankeshanand","","2020-05-22T06:27:27.000Z","4807","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","20","","0.5","100000","true","32","1000000","","2000","","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","qbert","1","84","","0","0","false","qbert","1","27000","84","","0","84","0","","0","0","qbert","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","","100000","0","","1","","custom","","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","420","","0","0","","0","","2000","","0","","1","3","0.5","0","","","","","","","","","3.2195942147494554","3.339305564325268","3.2077236012616503","3.0980328437673004","0.07727481421591358","","150","","150","150","150","","-0.001045812611446758","0","","","357.85","377","358.5","338","12.432517846357593","0","","","","","","","","","","","","","","","","","","","","","100000","0.2919737297952175","","","","","","0.4861090706944466","","","","","","0","","0","","","","","",""
"glamorous-sound-8580","2wq5z97m","glamorous-sound-8580","finished","NCE / classifier fixes","ankeshanand","","2020-05-22T06:27:27.000Z","4639","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","20","","0.5","100000","true","32","1000000","","2000","","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","hero","1","84","","0","0","false","hero","1","27000","84","","0","84","0","","0","0","hero","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","","100000","0","","1","","custom","","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","420","","0","0","","0","","2000","","0","","1","3","0.5","0","","","","","","","","","12.269542583932392","12.830908271090848","12.212043872907866","11.764036246548812","0.32081360074241266","","3135","","3135","3135","3135","","0.07073967932240247","0","","","379.39","384","379","374","2.671684861655656","0","","","","","","","","","","","","","","","","","","","","","100000","0.22753209919817743","","","","","","0.41064844353124497","","","","","","0","","0","","","","","",""
"pretty-snowflake-8579","1fdyv19l","pretty-snowflake-8579","finished","NCE / classifier fixes","ankeshanand","","2020-05-22T06:27:27.000Z","4971","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","20","","0.5","100000","true","32","1000000","","2000","","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","alien","1","84","","0","0","false","alien","1","27000","84","","0","84","0","","0","0","alien","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","","100000","0","","1","","custom","","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","88","","0","0","","0","","2000","","0","","1","3","0.5","0","","","","","","","","","17.964247502668684","20.41243310775705","17.99156620265623","6.119123986141254","1.647716630017542","","878.5","","1390","800","520","","0.09430571457557356","308.98988656588745","","","761.65","1050","798","485","190.095679856224","0","","","","","","","","","","","","","","","","","","","","","100000","0.7337067383103073","","","","","","0.6408238484069705","","","","","","0","","0","","","","","",""
"upbeat-sound-8572","tlpz9b9s","upbeat-sound-8572","finished","NCE / classifier fixes","ankeshanand","","2020-05-22T06:27:26.000Z","7270","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","20","","0.5","100000","true","32","1000000","","2000","","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","freeway","1","84","","0","0","false","freeway","1","27000","84","","0","84","0","","0","0","freeway","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","","100000","0","","1","","custom","","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","","0","","1","3","0.5","0","","","","","","","","","1.3731088361923511","1.432687162096739","1.385656337612635","0.7666142573460335","0.06790952433286389","","31.7","","32","32","30","","1.0709459459459458","0.4795831523312719","","","2044.36","2048","2045","2041","2.19326241020084","0","","","","","","","","","","","","","","","","","","","","","100000","0.21677986927255988","","","","","","0.402038405571878","","","","","","0","","0","","","","","",""
"sunny-moon-8577","3d593ins","sunny-moon-8577","finished","NCE / classifier fixes","ankeshanand","","2020-05-22T06:27:26.000Z","6020","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","1600","","","20","","0.5","100000","true","32","1000000","","2000","","","0","0","false","1","[""none""]","1","32","","false","0","1.25","bilinear","false","0","true","0","","1","0.25","0","4","nature","true","amidar","1","84","","0","0","false","amidar","1","27000","84","","0","84","0","","0","0","amidar","0","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","","100000","0","","1","","custom","","0","1","in","0","0.00015","valid","0","32","1","","1000000","50000000","","16","2","2000000","100","100","1000","0.01","101","","0","0","","0","","2000","","0","","1","3","0.5","0","","","","","","","","","4.406414809679781","4.745154466515379","4.411805404643852","3.0081665985673873","0.23487467082598373","","96.3","","133","93","60","","0.05280970998424461","28.63546751844642","","","796.24","1140","724","656","106.0465105507956","0","","","","","","","","","","","","","","","","","","","","","100000","0.3660109755881131","","","","","","0.8754365173608064","","","","","","0","","0","","","","","",""
