"Name","ID","Name","State","Notes","User","Tags","Created","Runtime","Sweep","agent.eps_eval","agent.eps_final","agent.eps_init","algo.amortization_decay_constant","algo.amortization_loss_weight","algo.batch_size","algo.clip_grad_norm","algo.discount","algo.double_dqn","algo.eps_steps","algo.learning_rate","algo.min_steps_learn","algo.model_nce_weight","algo.model_rl_weight","algo.n_step_return","algo.nce_loss_weight","algo.pri_alpha","algo.pri_beta_steps","algo.prioritized_replay","algo.replay_ratio","algo.replay_size","algo.reward_loss_weight","algo.target_update_interval","algo.target_update_tau","alternating","amortization_decay_constant","amortization_loss_weight","async_sample","aug_prob","augmentation","batch_b","batch_size","batch_t","beluga","buffered_nce","c1","classifier","control","cosine_nce","debug","debug_cuda_idx","der","detach_model","dirichlet_alpha","dueling","dynamics_blocks","encoder","env.episodic_lives","env.game","env.grayscale","env.imagesize","env.num_img_obs","env.stack_actions","eval_augmentation","eval_env.episodic_lives","eval_env.game","eval_env.grayscale","eval_env.horizon","eval_env.imagesize","eval_env.num_img_obs","eval_env.stack_actions","eval_imagesize","eval_simulations","fasteval","film","frame_dropout","game","global_local_nce","global_nce","gpu_per_run","grayscale","hyperthread_offset","imagesize","jumps","keep_last_frame","latent_size","learn_model","local_nce","max_grad_norm","model.dueling","model.framestack","model_nce_weight","model_rl_weight","momentum_encoder","n_cpu_core","n_gpu","n_socket","n_step","n_steps","nce","nce_loss_decay_steps","nce_loss_weight","nce_loss_weight_final","nce_type","no_rl_augmentation","no_search_control","noisy_nets","norm_type","num_simulations","optim.eps","padding","q_dirichlet","replay_ratio","reward_loss_weight","run_slot","runner.log_interval_steps","runner.n_steps","sample_gpu_per_run","sampler.batch_B","sampler.batch_T","sampler.eval_max_steps","sampler.eval_max_trajectories","sampler.eval_n_envs","sampler.max_decorrelation_steps","search_epsilon","seed","set_affinity","shared_encoder","stack_actions","tag","target_augmentation","target_encoder_sn","target_update_interval","target_update_tau","time_contrastive","transition_model","virtual_loss_c","virtual_threads","visit_temp","AmortizationLoss","CumCompletedTrajs","CumEvalTime","CumReplayRatio","CumSteps","CumTime (s)","CumTrainTime","CumUpdates","DiscountedReturn","DiscountedReturnAverage","DiscountedReturnMax","DiscountedReturnMedian","DiscountedReturnMin","DiscountedReturnStd","GameScore","GameScoreAverage","GameScoreBest","GameScoreDERNormalized","GameScoreDERNormalizedBest","GameScoreMax","GameScoreMedian","GameScoreMin","GameScoreNatureNormalized","GameScoreNatureNormalizedBest","GameScoreNormalized","GameScoreNormalizedBest","GameScoreStd","Iteration","Length","LengthAverage","LengthMax","LengthMedian","LengthMin","LengthStd","ModelNCELoss","NCEAcc","NCELoss","NonzeroRewards","NonzeroRewardsAverage","NonzeroRewardsMax","NonzeroRewardsMedian","NonzeroRewardsMin","NonzeroRewardsStd","ReplayRatio","Return","ReturnAverage","ReturnMax","ReturnMedian","ReturnMin","ReturnStd","RewardLoss","StepsInEval","StepsPerSecond","TrajsInEval","UpdatesPerSecond","cum_steps","gradNorm","gradNormAverage","gradNormMax","gradNormMedian","gradNormMin","gradNormStd","loss","lossAverage","lossMax","lossMedian","lossMin","lossStd","modelGradNorm","modelLoss","modelRLLoss","tdAbsErr","tdAbsErrAverage","tdAbsErrMax","tdAbsErrMedian","tdAbsErrMin","tdAbsErrStd"
"worldly-oath-20624","moab6y9s","worldly-oath-20624","finished","-","maxa-schwarzer","","2020-06-04T22:24:12.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","qbert","1","84","","0","0","false","qbert","1","27000","84","","0","84","0","1","0","0","qbert","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","ln","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","447","","0","0","one-way-gl","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","4.295317286872221","4.295317286872221","4.472300551643702","4.296074065429739","4.1038690304066465","0.1065133370647094","350","350","350.25","0.188169868554095","0.188422649140546","350","350","350","0.017839169486488816","0.017863133980694203","0.014001850862607308","0.014020660441949877","0","","297.35","297.35","302","297","293","2.582150266735072","0","","","14","","","","","","","14","","","","","","","","","","","100000","1.9248990890905264","","","","","","0.7023122060209512","","","","","","0","","0","","","","","",""
"grateful-snow-20623","z3hoy47w","grateful-snow-20623","finished","-","maxa-schwarzer","","2020-06-04T22:24:08.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","freeway","1","84","","0","0","false","freeway","1","27000","84","","0","84","0","1","0","0","freeway","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","ln","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","448","","0","0","one-way-gl","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","1.331092547286192","1.331092547286192","1.4238813045573628","1.3328077528078217","1.2568820344503475","0.03840572684162549","28.61","28.61","29.37","1.0254480286738352","1.0526881720430108","31","29","25","0.944224422442244","0.9693069306930692","0.966554054054054","0.9922297297297296","1.515882581204758","","2044.52","2044.52","2048","2044","2040","2.160925727552893","0","","","28.61","","","","","","","28.61","","","","","","","","","","","100000","1.3424776215732095","","","","","","0.49755271990075706","","","","","","0","","0","","","","","",""
"eager-music-20622","benxekg9","eager-music-20622","finished","-","maxa-schwarzer","","2020-06-04T22:24:03.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","bank_heist","1","84","","0","0","false","bank_heist","1","27000","84","","0","84","0","1","0","0","bank_heist","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","ln","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","448","","0","0","one-way-gl","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","2.626813378302091","2.626813378302091","2.8544739821783067","2.5982209519146897","2.395619426870645","0.14141875374658772","106.8","106.8","106.8","2.516304347826087","2.516304347826087","150","100","60","0.22286401925391097","0.22286401925391097","0.1253214237379889","0.1253214237379889","14.483093592185336","","1566.3","1566.3","8871","753","541","1618.5699892188782","0","","","9.53","","","","","","","9.53","","","","","","","","","","","100000","0.4670924691002816","","","","","","0.5156260416068137","","","","","","0","","0","","","","","",""
"magic-wood-20621","k0350ynq","magic-wood-20621","finished","-","maxa-schwarzer","","2020-06-04T22:23:59.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","bank_heist","1","84","","0","0","false","bank_heist","1","27000","84","","0","84","0","1","0","0","bank_heist","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","ln","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","447","","0","0","one-way-gl","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","2.4999750568438692","2.4999750568438692","3.1686467425263167","2.5686932510942397","2.228140940857246","0.19805739728358351","205.1","205.1","240","5.187500000000001","6.1358695652173925","290","210","110","0.4594464500601685","0.5434416365824308","0.2583570171877115","0.3055893896332386","35.05695366114974","","3100.28","3100.28","9976","2471","721","1954.118159579917","0","","","15.21","","","","","","","15.21","","","","","","","","","","","100000","0.6072254693649709","","","","","","0.6294980365522206","","","","","","0","","0","","","","","",""
"likely-sea-20620","myx5b5vr","likely-sea-20620","finished","-","maxa-schwarzer","","2020-06-04T22:23:54.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","bank_heist","1","84","","0","0","false","bank_heist","1","27000","84","","0","84","0","1","0","0","bank_heist","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","ln","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","446","","0","0","one-way-gl","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","3.559928403690422","3.559928403690422","4.025360727230025","3.758669375094948","2.3057042365641465","0.3887925323106646","124.2","124.2","124.2","2.989130434782609","2.989130434782609","160","120","60","0.2647412755716005","0.2647412755716005","0.1488699418053864","0.1488699418053864","13.204544672195247","","1105.85","1105.85","5354","765","569","1000.4284119815868","0","","","12.21","","","","","","","12.21","","","","","","","","","","","100000","0.5077476334627717","","","","","","0.5487711350053549","","","","","","0","","0","","","","","",""
"confused-totem-20619","0ql12v4o","confused-totem-20619","finished","-","maxa-schwarzer","","2020-06-04T22:23:50.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","road_runner","1","84","","0","0","false","road_runner","1","27000","84","","0","84","0","1","0","0","road_runner","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","ln","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","one-way-gl","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","4.2941001750552195","4.2941001750552195","7.741743578595191","4.377868027164174","1.1097865312482844","1.1458873733134844","6315","6315","6711","0.6574020962611462","0.6987015695885697","10700","6800","600","0.34548244772683673","0.3671864295305692","0.8046850067019851","0.8552371226144124","1992.0529611433528","","500.73","500.73","1008","477","180","163.92631606914125","0","","","28.2","","","","","","","28.2","","","","","","","","","","","100000","3.1217458949118853","","","","","","0.8974680299460888","","","","","","0","","0","","","","","",""
"fine-leaf-20618","m4alnigu","fine-leaf-20618","finished","-","maxa-schwarzer","","2020-06-04T22:23:46.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","qbert","1","84","","0","0","false","qbert","1","27000","84","","0","84","0","1","0","0","qbert","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","ln","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","445","","0","0","one-way-gl","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","6.501614252623504","6.501614252623504","6.882127134301248","6.537475959554784","5.987366493369887","0.22001834790595873","747","747","747","0.5895854398382204","0.5895854398382204","800","725","650","0.055894786284640674","0.055894786284640674","0.04387146285860463","0.04387146285860463","31.080540535840107","","431.59","431.59","511","407","364","36.72113696496883","0","","","18.67","","","","","","","18.67","","","","","","","","","","","100000","1.7358665245592595","","","","","","0.8609574719160795","","","","","","0","","0","","","","","",""
"olive-grass-20613","80txvvcl","olive-grass-20613","finished","-","maxa-schwarzer","","2020-06-04T16:29:04.000Z","4","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","demon_attack","1","84","","0","0","false","demon_attack","1","27000","84","","0","84","0","1","0","0","demon_attack","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","ln","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","448","","0","0","one-way-gl","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","1.8123645994133764","1.8123645994133764","3.159914347025595","1.7743272222343252","0.4121914272613596","0.5662827721665954","204.65","204.65","242.85","0.14765383534700763","0.2549873559988761","1200","175","60","0.00549749448158261","0.009493770203684524","0.028891088020232013","0.04989279234702292","140.59206058664907","","1025.84","1025.84","3154","837","328","512.9137104815974","0","","","17.9","","","","","","","17.9","","","","","","","","","","","100000","3.5207304080873727","","","","","","0.7284403913803399","","","","","","0","","0","","","","","",""
"dark-sky-20612","g58lsdho","dark-sky-20612","finished","-","maxa-schwarzer","","2020-06-04T16:28:54.000Z","5","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","boxing","1","84","","0","0","false","boxing","1","27000","84","","0","84","0","1","0","0","boxing","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","ln","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","447","","0","0","one-way-gl","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","-0.4349316331855335","-0.4349316331855335","2.126654692322662","-0.2454616355615823","-5.33781594890614","1.496977453881808","2.38","2.38","2.38","22.799999999999997","22.799999999999997","18","2","-32","0.031799163179916316","0.031799163179916316","0.18999999999999995","0.18999999999999995","7.644318151411543","","1781.39","1781.39","1785","1781","1777","2.34049140139416","0","","","58.57","","","","","","","4.35","","","","","","","","","","","100000","2.193315477848053","","","","","","0.9094473496228456","","","","","","0","","0","","","","","",""
"vital-wood-20611","yq8uzke2","vital-wood-20611","finished","-","maxa-schwarzer","","2020-06-04T16:28:47.000Z","4","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","kung_fu_master","1","84","","0","0","false","kung_fu_master","1","27000","84","","0","84","0","1","0","0","kung_fu_master","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","ln","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","446","","0","0","one-way-gl","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","1.2045293439330598","1.2045293439330598","1.4783650461109843","1.3893995700864612","0.4319702288433635","0.3911110727538782","10011","10011","10619","0.6599414814756709","0.7076348632345212","15500","10100","3200","0.3881967515688446","0.4162513842746401","0.39799794685476125","0.4267609031946751","1877.226411491166","","2389.41","2389.41","3289","2332","1418","326.2520220626992","0","","","97.75","","","","","","","97.75","","","","","","","","","","","100000","1.08148736692667","","","","","","0.8882248220682144","","","","","","0","","0","","","","","",""
"autumn-grass-20610","hsqrwhye","autumn-grass-20610","finished","-","maxa-schwarzer","","2020-06-04T16:28:40.000Z","4","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","krull","1","84","","0","0","false","krull","1","27000","84","","0","84","0","1","0","0","krull","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","ln","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","445","","0","0","one-way-gl","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","1.8151001430989544","1.8151001430989544","2.435354756664568","1.6959453786566243","1.183319410730426","0.33702066530928526","3382.66","3382.66","3493.53","1.423741523733546","1.5121898683685682","5322","3416.5","1899","0.8086361576801087","0.8588717716357047","1.6718126463700234","1.7756721311475412","734.3863726949187","","1351.44","1351.44","2236","1411.5","843","231.16164560757048","0","","","294.84","","","","","","","294.84","","","","","","","","","","","100000","1.3524134495720268","","","","","","0.2757294929806143","","","","","","0","","0","","","","","",""
"ruby-firefly-20609","3cvvmqso","ruby-firefly-20609","finished","-","maxa-schwarzer","","2020-06-04T16:28:33.000Z","4","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","gopher","1","84","","0","0","false","gopher","1","27000","84","","0","84","0","1","0","0","gopher","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","ln","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","one-way-gl","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","0.6750236251925869","0.6750236251925869","0.8119497246900654","0.7230934825919759","0.4662187067898996","0.11944919042576424","292.6","292.6","345.8","0.380848748639826","0.9597388465723614","700","280","80","0.004236057319907049","0.010674864446165762","0.01624205299549863","0.040929973548656545","154.93624495256103","","1851.76","1851.76","7108","1196","575","1388.9382644307846","0","","","12.71","","","","","","","12.71","","","","","","","","","","","100000","1.4656684069380164","","","","","","0.7027659015007317","","","","","","0","","0","","","","","",""
"firm-river-20608","zrt5l6vr","firm-river-20608","finished","-","maxa-schwarzer","","2020-06-04T16:28:23.000Z","5","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","breakout","1","84","","0","0","false","breakout","1","27000","84","","0","84","0","1","0","0","breakout","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","ln","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","445","","0","0","one-way-gl","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","1.919102176892083","1.919102176892083","2.054923553321797","1.9346697339890393","1.752927113471545","0.08119983681971155","6.79","6.79","8.95","25.450000000000006","36.25000000000001","8","7","6","0.01274092615769712","0.018147684605757195","0.1767361111111111","0.25173611111111105","0.828190799272728","","367.07","367.07","425","377","317","38.86264401710208","0","","","6.79","","","","","","","6.79","","","","","","","","","","","100000","1.9432947378754617","","","","","","0.48581583522930744","","","","","","0","","0","","","","","",""
"laced-bee-20607","m2bettea","laced-bee-20607","finished","-","maxa-schwarzer","","2020-06-04T16:28:17.000Z","4","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","frostbite","1","84","","0","0","false","frostbite","1","27000","84","","0","84","0","1","0","0","frostbite","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","ln","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","445","","0","0","one-way-gl","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","7.1855562350299635","7.1855562350299635","7.422332281430252","7.191137444027562","6.9032860247587005","0.15870929600160727","252.1","252.1","261.5","0.23315868263473052","0.2448852295409182","260","250","220","0.710376282782212","0.7461041429114404","0.04377561775383534","0.04597728071202717","6.048966853934646","","502.54","502.54","562","507","411","36.94574941721984","0","","","25.21","","","","","","","25.21","","","","","","","","","","","100000","1.0011428475365045","","","","","","0.8303573128804564","","","","","","0","","0","","","","","",""
"astral-violet-20606","ui03csy2","astral-violet-20606","finished","-","maxa-schwarzer","","2020-06-04T16:28:11.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","demon_attack","1","84","","0","0","false","demon_attack","1","27000","84","","0","84","0","1","0","0","demon_attack","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","ln","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","446","","0","0","one-way-gl","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","1.7781783218487126","1.7781783218487126","2.5908098331931098","1.807545241743964","0.8520804361491331","0.4390326877731476","160.25","160.25","459.25","0.022899690924416988","0.8630233211576286","385","130","50","0.0008526085637468753","0.032132358325748775","0.0044807301116059186","0.1688657980097861","90.80852107594308","","733.56","733.56","1941","637","282","357.10856388499","0","","","14.8","","","","","","","14.8","","","","","","","","","","","100000","3.5430267594248055","","","","","","0.7675594044908881","","","","","","0","","0","","","","","",""
"pleasant-paper-20605","b7p1c9jv","pleasant-paper-20605","finished","-","maxa-schwarzer","","2020-06-04T16:28:06.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","kangaroo","1","84","","0","0","false","kangaroo","1","27000","84","","0","84","0","1","0","0","kangaroo","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","ln","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","448","","0","0","one-way-gl","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","0.4160295688803113","0.4160295688803113","0.5092846169872054","0.4794813572887452","0.1823147050862676","0.11835248276892968","1330","1330","1330","1.7571841055960402","1.7571841055960402","1800","1400","600","0.19108851674641147","0.19108851674641147","0.4284277572913175","0.4284277572913175","447.548880012005","","639.18","639.18","682","673","411","60.83278392445967","0","","","6.65","","","","","","","6.65","","","","","","","","","","","100000","1.871740271216631","","","","","","0.4552941583670676","","","","","","0","","0","","","","","",""
"easy-violet-20604","93v89tfr","easy-violet-20604","finished","-","maxa-schwarzer","","2020-06-04T16:27:59.000Z","4","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","ms_pacman","1","84","","0","0","false","ms_pacman","1","27000","84","","0","84","0","1","0","0","ms_pacman","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","ln","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","446","","0","0","one-way-gl","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","13.157892789524867","13.157892789524867","14.018513007744406","13.20524412907108","9.202580187628744","0.6384387204831486","926.1","926.1","1901.1","0.6900089206066012","1.777207850133809","1390","930","570","0.30882866696611266","0.7954284573538952","0.09313245940129132","0.23987477988651928","145.53277981265938","","693.72","693.72","1102","672","503","96.65299581492548","0","","","78.27","","","","","","","78.27","","","","","","","","","","","100000","1.839186664771289","","","","","","0.6494913420174271","","","","","","0","","0","","","","","",""
"vocal-morning-20603","7fehffow","vocal-morning-20603","finished","-","maxa-schwarzer","","2020-06-04T16:27:53.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","private_eye","1","84","","0","0","false","private_eye","1","27000","84","","0","84","0","1","0","0","private_eye","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","ln","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","445","","0","0","one-way-gl","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","0.4700713506068795","0.4700713506068795","0.5203405226503064","0.47058664158564995","0.392711028357805","0.024902762820575963","94","94","111.45","0.9478737997256514","1.1872427983539096","100","100","-500","0.0391923316885032","0.04908967160115706","0.0009935812637318392","0.0012444928853254805","59.6992462263972","","2693.7","2693.7","2697","2694","2690","2.247220505424423","0","","","1.02","","","","","","","0.98","","","","","","","","","","","100000","2.2425392569363116","","","","","","0.14872969138026235","","","","","","0","","0","","","","","",""
"earnest-valley-20602","l6uqswez","earnest-valley-20602","finished","-","maxa-schwarzer","","2020-06-04T16:27:47.000Z","3","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","alien","1","84","","0","0","false","alien","1","27000","84","","0","84","0","1","0","0","alien","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","ln","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","447","","0","0","one-way-gl","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","17.5957082839967","17.5957082839967","19.371513483590796","17.58547528594235","15.785548839030891","0.9109347972528145","762.2","762.2","774.1","1.043546182386253","1.0667838312829527","1730","710","520","0.1880895396311418","0.19227791074194003","0.07745039783185265","0.0791750605081233","218.95469851090203","","620.14","620.14","1093","620","446","123.8688031749722","0","","","66.6","","","","","","","66.6","","","","","","","","","","","100000","2.238877425932884","","","","","","0.6498071032252163","","","","","","0","","0","","","","","",""
"scarlet-wind-20601","s3ftzprp","scarlet-wind-20601","finished","-","maxa-schwarzer","","2020-06-04T16:27:43.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","2000","1","","0","0","false","1","[""none""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","4","nature","true","private_eye","1","84","","0","0","false","private_eye","1","27000","84","","0","84","0","1","0","0","private_eye","1","0","","1","","84","0","1","256","true","0","10","false","","1","1","0","","1","","10","100000","1","50000","1","-1","custom","0","0","1","ln","0","0.00015","valid","0","64","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","446","","0","0","one-way-gl","0","0","2000","1","1","standard","1","3","0.5","0","","","","","","","","0.5066133166270927","0.5066133166270927","0.5416850759668536","0.5309055429551132","0.11995712819347792","0.08656318450643163","100","100","100","1.0301783264746227","1.0301783264746227","100","100","100","0.04259542850660768","0.04259542850660768","0.0010798546006694808","0.0010798546006694808","0","","2693.73","2693.73","2697","2694","2690","2.266517151931571","0","","","1","","","","","","","1","","","","","","","","","","","100000","4.846375653736294","","","","","","0.23385250485837455","","","","","","0","","0","","","","","",""
