"Name","ID","Name","State","Notes","User","Tags","Created","Runtime","Sweep","agent.eps_eval","agent.eps_final","agent.eps_init","algo.amortization_decay_constant","algo.amortization_loss_weight","algo.batch_size","algo.clip_grad_norm","algo.discount","algo.double_dqn","algo.eps_steps","algo.learning_rate","algo.min_steps_learn","algo.model_nce_weight","algo.model_rl_weight","algo.n_step_return","algo.nce_loss_weight","algo.pri_alpha","algo.pri_beta_steps","algo.prioritized_replay","algo.replay_ratio","algo.replay_size","algo.reward_loss_weight","algo.target_update_interval","algo.target_update_tau","alternating","amortization_decay_constant","amortization_loss_weight","async_sample","aug_prob","augmentation","batch_b","batch_size","batch_t","beluga","buffered_nce","byol","byol_tau","c1","classifier","control","cosine_nce","debug","debug_cuda_idx","der","detach_model","dirichlet_alpha","distributional","dqn_hidden_size","dueling","dynamics_blocks","encoder","env.episodic_lives","env.game","env.grayscale","env.imagesize","env.max_start_noops","env.num_img_obs","env.seed","env.stack_actions","eps_steps","eval_augmentation","eval_env.episodic_lives","eval_env.game","eval_env.grayscale","eval_env.horizon","eval_env.imagesize","eval_env.max_start_noops","eval_env.num_img_obs","eval_env.seed","eval_env.stack_actions","eval_imagesize","eval_simulations","fasteval","film","final_eval_only","frame_dropout","game","global_local_nce","global_nce","gpu_per_run","grad_scale_factor","grayscale","hard_neg_factor","hyperthread_offset","imagesize","init","jumps","keep_last_frame","latent_size","learn_model","local_nce","max_grad_norm","model.dueling","model.framestack","model_nce_weight","model_rl_weight","momentum_encoder","n_cpu_core","n_gpu","n_socket","n_step","n_steps","nce","nce_loss_decay_steps","nce_loss_weight","nce_loss_weight_final","nce_type","no_rl_augmentation","no_search_control","noisy_eps","noisy_nets","norm_type","num_simulations","optim.eps","padding","prioritized_replay","q_dirichlet","replay_ratio","reward_loss_weight","run_slot","runner.log_interval_steps","runner.n_steps","sample_gpu_per_run","sampler.batch_B","sampler.batch_T","sampler.eval_max_steps","sampler.eval_max_trajectories","sampler.eval_n_envs","sampler.max_decorrelation_steps","search_epsilon","seed","set_affinity","shared_encoder","stack_actions","tag","target_augmentation","target_encoder_sn","target_update_interval","target_update_tau","time_contrastive","transition_model","use_all_targets","virtual_loss_c","virtual_threads","visit_temp","wandb_dir","AmortizationLoss","CumCompletedTrajs","CumEvalTime","CumReplayRatio","CumSteps","CumTime (s)","CumTrainTime","CumUpdates","DiscountedReturn","DiscountedReturnAverage","DiscountedReturnMax","DiscountedReturnMedian","DiscountedReturnMin","DiscountedReturnStd","GameScore","GameScoreAverage","GameScoreBest","GameScoreDERNormalized","GameScoreDERNormalizedBest","GameScoreMax","GameScoreMedian","GameScoreMin","GameScoreNatureNormalized","GameScoreNatureNormalizedBest","GameScoreNormalized","GameScoreNormalizedBest","GameScoreStd","Iteration","Length","LengthAverage","LengthMax","LengthMedian","LengthMin","LengthStd","ModelNCELoss","NCEAcc","NCELoss","NonzeroRewards","NonzeroRewardsAverage","NonzeroRewardsMax","NonzeroRewardsMedian","NonzeroRewardsMin","NonzeroRewardsStd","ReplayRatio","Return","ReturnAverage","ReturnMax","ReturnMedian","ReturnMin","ReturnStd","RewardLoss","StepsInEval","StepsPerSecond","TrajsInEval","UpdatesPerSecond","cum_steps","gradNorm","gradNormAverage","gradNormMax","gradNormMedian","gradNormMin","gradNormStd","loss","lossAverage","lossMax","lossMedian","lossMin","lossStd","modelGradNorm","modelLoss","modelRLLoss","tdAbsErr","tdAbsErrAverage","tdAbsErrMax","tdAbsErrMedian","tdAbsErrMin","tdAbsErrStd"
"lyric-jazz-35961","q33cmhla","lyric-jazz-35961","finished","-","maxa-schwarzer","","2020-06-26T02:35:17.000Z","19","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","0","nature","true","freeway","1","84","","","101","0","50000","0","false","freeway","1","27000","84","","","101","0","84","0","1","0","1","0","freeway","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","byol_ql1_b0","1","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","1.153950597059081","1.153950597059081","1.395536429506869","1.043171524451861","0.9115222862596593","0.15974487838686258","28.96","28.96","28.96","1.0379928315412188","1.0379928315412188","31","28","26","0.9557755775577558","0.9557755775577558","0.9783783783783784","0.9783783783783784","1.7141761869772898","","2043.85","2043.85","2048","2044","2040","2.286372673034735","0.08666553090391681","","","28.96","","","","","","","28.96","","","","","","","","","","","100000","0.07026151192779653","","","","","","0.0013235603594437637","","","","","","0.034868332143593576","","0","","","","","",""
"smart-dew-35723","7gg6vu4d","smart-dew-35723","finished","-","maxa-schwarzer","","2020-06-25T16:21:10.000Z","1","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","0","nature","true","breakout","1","84","","","120","0","50000","0","false","breakout","1","27000","84","","","120","0","84","0","1","0","1","0","breakout","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","120","","0","0","byol_ql1_b0","1","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","1.763348368948772","1.763348368948772","2.069019757003778","1.8202555928934097","1.2271420292546042","0.3262732414949335","11.28","11.28","11.28","47.90000000000001","47.90000000000001","24","11","8","0.02397997496871089","0.02397997496871089","0.3326388888888889","0.3326388888888889","2.8742999147618535","","1983.5","1983.5","14803","524","401","3008.53696503799","0.08741917789578438","","","11.07","","","","","","","11.07","","","","","","","","","","","100000","0.21560184363457377","","","","","","0.010803319421625927","","","","","","0.052810855135205205","","0","","","","","",""
"logical-darkness-35972","w649ys3u","logical-darkness-35972","finished","-","maxa-schwarzer","","2020-06-26T02:41:37.000Z","10","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","0","nature","true","demon_attack","1","84","","","420","0","50000","0","false","demon_attack","1","27000","84","","","420","0","84","0","1","0","1","0","demon_attack","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","byol_ql1_b0","1","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","1.7804694982234317","1.7804694982234317","2.738408817118309","1.9503017605587576","0.7005939693215633","0.5017192381248747","704.1","704.1","704.1","1.5509974711997754","1.5509974711997754","1900","580","150","0.05774723032984967","0.05774723032984967","0.3034801253504865","0.3034801253504865","416.4002761766615","","1963.99","1963.99","10253","1710","797","1121.4172505807103","0.09345737430001608","","","39.36","","","","","","","39.36","","","","","","","","","","","100000","0.2722395504596643","","","","","","0.014564804284441926","","","","","","0.03237096070083789","","0","","","","","",""
"sage-sunset-35965","qa5e1tjy","sage-sunset-35965","finished","-","maxa-schwarzer","","2020-06-26T02:38:49.000Z","11","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","0","nature","true","kung_fu_master","1","84","","","444","0","50000","0","false","kung_fu_master","1","27000","84","","","444","0","84","0","1","0","1","0","kung_fu_master","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","byol_ql1_b0","1","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","1.0244460846262498","1.0244460846262498","1.664182623519904","1.0750481914660537","0.5275479861079638","0.31782317146643324","6611","6611","6611","0.450928476106647","0.450928476106647","12000","6600","1400","0.27605762336223194","0.27605762336223194","0.282612177348317","0.282612177348317","2499.0756291076905","","1836.86","1836.86","2780","1929.5","905","431.5028393881088","0.0914634936387185","","","65.93","","","","","","","65.93","","","","","","","","","","","100000","0.38866368558742104","","","","","","0.05238500920876104","","","","","","0.040117137577896936","","0","","","","","",""
"pretty-monkey-35904","3bfs38bp","pretty-monkey-35904","finished","-","maxa-schwarzer","","2020-06-26T01:40:20.000Z","12","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","0","nature","true","kung_fu_master","1","84","","","120","0","50000","0","false","kung_fu_master","1","27000","84","","","120","0","84","0","1","0","1","0","kung_fu_master","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","120","","0","0","byol_ql1_b0","1","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","0.6455660285911532","0.6455660285911532","1.3233588231443814","0.6406633419680685","0.3153403137700148","0.12046202004870862","12724","12724","12724","0.8848561855816462","0.8848561855816462","32500","12000","7000","0.5417074071659822","0.5417074071659822","0.5545693973609517","0.5545693973609517","3235.7107410891967","","1809.2","1809.2","3372","1741","1146","289.14435840942843","0.0945409070968628","","","66.09","","","","","","","66.09","","","","","","","","","","","100000","0.41187241975581274","","","","","","0.054900097531243225","","","","","","0.03280099438958568","","0","","","","","",""
"solar-grass-35801","vccltc22","solar-grass-35801","finished","-","maxa-schwarzer","","2020-06-25T16:28:00.000Z","1","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","0","nature","true","boxing","1","84","","","120","0","50000","0","false","boxing","1","27000","84","","","120","0","84","0","1","0","1","0","boxing","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","120","","0","0","byol_ql1_b0","1","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","0.7869726896163681","0.7869726896163681","2.3129191251465744","0.7950081525941017","-1.1719031081272264","0.824076740471446","8.84","8.84","8.84","87.39999999999999","87.39999999999999","31","8","-3","0.12189679218967922","0.12189679218967922","0.7283333333333334","0.7283333333333334","7.253578427231624","","1781.82","1781.82","1785","1782","1778","2.4915055689281536","0.13794172344701364","","","65.36","","","","","","","7.34","","","","","","","","","","","100000","0.36623504917053507","","","","","","0.04768513463500421","","","","","","0.030821696952846832","","0","","","","","",""
"sunny-frost-35798","zxx3dgrm","sunny-frost-35798","finished","-","maxa-schwarzer","","2020-06-25T16:27:46.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","0","nature","true","boxing","1","84","","","88","0","50000","0","false","boxing","1","27000","84","","","88","0","84","0","1","0","1","0","boxing","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","byol_ql1_b0","1","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","0.5668241696120551","0.5668241696120551","2.619185697945088","0.7600583738256503","-3.117888916360547","1.0895637068422035","7.07","7.07","7.07","69.7","69.7","35","4","-8","0.09721059972105996","0.09721059972105996","0.5808333333333334","0.5808333333333334","8.964658387244882","","1781.64","1781.64","1785","1782","1778","2.2294393914165953","0.1368278011663351","","","69.06","","","","","","","6.12","","","","","","","","","","","100000","0.3921565912769176","","","","","","0.051762165109359194","","","","","","0.02950382430513273","","0","","","","","",""
"sleek-dawn-35811","oajrave5","sleek-dawn-35811","finished","-","maxa-schwarzer","","2020-06-25T16:28:38.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","0","nature","true","boxing","1","84","","","444","0","50000","0","false","boxing","1","27000","84","","","444","0","84","0","1","0","1","0","boxing","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","byol_ql1_b0","1","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","0.7543051118537697","0.7543051118537697","2.564991707358879","0.7201597443713039","-1.307619887859226","0.9459166568261184","14.33","14.33","14.33","142.29999999999998","142.29999999999998","39","14","-1","0.19846582984658295","0.19846582984658295","1.1858333333333333","1.1858333333333333","9.079708145089247","","1781.63","1781.63","1785","1782","1778","2.157104540813912","0.15643372903242708","","","68.95","","","","","","","14.07","","","","","","","","","","","100000","0.3936353522496298","","","","","","0.05097159036936355","","","","","","0.03335135857486166","","0","","","","","",""
"olive-puddle-35806","oul12lth","olive-puddle-35806","finished","-","maxa-schwarzer","","2020-06-25T16:28:20.000Z","1","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","0","nature","true","boxing","1","84","","","420","0","50000","0","false","boxing","1","27000","84","","","420","0","84","0","1","0","1","0","boxing","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","byol_ql1_b0","1","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","0.6957159060614315","0.6957159060614315","3.14701131827958","0.6852833989728457","-1.341519478009874","0.9543344699297004","6.56","6.56","6.56","64.6","64.6","28","6","-5","0.0900976290097629","0.0900976290097629","0.5383333333333333","0.5383333333333333","6.08986042532996","","1781.41","1781.41","1785","1781","1778","2.362604495043553","0.12704906591903417","","","59.72","","","","","","","5.78","","","","","","","","","","","100000","0.368879194146581","","","","","","0.0532266661947302","","","","","","0.030164451058325357","","0","","","","","",""
"stellar-puddle-35808","a4a1jzyk","stellar-puddle-35808","finished","-","maxa-schwarzer","","2020-06-25T16:28:28.000Z","1","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","0","nature","true","boxing","1","84","","","101","0","50000","0","false","boxing","1","27000","84","","","101","0","84","0","1","0","1","0","boxing","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","byol_ql1_b0","1","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","0.859292247114405","0.859292247114405","2.947004982815759","1.1002283536736426","-2.0082572136232115","1.2258554005912514","35.14","35.14","35.14","350.4","350.4","65","34","3","0.4887029288702929","0.4887029288702929","2.92","2.92","11.502191095613044","","1781.17","1781.17","1785","1781","1778","2.2585614890899026","0.1377169710982591","","","68.09","","","","","","","31.49","","","","","","","","","","","100000","0.376603073494602","","","","","","0.05114149532889715","","","","","","0.029750308012322056","","0","","","","","",""
"lively-lion-35931","dr6a42zs","lively-lion-35931","finished","-","maxa-schwarzer","","2020-06-26T02:00:21.000Z","11","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","0","nature","true","seaquest","1","84","","","444","0","50000","0","false","seaquest","1","27000","84","","","444","0","84","0","1","0","1","0","seaquest","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","byol_ql1_b0","1","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","1.3246330539239173","1.3246330539239173","1.403525045876167","1.334751784310198","0.986906109786969","0.0614330733263338","654.6","654.6","654.6","2.0518025901295065","2.0518025901295065","900","640","400","0.1123505059797608","0.1123505059797608","0.01396169702974542","0.01396169702974542","158.21137759339564","","1719.57","1719.57","2173","1712.5","1156","319.3185010299278","0.0826587241412606","","","32.57","","","","","","","32.57","","","","","","","","","","","100000","0.14617183408639395","","","","","","0.0077005089079902975","","","","","","0.034698626801394857","","0","","","","","",""
"hopeful-totem-35775","do2pf9nc","hopeful-totem-35775","finished","-","maxa-schwarzer","","2020-06-25T16:26:13.000Z","1","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","0","nature","true","bank_heist","1","84","","","420","0","50000","0","false","bank_heist","1","27000","84","","","420","0","84","0","1","0","1","0","bank_heist","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","byol_ql1_b0","1","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","4.650645818957782","4.650645818957782","4.829381092332487","4.609162184079755","4.005164236085819","0.15587309946176428","736.4","736.4","736.4","19.625","19.625","850","750","510","1.7381468110709986","1.7381468110709986","0.9773988361077276","0.9773988361077276","55.34473778056953","","1712.09","1712.09","2366","1727","1301","131.1405425488243","0.08345885126406792","","","69.99","","","","","","","69.99","","","","","","","","","","","100000","0.2267869196052663","","","","","","0.014250262477270736","","","","","","0.05285050303738099","","0","","","","","",""
"feasible-breeze-35724","j2labq0j","feasible-breeze-35724","finished","-","maxa-schwarzer","","2020-06-25T16:21:16.000Z","2","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","0","nature","true","pong","1","84","","","444","0","50000","0","false","pong","1","27000","84","","","444","0","84","0","1","0","1","0","pong","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","byol_ql1_b0","1","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","-0.3060096440649899","-0.3060096440649899","0.09878601353747678","-0.4195010564419393","-1.0474069946103428","0.4232543519019448","-15.23","-15.23","-15.23","3.90714285714286","3.90714285714286","-10","-16","-20","0.13813131313131313","0.13813131313131313","0.15495750708215297","0.15495750708215297","3.310151053955091","","1680.63","1680.63","2141","1643.5","1169","217.69660792028893","0.0940831260145409","","","26.77","","","","","","","-15.23","","","","","","","","","","","100000","0.23599740215260537","","","","","","0.013436829278085496","","","","","","0.0553670951863518","","0","","","","","",""
"hopeful-pyramid-35784","xsawz60a","hopeful-pyramid-35784","finished","-","maxa-schwarzer","","2020-06-25T16:26:48.000Z","1","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","0","nature","true","bank_heist","1","84","","","444","0","50000","0","false","bank_heist","1","27000","84","","","444","0","84","0","1","0","1","0","bank_heist","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","byol_ql1_b0","1","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","4.271189221398888","4.271189221398888","4.440360359071856","4.293964013854865","2.6182776002681485","0.23493149990824944","384.4","384.4","384.4","10.059782608695652","10.059782608695652","630","430","60","0.8909747292418773","0.8909747292418773","0.5010150223304912","0.5010150223304912","128.62596938410223","","1667.44","1667.44","2059","1691","555","209.7294600193306","0.06866945911885705","","","38.44","","","","","","","38.44","","","","","","","","","","","100000","0.16372383969468066","","","","","","0.011899681985932694","","","","","","0.03355528355774004","","0","","","","","",""
"generous-deluge-35952","l6mlmbhz","generous-deluge-35952","finished","-","maxa-schwarzer","","2020-06-26T02:18:52.000Z","12","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","0","nature","true","seaquest","1","84","","","120","0","50000","0","false","seaquest","1","27000","84","","","120","0","84","0","1","0","1","0","seaquest","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","120","","0","0","byol_ql1_b0","1","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","2.3266730795251824","2.3266730795251824","2.4647393741488184","2.324743822937391","1.8125660208388756","0.08948988374969527","842.6","842.6","842.6","2.7098354917745886","2.7098354917745886","1200","860","420","0.14838239803741182","0.14838239803741182","0.01843934807306193","0.01843934807306193","158.63555717429807","","1577.49","1577.49","2107","1612.5","905","233.9515546005198","0.08346227488897275","","","42.12","","","","","","","42.12","","","","","","","","","","","100000","0.2558625932424795","","","","","","0.013823334343171154","","","","","","0.032064966965501665","","0","","","","","",""
"dashing-durian-35894","03dc4tqx","dashing-durian-35894","finished","-","maxa-schwarzer","","2020-06-26T01:34:42.000Z","19","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","0","nature","true","jamesbond","1","84","","","101","0","50000","0","false","jamesbond","1","27000","84","","","101","0","84","0","1","0","1","0","jamesbond","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","byol_ql1_b0","1","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","0.3872344577397999","0.3872344577397999","0.436701736062698","0.4100735280598502","0.07649899551267245","0.07209666267115981","487.5","487.5","487.5","1.6819515774027878","1.6819515774027878","700","500","200","0.8371371188606901","0.8371371188606901","1.674579985390796","1.674579985390796","117.34031702701336","","1575.23","1575.23","2227","1593","985","244.460543033022","0.06949629517991561","","","9.75","","","","","","","9.75","","","","","","","","","","","100000","0.058703059658873825","","","","","","0.0014403127851851422","","","","","","0.02720564372492954","","0","","","","","",""
"elated-fire-35889","dqgz4fqm","elated-fire-35889","finished","-","maxa-schwarzer","","2020-06-26T00:07:09.000Z","8","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","0","nature","true","jamesbond","1","84","","","101","0","50000","0","false","jamesbond","1","27000","84","","","101","0","84","0","1","0","1","0","jamesbond","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","byol_ql1_b0","1","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","0.3872344577397999","0.3872344577397999","0.436701736062698","0.4100735280598502","0.07649899551267245","0.07209666267115981","487.5","487.5","487.5","1.6819515774027878","1.6819515774027878","700","500","200","0.8371371188606901","0.8371371188606901","1.674579985390796","1.674579985390796","117.34031702701336","","1575.23","1575.23","2227","1593","985","244.460543033022","0.06949629517991561","","","9.75","","","","","","","9.75","","","","","","","","","","","100000","0.058703059658873825","","","","","","0.0014403127851851422","","","","","","0.02720564372492954","","0","","","","","",""
"rich-grass-35766","zfadnmcv","rich-grass-35766","finished","-","maxa-schwarzer","","2020-06-25T16:25:39.000Z","1","","0.001","0","0","","","32","10","0.99","true","50000","0.0001","2000","","","10","","0.5","100000","true","64","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1","0.01","1.25","q_l1","false","1","","0","true","0","0.25","0","256","1","0","nature","true","bank_heist","1","84","","","120","0","50000","0","false","bank_heist","1","27000","84","","","120","0","84","0","1","0","1","0","bank_heist","0","1","","0.5","1","0","","84","pytorch","5","1","256","true","0","10","true","","1","0","1","","1","","10","100000","1","50000","0","-1","custom","0","0","0","1","bn","0","0.00015","valid","1","0","64","0","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","120","","0","0","byol_ql1_b0","1","0","1","1","0","standard","0","1","3","0.5","","0","","","","","","","","4.693237032603211","4.693237032603211","4.898841234351001","4.726705234390813","2.678535631759141","0.28298120290300016","473.1","473.1","473.1","12.470108695652176","12.470108695652176","590","490","130","1.1044524669073406","1.1044524669073406","0.6210583299499256","0.6210583299499256","76.46822869662928","","1545.4","1545.4","3537","1475","955","368.4084689580303","0.07262831072565168","","","47.27","","","","","","","47.27","","","","","","","","","","","100000","0.2400027039154433","","","","","","0.01527842576081166","","","","","","0.03143134695228655","","0","","","","","",""
